Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;0;2;0;3
20;1;1;9;0;7
30;2;2;21;0;16
40;5;7;29;1;19
50;7;15;35;1;25
60;12;25;47;1;23
70;13;28;63;1;23
80;15;34;74;2;39
90;15;42;79;2;36
100;12;47;82;2;29
110;11;52;84;2;38
120;11;59;86;2;31
130;11;63;88;2;37
140;13;64;90;2;43
150;12;67;93;2;37
160;13;68;95;3;40
170;17;70;97;3;43
180;20;74;98;3;54
190;22;73;98;3;36
200;22;73;98;3;49
210;20;73;98;3;53
220;20;71;98;3;54
230;20;68;98;3;51
240;19;68;98;3;39
250;18;64;98;3;59
260;19;65;98;3;48
270;17;69;99;3;45
280;14;73;99;3;46
290;13;74;99;3;35
300;14;74;99;3;36
310;12;76;99;3;54
320;10;76;99;3;51
330;10;79;99;3;50
340;10;82;99;3;41
350;11;80;99;3;35
360;10;82;99;3;41
370;10;85;99;3;43
380;11;93;99;3;50
390;12;97;99;3;60
400;12;98;99;4;55
410;10;99;99;4;42
420;10;98;99;4;59
430;10;98;99;4;57
440;9;98;99;4;55
450;9;98;99;4;64
460;10;98;99;4;55
470;10;98;99;4;59
480;11;98;99;4;61
490;12;98;99;4;57
500;15;98;99;4;57
510;17;98;99;4;61
520;15;97;99;4;58
530;15;98;99;4;56
540;17;99;99;4;61
550;16;99;97;4;58
560;18;97;97;3;66
570;19;97;97;3;50
580;21;97;97;3;50
590;23;98;96;3;41
600;20;97;96;3;62
610;19;96;98;3;50
620;22;97;98;4;49
630;22;98;97;3;53
640;21;98;97;4;45
650;21;98;97;4;64
660;20;97;97;4;57
670;19;98;98;4;54
680;18;98;98;4;61
690;20;98;99;4;57
700;20;98;99;4;66
710;19;98;99;4;67
720;17;99;99;4;67
730;17;98;99;4;68
740;17;98;99;4;69
750;18;98;98;4;63
760;18;98;98;4;66
770;18;97;99;4;65
780;18;98;98;4;59
790;18;98;98;4;58
800;18;98;99;4;66
810;18;98;99;4;63
820;21;98;99;4;56
830;21;99;99;4;62
840;17;98;99;4;54
850;20;98;99;4;53
860;20;98;98;4;66
870;23;98;99;5;74
880;22;98;99;4;64
890;22;98;97;4;55
900;25;98;98;5;74
910;24;97;98;5;67
920;28;98;98;5;69
930;30;97;98;5;63
940;30;97;97;4;64
950;28;97;96;4;61
960;28;98;95;4;61
970;32;96;94;4;44
980;32;97;92;4;53
990;36;96;90;4;54
1000;38;95;91;4;62
1010;40;95;94;4;71
1020;41;96;91;4;75
1030;41;95;89;4;58
1040;44;92;84;4;61
1050;46;91;79;4;66
1060;48;90;82;4;66
1070;48;87;85;4;57
1080;45;85;92;4;56
1090;43;87;96;4;68
1100;43;94;94;4;51
1110;42;94;90;4;55
1120;40;93;80;4;62
1130;40;91;73;4;65
1140;42;89;63;4;64
1150;45;85;56;5;71
1160;46;81;51;5;70
1170;47;76;51;5;67
1180;46;71;51;4;80
1190;46;68;50;4;63
1200;46;62;50;4;60
1210;44;59;51;4;54
1220;44;57;55;4;56
1230;44;56;68;4;61
1240;45;57;96;4;54
1250;46;60;99;4;62
1260;42;67;99;4;52
1270;35;81;99;4;49
1280;31;89;99;4;68
1290;28;94;98;4;47
1300;25;97;97;4;58
1310;27;97;98;4;64
1320;24;98;98;4;53
1330;25;98;97;4;59
1340;25;98;96;4;66
1350;24;97;97;4;66
1360;26;97;97;5;71
1370;27;97;98;5;69
1380;29;97;98;4;84
1390;31;98;98;5;60
1400;31;98;97;4;70
1410;31;98;97;4;50
1420;30;98;96;5;62
1430;31;97;94;5;74
1440;34;97;95;4;66
1450;31;97;95;5;72
1460;30;96;93;5;71
1470;29;95;94;4;55
1480;29;96;94;4;64
1490;26;96;93;4;55
1500;24;95;95;4;56
1510;22;94;97;4;59
1520;24;94;97;4;66
1530;21;96;96;4;53
1540;21;97;93;4;70
1550;26;96;92;4;52
1560;28;95;86;4;60
1570;28;95;81;4;61
1580;28;94;68;4;61
1590;30;87;74;4;52
1600;30;84;82;4;60
1610;32;84;83;4;61
1620;30;85;94;4;54
1630;29;89;97;4;61
1640;30;92;98;4;70
1650;31;96;98;4;48
1660;32;97;94;4;63
1670;34;97;89;5;76
1680;34;95;79;5;73
1690;35;94;68;4;58
1700;34;90;50;4;58
1710;35;87;37;4;56
1720;36;81;17;4;52
1730;34;75;13;4;60
1740;31;67;11;4;57
1750;30;63;9;4;58
1760;31;58;8;4;64
1770;27;53;8;4;53
1780;26;50;9;4;74
1790;24;48;16;4;56
1800;25;47;44;4;64
1810;29;48;62;4;50
1820;25;54;64;3;57
1830;31;66;66;3;44
1840;33;79;74;3;49
1850;31;84;94;3;51
1860;27;89;99;3;55
1870;25;91;99;3;43
1880;24;94;99;3;34
1890;25;97;99;3;36
1900;24;98;99;3;56
1910;21;98;99;3;47
1920;21;99;99;4;61
1930;20;99;99;3;59
1940;20;98;99;4;63
1950;21;98;99;4;64
1960;21;97;99;4;50
1970;18;98;99;4;61
1980;20;98;99;4;59
1990;24;99;99;4;58
2000;22;98;99;4;51
2010;21;98;99;4;57
2020;20;98;99;4;59
2030;21;98;99;5;84
2040;22;98;99;5;83
2050;23;98;99;5;72
2060;21;98;99;4;70
2070;23;99;99;4;57
2080;27;98;98;4;60
2090;29;98;99;4;58
2100;29;98;98;4;55
2110;29;99;98;4;63
2120;30;98;97;4;48
2130;30;98;97;4;57
2140;28;97;95;4;61
2150;31;97;97;4;56
2160;33;98;98;4;60
2170;32;98;98;4;64
2180;31;98;97;4;59
2190;29;98;95;4;48
2200;26;97;96;4;54
2210;24;97;97;4;52
2220;20;97;99;3;51
2230;21;99;99;3;52
2240;17;99;99;3;58
2250;18;98;99;4;53
2260;16;99;99;4;59
2270;17;98;99;4;67
2280;17;99;99;4;63
2290;18;99;99;4;51
2300;16;98;99;4;60
2310;16;98;99;4;59
2320;15;98;99;4;61
2330;15;98;99;4;67
2340;16;98;99;4;78
2350;16;98;99;4;79
2360;15;98;99;4;76
2370;15;98;99;4;57
2380;14;98;99;4;67
2390;15;98;99;4;70
2400;17;97;99;4;53
2410;16;98;99;4;59
2420;15;99;98;4;62
2430;12;99;99;4;51
2440;13;98;99;4;53
2450;16;99;99;4;60
2460;16;98;99;4;51
2470;16;98;99;4;68
2480;19;98;98;4;65
2490;18;99;99;4;72
2500;18;98;98;4;62
2510;19;98;99;4;55
2520;20;98;99;4;59
2530;22;98;98;4;56
2540;21;98;97;4;60
2550;23;98;97;4;58
2560;21;98;98;4;57
2570;21;98;97;4;54
2580;19;96;98;4;58
2590;20;97;99;3;54
2600;20;98;99;4;58
2610;20;98;99;4;61
2620;23;98;99;4;58
2630;19;98;99;4;61
2640;18;98;99;4;55
2650;18;98;99;4;76
2660;17;98;99;4;66
2670;17;98;99;4;56
2680;16;99;99;4;67
2690;15;99;99;4;57
2700;15;98;99;4;65
2710;16;98;99;4;70
2720;17;98;99;4;49
2730;17;99;99;4;60
2740;17;98;99;4;59
2750;17;98;99;4;55
2760;16;98;99;4;60
2770;15;99;99;4;53
2780;14;98;99;4;67
2790;14;98;99;4;67
2800;14;98;99;4;58
2810;13;99;99;4;62
2820;14;98;99;5;67
2830;11;98;99;5;75
2840;12;98;99;5;49
2850;13;99;99;5;73
2860;13;98;99;5;79
2870;13;98;99;5;76
2880;14;98;99;5;71
2890;16;98;99;5;59
2900;17;98;99;5;65
2910;17;99;99;4;83
2920;18;98;99;4;62
2930;17;98;99;4;57
2940;17;99;99;4;48
2950;17;99;99;4;57
2960;19;98;99;4;55
2970;20;98;99;4;62
2980;20;97;99;4;68
2990;18;98;99;4;69
3000;17;98;99;4;75
3010;17;98;99;4;70
3020;18;99;99;5;67
3030;17;98;99;4;64
3040;16;99;99;4;58
3050;17;99;99;4;70
3060;18;98;99;4;70
3070;20;99;99;5;75
3080;19;98;99;5;74
