Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;0;2;0;1
20;0;0;9;0;1
30;2;1;14;0;0
40;4;4;19;0;3
50;5;10;28;0;0
60;6;11;44;1;3
70;10;12;48;1;8
80;19;12;50;1;8
90;41;13;50;1;2
100;50;19;50;1;4
110;51;27;50;1;2
120;51;43;50;2;5
130;51;52;50;1;5
140;51;53;51;2;8
150;52;54;50;2;6
160;54;59;50;4;10
170;52;63;50;3;11
180;53;65;50;5;16
190;54;63;52;5;17
200;55;63;56;4;9
210;54;61;64;4;10
220;53;60;73;4;9
230;55;62;75;4;14
240;56;67;78;3;8
250;57;67;83;4;11
260;56;70;83;4;12
270;57;68;82;3;14
280;58;70;82;3;8
290;60;71;87;3;10
300;63;75;87;2;4
310;69;68;91;3;10
320;73;68;92;2;6
330;84;69;91;2;2
340;89;67;92;2;11
350;93;58;93;2;9
360;94;55;92;2;9
370;95;46;92;4;11
380;94;58;94;2;12
390;96;59;94;2;12
400;96;56;94;2;1
410;97;56;95;1;2
420;97;49;96;1;3
430;97;45;96;1;7
440;97;40;96;1;4
450;97;35;95;1;5
460;97;31;96;2;9
470;97;29;95;1;6
480;97;32;96;2;9
490;97;22;95;2;5
500;97;17;95;2;11
510;97;16;94;2;7
520;97;25;92;2;3
530;96;20;93;2;7
540;96;29;95;2;6
550;96;33;94;3;10
560;97;33;94;3;11
570;97;28;94;2;15
580;97;28;95;2;9
590;97;28;95;2;8
600;97;31;94;2;2
610;97;31;95;1;6
620;97;32;95;2;6
630;97;34;95;2;7
640;97;30;95;2;3
650;96;27;95;2;9
660;97;34;94;2;5
670;97;33;94;2;7
680;97;38;95;3;8
690;97;49;96;3;10
700;97;48;96;2;11
710;97;50;96;2;6
720;97;48;96;3;10
730;97;51;96;2;11
740;97;54;96;2;9
750;97;53;96;2;7
760;97;49;95;2;8
770;97;49;95;3;10
780;97;44;95;3;10
790;97;43;95;3;18
800;97;45;95;2;13
810;97;46;95;2;6
820;97;54;96;2;3
830;97;52;95;2;5
840;97;54;95;2;8
850;97;56;95;2;9
860;97;59;96;1;2
870;97;61;95;1;7
880;97;66;96;2;7
890;97;65;96;2;9
900;97;75;96;1;3
910;96;81;96;1;4
920;97;82;97;2;4
930;96;84;96;1;7
940;96;88;96;1;9
950;96;88;97;1;1
960;96;88;97;1;5
970;96;88;97;1;3
980;97;93;98;1;5
990;96;96;99;1;6
1000;96;96;98;1;10
1010;97;96;98;1;1
1020;95;96;99;1;2
1030;95;95;99;1;6
1040;97;94;98;1;7
1050;97;95;97;1;2
1060;96;98;92;1;5
1070;95;98;85;1;2
1080;97;98;81;2;6
1090;98;98;81;3;7
1100;97;96;75;4;12
1110;97;96;72;4;14
1120;95;97;69;4;16
1130;95;96;69;3;7
1140;94;94;70;3;10
1150;94;83;74;3;13
1160;92;87;76;4;10
1170;90;88;78;3;7
1180;88;91;80;2;7
1190;88;92;81;3;9
1200;87;92;85;3;9
1210;88;94;88;2;8
1220;86;95;90;2;9
1230;86;96;93;1;6
1240;88;95;90;1;6
1250;89;95;89;1;2
1260;88;94;84;1;5
1270;85;96;82;1;2
1280;84;93;78;1;5
1290;83;93;83;1;5
1300;83;94;80;1;3
1310;84;96;72;1;2
1320;85;92;66;2;9
1330;85;88;65;2;4
1340;82;85;56;2;6
1350;81;80;54;2;8
1360;79;73;61;2;10
1370;77;69;69;2;1
1380;74;70;85;1;8
1390;71;75;89;1;2
1400;74;87;94;1;4
1410;76;91;88;1;4
1420;79;94;86;2;2
1430;81;95;75;2;7
1440;85;93;62;2;5
1450;84;92;58;2;6
1460;83;84;49;2;8
1470;87;78;54;3;8
1480;87;74;62;3;8
1490;88;74;70;2;8
1500;88;74;72;2;3
1510;89;76;73;2;8
1520;88;74;72;2;10
1530;89;75;74;2;6
1540;88;73;79;2;5
1550;88;72;88;2;10
1560;88;72;93;2;5
1570;90;73;95;2;7
1580;92;74;95;2;4
1590;93;73;94;1;9
1600;93;71;91;1;5
1610;93;69;89;1;3
1620;93;69;90;2;5
1630;93;74;89;1;4
1640;93;71;88;1;8
1650;92;75;87;1;6
1660;92;81;85;2;6
1670;92;85;85;2;7
1680;91;87;85;2;2
1690;89;87;84;2;5
1700;87;89;83;2;10
1710;86;95;82;2;6
1720;86;97;80;2;9
1730;85;99;80;2;9
1740;84;99;80;2;7
1750;84;99;79;2;5
1760;84;98;80;3;12
1770;83;97;79;2;6
1780;84;97;79;3;10
1790;84;96;79;3;12
1800;84;96;77;4;10
1810;84;95;77;3;8
1820;85;96;78;3;13
1830;84;96;78;3;12
1840;83;95;78;4;11
1850;83;95;78;3;12
1860;83;96;78;4;7
1870;83;96;74;3;10
1880;82;96;74;3;15
1890;82;96;67;3;14
1900;82;93;66;4;7
1910;83;93;64;3;8
1920;82;90;64;2;6
1930;82;86;70;2;6
1940;82;85;73;1;9
1950;83;89;74;2;5
1960;84;91;71;2;3
1970;84;91;71;2;7
1980;83;89;72;1;6
1990;83;87;75;2;9
2000;83;87;74;2;9
2010;83;85;74;2;8
2020;81;86;75;2;6
2030;80;86;75;2;11
2040;81;87;76;2;6
2050;83;86;77;3;6
2060;83;84;76;2;7
2070;83;81;72;2;8
2080;84;83;78;2;7
2090;83;86;79;3;10
2100;84;87;77;3;10
2110;84;86;77;3;11
2120;84;88;81;3;11
2130;84;90;79;3;5
2140;83;89;80;3;10
2150;83;88;82;3;11
2160;83;87;85;4;11
2170;84;87;87;4;13
2180;84;90;87;4;15
2190;84;90;86;4;13
2200;84;90;91;4;22
2210;85;92;92;3;11
2220;83;93;95;2;6
2230;84;91;96;1;9
2240;83;89;97;1;4
2250;82;91;98;1;6
2260;80;87;98;1;4
2270;76;88;98;2;4
2280;69;85;99;1;4
2290;64;84;98;1;7
2300;62;83;99;1;3
2310;53;82;98;2;12
2320;44;77;99;2;9
2330;40;71;99;2;5
2340;41;78;99;2;7
2350;37;88;99;2;5
2360;33;92;99;2;10
2370;31;97;98;2;5
2380;30;98;99;2;9
2390;25;99;99;2;9
2400;24;99;99;2;8
2410;21;98;99;2;4
2420;20;97;98;3;6
2430;19;96;96;2;9
2440;20;96;97;2;13
2450;18;96;98;2;4
2460;16;98;99;3;4
2470;18;99;99;2;9
2480;19;98;99;3;6
2490;16;98;98;3;3
2500;13;98;98;3;9
2510;13;98;97;2;11
2520;11;97;98;2;6
2530;11;99;99;2;5
2540;13;99;98;2;5
2550;11;99;98;2;12
2560;12;98;98;3;13
2570;12;99;99;4;11
2580;16;99;99;3;11
2590;14;98;98;3;6
2600;17;96;96;3;7
2610;16;96;97;3;6
2620;14;97;97;3;8
2630;12;97;96;3;6
2640;15;98;93;3;11
2650;14;96;92;3;18
2660;17;99;95;3;9
2670;19;99;95;4;10
2680;20;98;97;4;12
2690;16;99;99;4;17
2700;14;99;99;4;9
2710;11;99;98;4;18
2720;10;97;99;4;14
2730;11;97;99;4;13
2740;10;98;98;4;14
2750;9;98;98;4;13
2760;9;99;99;4;18
2770;9;99;99;4;16
2780;9;99;97;5;16
2790;9;98;99;5;10
2800;11;99;98;5;15
2810;11;99;98;4;16
2820;11;98;98;4;5
2830;12;98;98;3;6
2840;15;97;98;4;6
2850;20;97;98;4;12
2860;16;97;99;4;15
2870;17;97;98;4;13
2880;17;96;98;4;7
2890;17;96;97;4;11
2900;19;97;96;4;13
2910;20;98;97;4;10
2920;21;97;94;4;14
2930;20;96;92;4;15
2940;22;94;92;5;17
2950;23;93;93;4;8
2960;19;94;97;5;13
2970;20;97;99;5;9
2980;20;97;98;5;14
2990;21;98;97;5;19
3000;22;96;96;5;12
3010;22;96;98;5;19
3020;18;98;97;4;11
3030;14;98;98;5;13
3040;14;95;98;5;18
3050;14;96;99;4;10
3060;16;97;98;4;11
3070;16;99;99;4;7
3080;17;99;99;4;7
