Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;2;0;5;0;1
20;3;2;25;0;1
30;2;3;32;0;0
40;2;6;33;0;1
50;6;8;30;0;0
60;14;11;31;0;1
70;18;12;29;0;0
80;30;14;27;0;1
90;29;17;27;0;0
100;28;18;26;0;2
110;26;19;25;1;5
120;25;17;25;1;4
130;25;19;25;1;3
140;25;20;25;1;7
150;25;17;25;1;1
160;25;18;25;2;10
170;26;15;25;1;11
180;25;14;25;1;3
190;25;15;25;1;5
200;25;14;25;0;0
210;25;12;25;0;3
220;25;10;25;0;4
230;25;11;25;0;3
240;25;12;25;1;4
250;25;14;25;1;2
260;25;14;25;1;6
270;26;16;25;2;5
280;25;19;25;1;8
290;25;19;25;1;7
300;25;14;26;1;10
310;25;17;25;1;2
320;25;15;25;1;9
330;25;14;25;1;3
340;25;12;25;2;4
350;25;12;25;2;4
360;25;17;25;1;4
370;25;13;25;2;6
380;25;18;25;2;6
390;25;18;25;2;3
400;25;19;25;2;7
410;25;16;25;2;4
420;25;15;26;2;5
430;25;13;25;2;2
440;25;12;25;2;10
450;25;11;25;2;8
460;25;10;25;2;3
470;25;9;25;2;11
480;25;10;25;2;4
490;25;11;25;1;4
500;26;10;25;1;6
510;26;10;25;1;5
520;26;8;25;1;10
530;26;10;25;1;5
540;26;10;25;1;4
550;26;9;25;1;6
560;26;8;25;0;4
570;26;8;25;0;4
580;25;8;25;0;1
590;26;6;25;0;4
600;25;7;25;1;3
610;25;10;26;1;4
620;25;8;25;1;3
630;25;8;25;1;3
640;25;8;25;1;1
650;25;8;25;1;3
660;25;10;25;1;3
670;25;9;25;1;6
680;25;6;25;1;8
690;25;7;25;1;3
700;25;6;25;1;4
710;25;7;25;2;10
720;25;6;25;2;7
730;25;6;25;2;7
740;25;6;26;2;6
750;25;7;25;1;7
760;25;7;25;1;3
770;25;8;25;1;3
780;25;8;25;1;8
790;25;8;25;1;5
800;25;9;25;1;4
810;25;9;25;0;1
820;26;10;25;0;2
830;26;11;25;0;1
840;25;12;25;0;0
850;25;12;25;0;5
860;25;12;25;1;3
870;26;13;26;0;2
880;25;13;25;1;2
890;26;13;26;0;2
900;25;12;25;1;3
910;25;11;25;1;3
920;25;10;25;1;4
930;25;11;25;1;6
940;25;12;25;1;6
950;25;15;25;1;6
960;25;19;25;1;6
970;26;24;25;1;6
980;25;21;25;1;3
990;25;17;25;1;3
1000;25;18;25;1;6
1010;25;20;25;2;6
1020;26;19;25;1;3
1030;25;21;25;1;9
1040;26;21;25;1;3
1050;25;20;25;2;6
1060;26;20;25;2;6
1070;25;19;25;2;5
1080;26;20;26;2;6
1090;25;17;25;2;8
1100;25;22;25;2;3
1110;25;21;25;2;9
1120;25;22;25;2;7
1130;26;23;25;2;3
1140;25;21;25;2;7
1150;25;22;25;2;7
1160;25;23;25;2;6
1170;26;21;26;1;7
1180;25;22;25;1;4
1190;25;20;25;2;5
1200;25;20;25;2;8
1210;25;20;25;2;5
1220;25;17;25;1;6
1230;25;17;25;1;6
1240;25;15;25;2;5
1250;26;17;25;1;5
1260;26;17;25;2;6
1270;26;16;25;1;5
1280;25;16;25;2;2
1290;25;16;25;1;7
1300;25;14;25;1;5
1310;26;15;25;2;8
1320;25;14;25;1;4
1330;25;13;25;1;2
1340;25;12;25;1;6
1350;25;10;25;1;5
1360;25;10;25;2;4
1370;25;10;25;2;6
1380;26;11;25;1;8
1390;27;11;25;2;5
1400;26;13;25;2;14
1410;26;13;25;2;5
1420;26;12;25;1;7
1430;26;13;25;2;5
1440;26;13;25;1;3
1450;26;12;25;1;3
1460;26;14;25;1;3
1470;26;13;25;1;6
1480;26;12;25;1;4
1490;26;14;25;1;3
1500;26;13;26;1;2
1510;26;16;25;1;8
1520;26;20;25;1;3
1530;26;21;25;1;4
1540;27;21;25;1;4
1550;26;22;25;1;3
1560;26;20;25;1;7
1570;26;22;26;1;2
1580;26;24;25;1;8
1590;26;25;25;1;4
1600;26;25;25;1;6
1610;25;22;25;1;5
1620;25;18;25;1;2
1630;25;17;25;1;5
1640;25;16;25;1;4
1650;25;19;25;1;3
1660;25;18;25;1;5
1670;25;18;25;1;3
1680;25;20;25;1;2
1690;25;25;25;1;1
1700;25;26;25;1;2
1710;25;27;25;1;5
1720;25;29;25;1;4
1730;25;31;25;1;4
1740;26;30;25;1;3
1750;26;30;26;1;1
1760;25;27;25;1;3
1770;25;25;25;1;8
1780;26;25;25;1;6
1790;26;23;25;1;2
1800;26;21;25;1;3
1810;25;22;25;1;2
1820;26;21;25;1;4
1830;25;21;25;1;5
1840;25;21;25;1;4
1850;25;21;25;1;4
1860;25;21;25;1;1
1870;25;20;25;1;2
1880;25;18;25;1;3
1890;25;18;25;1;5
1900;26;18;25;1;3
1910;25;19;25;1;4
1920;25;22;25;1;7
1930;25;22;25;1;6
1940;26;25;25;1;3
1950;25;26;25;1;3
1960;25;25;25;1;2
1970;25;25;25;1;4
1980;25;23;25;1;6
1990;25;26;25;1;3
2000;25;27;25;2;4
2010;25;27;25;1;2
2020;25;25;25;1;4
2030;25;25;25;1;7
2040;25;25;25;1;6
2050;25;22;25;1;5
2060;25;23;25;1;7
2070;25;17;25;2;6
2080;25;18;25;1;5
2090;25;17;25;2;5
2100;25;17;25;2;8
2110;25;16;25;1;8
2120;25;17;25;1;3
2130;25;17;25;1;5
2140;25;19;25;2;2
2150;25;21;25;2;4
2160;25;24;25;1;3
2170;25;24;25;1;11
2180;25;22;25;1;8
2190;25;23;25;1;8
2200;25;28;25;1;4
2210;25;30;25;1;6
2220;25;34;25;2;6
2230;25;34;25;2;6
2240;25;37;25;2;5
2250;25;36;25;2;6
2260;26;30;25;1;1
2270;26;30;26;2;8
2280;26;35;25;2;3
2290;26;36;25;1;3
2300;26;37;25;1;7
2310;25;33;25;1;7
2320;26;33;25;1;6
2330;26;38;25;1;7
2340;25;36;25;1;4
2350;25;37;25;1;3
2360;25;42;25;1;6
2370;25;44;25;1;10
2380;25;43;26;1;2
2390;25;43;25;1;6
2400;25;41;25;1;3
2410;25;38;25;1;3
2420;25;37;25;1;3
2430;26;36;25;1;1
2440;25;36;25;0;1
2450;25;32;25;1;3
2460;25;29;25;1;2
2470;25;26;26;1;5
2480;25;25;25;1;4
2490;25;21;26;1;6
2500;25;20;25;1;6
2510;26;21;25;1;7
2520;26;21;25;2;4
2530;25;20;25;1;6
2540;26;20;25;1;11
2550;25;18;25;1;5
2560;26;17;25;1;4
2570;27;17;25;1;2
2580;27;18;25;1;0
2590;27;18;25;1;5
2600;27;17;25;1;4
2610;26;17;25;1;4
2620;26;18;26;1;4
2630;26;17;25;1;5
2640;26;17;25;1;8
2650;26;18;25;2;6
2660;26;18;25;2;4
2670;26;17;25;1;7
2680;26;15;25;2;6
2690;25;15;25;1;5
2700;25;15;25;1;2
2710;25;15;25;1;11
2720;25;16;25;2;6
2730;25;17;25;1;5
2740;25;18;25;1;5
2750;26;18;25;1;6
2760;26;18;25;1;10
2770;25;18;25;1;5
2780;25;18;25;1;6
2790;26;18;25;1;5
2800;26;18;25;1;2
2810;26;19;25;1;5
2820;25;18;25;1;4
2830;25;17;25;1;6
2840;25;17;25;1;5
2850;26;18;25;1;4
2860;25;17;25;1;1
2870;25;17;25;1;1
2880;26;17;25;1;6
2890;25;17;25;1;3
2900;25;16;25;1;5
2910;25;17;25;1;3
2920;25;15;25;1;3
2930;25;16;25;1;2
2940;25;16;25;1;2
2950;25;16;25;1;4
2960;25;17;25;1;3
2970;26;16;25;1;2
2980;25;15;25;1;4
2990;25;15;25;1;6
3000;25;15;25;1;3
3010;25;15;25;1;3
3020;26;14;25;1;2
3030;26;14;25;1;4
3040;26;14;25;1;7
3050;26;16;25;1;7
3060;26;15;25;1;6
3070;26;16;25;1;6
3080;27;16;25;1;6
