Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;1;1;7;0;0
20;1;4;24;0;4
30;3;4;40;1;3
40;5;4;39;1;7
50;12;4;34;1;5
60;21;1;28;2;10
70;25;1;25;2;7
80;25;1;25;2;9
90;25;1;25;2;9
100;25;0;25;2;5
110;25;1;25;2;3
120;25;4;26;2;12
130;25;7;25;2;9
140;25;6;25;2;10
150;25;8;25;2;12
160;25;9;25;1;3
170;26;9;25;2;4
180;24;7;25;2;10
190;25;6;25;2;6
200;25;6;25;2;6
210;25;4;25;2;10
220;26;7;25;2;10
230;26;11;25;2;13
240;25;9;25;2;14
250;25;10;25;3;11
260;25;5;25;2;12
270;25;4;25;2;8
280;25;1;25;2;6
290;25;2;25;2;8
300;25;2;26;2;11
310;25;1;25;2;4
320;25;1;25;2;7
330;25;1;25;2;14
340;25;1;25;2;6
350;25;2;25;2;11
360;25;2;25;2;6
370;25;4;25;2;6
380;25;4;25;2;8
390;25;5;25;2;10
400;25;6;25;2;5
410;25;7;25;2;5
420;25;5;25;2;12
430;25;6;25;2;12
440;25;5;25;2;6
450;25;4;25;2;4
460;25;6;25;2;10
470;25;5;25;1;6
480;25;3;25;2;9
490;25;9;25;2;10
500;25;10;25;2;2
510;25;11;25;1;7
520;25;14;25;1;6
530;25;16;25;1;5
540;25;15;25;2;10
550;25;7;25;3;14
560;25;4;25;3;9
570;26;5;25;2;11
580;26;2;25;2;3
590;26;2;25;2;10
600;26;1;25;2;6
610;26;2;25;2;6
620;26;4;25;3;10
630;26;6;25;3;15
640;25;5;25;3;6
650;25;4;25;3;16
660;26;5;25;3;8
670;26;5;25;2;4
680;25;6;25;2;12
690;25;6;25;2;8
700;26;4;25;2;10
710;26;4;25;2;3
720;26;4;25;2;10
730;26;3;25;2;4
740;26;3;25;2;8
750;25;4;25;2;5
760;25;9;25;2;19
770;25;10;25;3;10
780;25;8;25;2;17
790;26;8;25;3;18
800;26;9;25;3;9
810;25;9;25;3;11
820;25;9;25;3;14
830;25;11;25;2;6
840;26;9;24;2;6
850;26;9;25;2;12
860;26;8;25;2;9
870;26;7;25;2;14
880;26;7;25;2;8
890;25;7;25;2;10
900;26;5;25;2;8
910;25;4;25;2;4
920;25;6;25;2;9
930;26;6;26;2;3
940;25;4;25;3;10
950;25;3;25;2;15
960;26;3;25;2;15
970;25;4;25;2;2
980;26;5;25;2;10
990;26;5;25;2;8
1000;25;5;25;2;13
1010;25;3;25;2;3
1020;25;5;25;2;12
1030;25;5;25;2;16
1040;25;7;25;1;5
1050;25;8;25;2;6
1060;25;7;25;3;11
1070;25;6;25;3;11
1080;25;6;25;3;12
1090;25;7;25;3;14
1100;26;10;25;3;9
1110;25;12;25;2;6
1120;25;11;25;2;10
1130;25;15;25;2;9
1140;25;15;25;2;7
1150;25;12;25;2;5
1160;25;14;25;2;12
1170;25;10;25;2;5
1180;25;8;25;2;8
1190;25;7;25;3;10
1200;25;8;25;1;8
1210;25;7;25;2;7
1220;25;6;25;1;4
1230;25;8;25;2;2
1240;25;7;25;1;5
1250;25;10;25;2;7
1260;25;9;24;2;9
1270;26;12;25;1;5
1280;25;11;25;1;5
1290;25;13;26;1;6
1300;25;12;25;1;6
1310;26;12;25;2;5
1320;25;13;25;2;11
1330;25;14;25;2;6
1340;25;15;25;2;6
1350;25;20;25;2;11
1360;26;20;25;3;9
1370;26;23;26;2;6
1380;26;25;25;3;9
1390;26;22;26;3;11
1400;27;16;25;4;10
1410;27;15;25;3;16
1420;27;16;25;2;12
1430;27;16;25;2;8
1440;26;10;25;2;9
1450;26;13;25;2;9
1460;26;8;25;2;9
1470;26;11;25;2;10
1480;26;14;25;2;8
1490;25;11;25;2;7
1500;25;10;25;2;16
1510;25;14;25;2;14
1520;26;15;25;3;11
1530;26;14;25;2;10
1540;26;13;25;2;8
1550;25;17;25;2;6
1560;26;22;25;2;4
1570;26;18;25;2;6
1580;25;17;25;3;7
1590;25;18;25;2;9
1600;25;17;25;2;11
1610;26;21;25;2;5
1620;25;24;25;3;11
1630;25;29;25;2;9
1640;25;31;25;2;7
1650;25;24;25;2;9
1660;25;21;25;2;6
1670;25;17;25;2;9
1680;25;17;25;2;9
1690;25;19;25;2;6
1700;25;17;25;3;8
1710;25;20;25;3;14
1720;25;25;25;2;10
1730;25;25;25;2;5
1740;25;21;25;2;15
1750;25;19;25;2;7
1760;25;19;25;2;9
1770;25;19;25;2;10
1780;25;14;25;2;7
1790;26;16;25;2;9
1800;26;16;25;2;9
1810;26;17;25;2;9
1820;25;16;25;2;17
1830;26;18;25;2;8
1840;26;22;25;2;8
1850;26;22;26;2;9
1860;26;20;25;1;9
1870;26;17;25;2;5
1880;26;15;25;1;5
1890;26;14;25;2;7
1900;25;14;25;2;4
1910;26;12;25;2;9
1920;26;12;25;2;8
1930;26;16;25;1;5
1940;26;15;24;1;5
1950;25;15;25;1;8
1960;25;15;25;1;8
1970;26;14;25;1;7
1980;26;12;25;1;1
1990;26;12;25;1;9
2000;26;10;25;1;6
2010;26;12;25;1;2
2020;27;10;25;2;7
2030;28;9;25;2;5
2040;26;9;25;2;8
2050;26;6;25;2;5
2060;26;7;25;2;3
2070;26;6;25;1;6
2080;26;7;25;1;2
2090;25;7;25;1;6
2100;25;8;25;1;10
2110;26;7;25;1;5
2120;25;7;25;1;3
2130;25;5;27;2;7
2140;26;6;25;2;6
2150;25;7;25;1;9
2160;25;3;25;1;5
2170;26;5;25;1;10
2180;25;5;25;2;7
2190;26;4;25;2;14
2200;26;4;26;2;6
2210;25;4;25;2;7
2220;25;4;25;2;12
2230;25;5;25;2;13
2240;26;4;25;2;5
2250;26;5;25;2;8
2260;25;5;25;1;3
2270;25;4;25;1;2
2280;26;6;25;1;3
2290;25;8;25;1;7
2300;25;8;25;1;6
2310;25;8;25;1;3
2320;25;8;25;1;3
2330;25;8;25;1;3
2340;26;5;25;1;9
2350;25;6;26;2;5
2360;26;7;25;1;7
2370;25;8;25;1;5
2380;25;11;25;2;3
2390;25;8;25;2;10
2400;25;8;25;1;3
2410;25;6;25;1;6
2420;25;6;25;1;6
2430;25;5;25;1;11
2440;25;8;25;2;10
2450;25;9;25;1;12
2460;25;9;25;1;7
2470;25;8;25;2;6
2480;26;7;25;2;5
2490;26;7;25;1;11
2500;26;7;25;2;10
2510;25;8;25;1;7
2520;25;9;25;1;9
2530;25;9;25;2;5
2540;25;8;25;2;7
2550;26;6;25;2;9
2560;25;8;25;2;6
2570;25;8;25;2;3
2580;25;9;25;1;5
2590;26;9;25;2;11
2600;25;6;25;2;8
2610;26;6;25;1;6
2620;25;5;25;1;2
2630;25;4;25;1;2
2640;25;4;25;1;4
2650;25;4;25;1;8
2660;25;3;25;1;10
2670;26;4;25;1;3
2680;26;4;25;1;6
2690;26;4;25;2;5
2700;26;4;25;2;7
2710;26;4;25;2;13
2720;26;4;25;2;7
2730;26;5;25;2;7
2740;26;8;25;2;6
2750;26;7;25;2;6
2760;26;7;25;2;7
2770;25;9;25;2;4
2780;25;11;25;1;5
2790;25;11;25;1;3
2800;25;9;25;1;8
2810;25;10;25;1;7
2820;26;9;25;1;8
2830;27;10;25;1;9
2840;26;11;25;1;7
2850;25;11;25;1;1
2860;26;12;25;1;5
2870;26;11;25;2;3
2880;25;12;25;2;6
2890;26;15;25;1;4
2900;26;14;25;2;4
2910;25;13;25;1;3
2920;26;11;25;1;3
2930;25;10;25;1;8
2940;25;10;25;1;6
2950;26;12;25;1;6
2960;25;13;25;1;9
2970;25;14;25;1;8
2980;25;17;25;1;4
2990;25;17;25;1;7
3000;25;17;25;1;7
3010;25;20;25;2;9
3020;26;15;25;2;8
3030;25;14;25;3;8
3040;25;15;25;3;11
3050;25;14;25;3;12
3060;26;14;25;3;12
3070;26;14;25;2;7
3080;25;13;25;3;10
