Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;1;2;0;3
20;1;1;7;0;0
30;0;1;18;0;2
40;0;2;28;0;0
50;0;3;36;0;2
60;3;2;33;0;2
70;8;3;28;0;5
80;19;2;24;0;0
90;28;2;21;0;0
100;26;3;19;0;1
110;26;2;18;0;1
120;19;2;15;0;2
130;19;2;12;1;4
140;18;3;11;0;5
150;15;3;8;0;0
160;15;7;8;0;1
170;14;8;7;0;0
180;12;8;6;0;1
190;12;6;7;0;0
200;12;6;6;0;2
210;10;6;7;0;2
220;8;6;6;0;1
230;7;5;6;0;2
240;7;3;7;1;3
250;6;3;6;0;2
260;6;3;6;0;2
270;6;3;6;0;3
280;6;2;6;1;0
290;7;3;6;1;5
300;7;3;6;1;1
310;6;4;6;0;2
320;7;4;6;0;4
330;6;4;6;0;2
340;6;6;6;1;1
350;6;5;6;0;3
360;6;5;6;0;1
370;6;7;6;0;4
380;6;8;6;0;2
390;6;9;6;1;7
400;6;9;6;0;0
410;6;7;6;1;7
420;6;10;6;0;3
430;6;13;6;0;1
440;6;15;6;0;5
450;6;14;6;0;1
460;6;16;6;0;4
470;6;10;6;0;5
480;6;10;6;0;1
490;6;11;6;0;5
500;6;13;6;0;1
510;6;14;6;0;4
520;7;14;7;0;2
530;6;17;6;0;2
540;7;14;6;0;1
550;8;15;6;0;3
560;8;14;6;0;4
570;7;15;7;0;2
580;7;17;6;0;3
590;7;13;6;0;3
600;7;12;6;1;4
610;7;13;6;1;5
620;7;12;6;1;7
630;7;10;6;0;5
640;7;9;6;0;2
650;7;8;6;1;0
660;6;10;6;0;0
670;6;10;6;0;4
680;7;11;6;1;2
690;6;8;6;0;3
700;7;12;6;1;4
710;7;8;6;1;8
720;6;6;6;1;3
730;7;6;6;1;2
740;6;5;6;1;2
750;7;6;6;1;3
760;7;6;6;1;2
770;7;7;6;1;6
780;7;7;6;1;3
790;7;6;6;0;0
800;7;6;6;1;0
810;7;5;6;0;2
820;6;4;6;0;3
830;7;3;6;0;3
840;6;4;6;0;2
850;6;3;6;0;2
860;6;4;6;0;4
870;6;4;6;0;0
880;6;4;6;0;3
890;7;6;6;0;4
900;6;6;6;1;1
910;6;6;6;0;1
920;7;7;6;0;2
930;7;6;6;1;6
940;7;9;6;0;6
950;6;8;7;0;0
960;6;8;7;0;1
970;7;9;6;0;1
980;7;7;7;0;2
990;6;7;6;0;1
1000;7;8;6;0;5
1010;6;6;6;1;4
1020;6;8;6;1;6
1030;6;10;6;1;7
1040;7;7;6;1;6
1050;7;9;6;1;4
1060;7;10;6;1;3
1070;7;7;6;0;2
1080;7;8;6;0;3
1090;7;8;6;0;3
1100;7;8;6;0;3
1110;7;7;6;0;2
1120;7;6;6;0;2
1130;7;9;6;0;2
1140;7;8;6;0;1
1150;7;8;6;0;1
1160;7;9;6;1;0
1170;7;8;6;1;4
1180;7;6;6;1;6
1190;7;8;6;0;1
1200;7;8;6;0;1
1210;8;9;6;0;2
1220;7;8;6;0;3
1230;7;8;6;0;6
1240;7;11;6;0;0
1250;7;9;6;0;5
1260;7;9;6;0;3
1270;7;8;6;0;2
1280;7;10;6;0;2
1290;7;8;6;0;3
1300;7;6;6;1;4
1310;8;6;6;1;2
1320;8;6;6;1;3
1330;8;7;6;0;5
1340;8;7;6;1;5
1350;8;7;6;1;5
1360;8;8;6;0;5
1370;8;10;6;0;3
1380;8;10;6;0;0
1390;8;11;6;0;1
1400;8;11;6;0;3
1410;8;11;6;0;0
1420;8;10;6;0;2
1430;7;9;6;0;4
1440;7;10;6;0;4
1450;7;8;6;0;1
1460;7;9;6;0;1
1470;7;8;6;0;3
1480;7;9;6;0;1
1490;7;9;6;0;3
1500;7;9;6;0;1
1510;7;11;6;0;4
1520;7;12;6;1;3
1530;6;10;6;1;2
1540;7;9;6;0;1
1550;7;9;6;1;1
1560;7;9;6;1;8
1570;7;8;6;0;1
1580;7;9;6;0;3
1590;7;11;6;0;5
1600;7;11;6;1;2
1610;7;10;6;0;6
1620;7;10;6;1;2
1630;7;11;6;1;3
1640;7;11;6;1;3
1650;7;10;6;1;2
1660;7;12;6;1;3
1670;7;11;7;0;1
1680;7;12;6;0;1
1690;7;12;7;0;3
1700;7;13;6;0;1
1710;7;13;6;0;0
1720;7;13;6;1;2
1730;7;15;6;0;3
1740;7;18;6;0;4
1750;7;18;6;1;2
1760;7;17;6;0;1
1770;8;17;6;0;2
1780;7;15;6;0;3
1790;7;16;6;0;0
1800;7;15;6;0;3
1810;7;15;7;0;2
1820;7;14;6;0;2
1830;7;14;6;0;5
1840;7;16;6;0;4
1850;8;15;6;0;1
1860;7;17;6;0;2
1870;7;17;7;0;3
1880;7;15;6;0;2
1890;7;12;6;0;2
1900;7;13;6;0;2
1910;7;13;6;0;1
1920;7;15;6;0;2
1930;8;13;6;0;2
1940;7;15;7;0;4
1950;6;14;6;0;2
1960;6;13;6;0;3
1970;7;13;7;0;3
1980;6;10;6;0;4
1990;7;10;6;0;1
2000;7;12;6;1;0
2010;6;14;6;1;0
2020;6;15;6;0;4
2030;6;16;6;0;0
2040;6;14;6;0;2
2050;6;14;6;0;2
2060;6;15;7;0;3
2070;7;15;6;0;2
2080;7;14;6;0;5
2090;7;14;7;0;2
2100;6;14;6;0;3
2110;7;12;7;0;4
2120;8;11;6;0;3
2130;7;13;6;0;3
2140;7;12;6;0;1
2150;7;11;6;0;2
2160;6;12;7;0;2
2170;7;11;7;0;3
2180;7;9;6;0;3
2190;6;10;6;0;3
2200;6;10;6;0;5
2210;6;11;6;0;2
2220;6;9;7;0;1
2230;6;12;6;0;0
2240;6;11;6;1;3
2250;6;12;6;0;3
2260;6;13;6;0;3
2270;6;11;6;1;3
2280;6;11;6;0;2
2290;6;11;6;0;2
2300;6;9;6;0;1
2310;6;9;6;0;1
2320;6;8;6;0;2
2330;7;9;6;0;1
2340;7;8;6;0;3
2350;6;9;6;1;2
2360;6;10;6;0;3
2370;6;10;6;1;4
2380;6;10;6;1;3
2390;7;11;6;1;3
2400;6;13;7;0;3
2410;6;15;6;1;1
2420;6;15;6;1;1
2430;6;13;6;1;6
2440;7;14;6;1;3
2450;6;14;6;1;3
2460;7;15;6;1;9
2470;6;18;6;0;3
2480;7;17;6;0;7
2490;6;16;6;1;3
2500;7;16;6;0;1
2510;7;18;6;0;4
2520;7;18;6;1;1
2530;6;19;6;1;4
2540;6;20;6;1;3
2550;6;20;7;0;3
2560;6;20;6;1;3
2570;6;22;6;1;2
2580;7;24;6;1;1
2590;7;27;6;1;3
2600;7;26;6;1;6
2610;6;25;6;1;4
2620;6;25;7;1;4
2630;7;27;7;1;2
2640;7;29;6;1;3
2650;7;30;6;1;2
2660;7;32;6;1;4
2670;7;34;6;1;4
2680;7;33;6;1;4
2690;7;32;6;1;3
2700;6;31;6;1;0
2710;6;28;6;1;9
2720;7;28;6;1;3
2730;7;28;6;1;7
2740;6;32;6;1;2
2750;7;30;6;1;3
2760;7;28;6;1;5
2770;7;33;6;1;6
2780;6;30;6;1;4
2790;6;25;6;1;2
2800;7;27;6;1;5
2810;7;28;6;1;9
2820;6;26;6;1;6
2830;7;29;6;1;6
2840;7;28;6;1;6
2850;7;28;6;1;4
2860;7;27;7;1;5
2870;8;29;6;1;3
2880;7;24;6;1;2
2890;7;20;6;1;4
2900;7;21;6;1;3
2910;7;20;6;0;3
2920;7;21;6;0;5
2930;7;21;6;1;1
2940;7;20;6;1;4
2950;7;21;6;1;7
2960;7;21;6;1;2
2970;6;23;6;0;2
2980;6;22;6;1;2
2990;7;22;6;0;2
3000;7;24;6;0;2
3010;6;26;6;0;3
3020;7;23;6;0;4
3030;6;23;6;1;1
3040;6;24;6;0;1
3050;7;22;6;0;2
3060;7;20;6;0;7
3070;6;20;6;1;1
3080;6;21;6;1;3
