Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;0;0;0;2
20;0;1;2;0;7
30;0;1;5;0;9
40;1;1;11;0;6
50;1;1;18;0;5
60;1;2;27;0;8
70;1;2;33;0;3
80;2;2;37;0;5
90;2;4;42;0;6
100;2;4;45;0;8
110;2;6;49;0;13
120;3;7;51;0;11
130;4;9;52;0;6
140;6;12;54;0;8
150;7;16;54;0;9
160;9;21;55;0;13
170;10;27;58;0;8
180;11;32;60;1;14
190;11;36;63;1;10
200;11;37;66;1;17
210;11;39;68;0;13
220;10;40;69;0;10
230;10;44;70;0;15
240;9;47;72;0;11
250;8;50;74;0;8
260;7;55;77;0;7
270;7;58;81;1;10
280;6;57;81;0;7
290;6;56;81;1;16
300;5;55;81;1;19
310;5;52;82;0;14
320;4;45;81;1;15
330;5;39;81;1;8
340;6;35;81;1;16
350;6;30;81;1;24
360;5;25;81;1;14
370;8;21;81;1;16
380;8;17;81;1;14
390;8;14;81;1;15
400;9;13;81;1;20
410;9;9;81;1;25
420;10;8;81;1;15
430;10;7;81;1;17
440;11;5;80;1;19
450;12;4;80;1;15
460;12;4;80;1;19
470;15;6;80;1;25
480;20;5;79;1;23
490;21;4;78;1;16
500;19;4;78;1;20
510;20;5;77;1;21
520;23;5;77;1;22
530;23;5;77;1;23
540;29;5;77;1;14
550;31;4;76;1;24
560;36;5;76;1;11
570;43;4;75;1;19
580;47;4;75;1;16
590;56;4;75;1;16
600;56;5;75;1;17
610;61;5;75;1;17
620;63;5;75;1;21
630;65;4;75;1;16
640;67;3;75;1;21
650;69;3;75;1;14
660;71;4;75;1;17
670;73;4;75;1;23
680;74;3;75;1;17
690;75;4;75;1;25
700;75;4;75;1;17
710;75;4;75;1;15
720;76;4;75;1;20
730;76;4;75;1;27
740;76;4;75;1;19
750;76;3;75;1;11
760;77;2;75;1;31
770;77;2;75;1;29
780;77;2;75;1;27
790;77;3;75;1;22
800;77;3;75;1;20
810;77;3;75;1;32
820;77;4;75;1;21
830;77;4;75;1;20
840;77;4;75;1;22
850;77;5;75;1;16
860;77;6;75;1;24
870;77;6;75;1;17
880;77;7;75;1;21
890;77;6;75;1;22
900;77;6;75;1;26
910;77;6;75;1;32
920;76;6;75;1;19
930;76;5;75;1;16
940;76;5;75;1;21
950;76;5;75;1;23
960;77;5;75;2;21
970;76;4;75;1;19
980;76;4;75;2;25
990;76;5;75;1;36
1000;76;6;75;1;19
1010;76;6;75;2;26
1020;76;7;75;1;19
1030;76;6;75;1;26
1040;76;7;75;1;24
1050;76;7;75;2;21
1060;76;7;75;1;15
1070;76;6;75;1;18
1080;76;6;75;1;18
1090;76;5;75;1;19
1100;75;5;75;1;21
1110;75;5;75;1;22
1120;75;4;75;1;23
1130;76;5;75;1;20
1140;76;4;75;1;26
1150;76;4;75;1;18
1160;76;5;75;1;20
1170;76;4;75;1;18
1180;76;5;75;1;23
1190;75;4;75;2;20
1200;75;5;75;2;22
1210;75;6;75;1;36
1220;76;7;75;1;30
1230;76;6;75;1;19
1240;76;6;75;1;22
1250;76;6;75;1;18
1260;76;7;75;1;23
1270;76;7;75;1;22
1280;75;6;75;1;16
1290;76;6;75;1;26
1300;76;5;75;1;23
1310;75;4;75;1;20
1320;75;4;75;1;22
1330;76;3;75;1;19
1340;75;4;75;1;24
1350;75;4;75;1;16
1360;76;4;75;1;24
1370;75;5;75;1;22
1380;75;6;75;1;28
1390;75;6;75;1;27
1400;75;6;75;2;16
1410;75;5;75;1;21
1420;75;5;75;1;19
1430;75;6;75;1;12
1440;76;5;75;1;26
1450;76;6;75;1;22
1460;76;6;75;1;18
1470;76;6;75;1;17
1480;76;6;75;1;24
1490;75;5;75;1;35
1500;74;6;75;1;18
1510;75;5;75;1;23
1520;75;6;75;1;19
1530;75;5;75;1;18
1540;75;6;75;1;26
1550;75;6;75;1;18
1560;75;5;75;1;25
1570;75;5;75;1;19
1580;76;5;75;1;15
1590;76;4;75;1;30
1600;76;5;75;1;25
1610;76;4;75;1;18
1620;76;4;75;1;23
1630;75;4;75;1;21
1640;75;6;75;1;18
1650;75;5;75;1;19
1660;76;5;75;1;17
1670;76;6;75;1;13
1680;76;5;75;1;25
1690;76;5;75;1;19
1700;76;6;75;1;22
1710;76;6;75;1;21
1720;76;7;75;1;17
1730;76;7;75;1;20
1740;76;7;75;1;17
1750;76;8;75;1;14
1760;76;8;75;1;26
1770;76;8;75;1;21
1780;76;9;75;1;33
1790;76;8;75;1;12
1800;76;7;75;1;22
1810;76;6;75;1;19
1820;76;6;75;1;19
1830;76;7;75;1;27
1840;76;7;75;1;21
1850;76;7;75;1;23
1860;76;7;75;1;23
1870;76;6;75;1;18
1880;76;7;75;1;15
1890;76;7;75;1;20
1900;75;8;75;1;25
1910;76;8;75;1;18
1920;76;9;75;1;22
1930;76;8;75;1;24
1940;76;7;75;1;15
1950;76;7;75;1;15
1960;76;7;75;1;23
1970;76;6;75;1;14
1980;76;6;75;1;20
1990;76;6;75;1;17
2000;76;6;75;1;23
2010;76;6;75;1;21
2020;76;5;75;1;20
2030;76;5;75;1;9
2040;76;5;75;1;17
2050;76;6;75;1;20
2060;76;6;75;1;17
2070;77;7;75;1;19
2080;76;7;75;1;17
2090;76;7;75;1;18
2100;76;6;75;1;13
2110;76;6;75;1;19
2120;76;6;75;1;19
2130;76;6;75;1;18
2140;76;5;75;1;18
2150;76;5;75;1;17
2160;76;4;75;1;22
2170;76;4;75;1;17
2180;76;3;75;1;19
2190;76;4;75;1;13
2200;76;4;75;1;18
2210;76;4;75;1;16
2220;76;3;75;1;23
2230;76;3;75;1;15
2240;76;3;75;1;12
2250;76;4;75;1;23
2260;76;5;75;1;20
2270;76;4;75;1;26
2280;76;5;75;1;15
2290;75;5;75;1;21
2300;76;5;75;1;21
2310;75;6;75;1;22
2320;75;6;75;1;26
2330;76;5;75;1;20
2340;75;5;75;1;20
2350;75;4;75;1;19
2360;76;6;75;1;24
2370;76;6;75;1;24
2380;76;7;75;1;22
2390;76;6;75;1;19
2400;76;7;75;1;14
2410;76;6;75;1;15
2420;76;6;75;1;30
2430;76;6;75;1;26
2440;76;6;75;1;15
2450;76;6;75;1;18
2460;76;6;75;1;16
2470;76;6;75;1;20
2480;75;6;75;1;24
2490;76;5;75;1;21
2500;75;4;75;1;26
2510;75;4;75;1;27
2520;75;4;75;1;15
2530;76;3;75;1;27
2540;76;3;75;1;24
2550;76;2;75;1;27
2560;76;2;75;1;14
2570;76;2;75;2;19
2580;76;2;75;2;20
2590;76;3;75;2;29
2600;76;4;75;2;28
2610;76;5;75;2;38
2620;76;5;75;2;28
2630;76;5;75;2;33
2640;76;5;75;1;29
2650;76;5;75;2;28
2660;76;4;75;2;20
2670;76;4;75;2;30
2680;76;4;75;2;25
2690;76;4;75;1;21
2700;76;5;75;1;18
2710;76;5;75;2;33
2720;77;5;75;2;28
2730;76;4;75;2;20
2740;76;4;75;1;20
2750;76;4;75;2;22
2760;76;4;75;2;38
2770;76;3;75;2;28
2780;76;4;75;2;28
2790;75;5;75;2;31
2800;76;5;75;2;21
2810;76;4;75;2;28
2820;75;4;75;2;26
2830;75;4;75;2;27
2840;75;3;75;1;28
2850;76;3;75;1;16
2860;75;3;75;1;15
2870;76;2;75;1;19
2880;76;3;74;1;19
2890;75;4;75;1;32
2900;76;4;75;1;21
2910;75;5;75;1;24
2920;75;6;75;1;9
2930;75;5;75;1;20
2940;75;6;75;1;24
2950;75;6;75;1;19
2960;75;6;75;1;18
2970;75;7;75;1;20
2980;76;5;75;1;26
2990;76;5;75;1;27
3000;76;5;75;1;23
3010;76;4;75;1;19
3020;76;5;75;1;15
3030;76;5;75;1;27
3040;76;4;75;1;12
3050;76;5;75;1;20
3060;77;6;75;1;14
3070;77;6;75;1;18
3080;77;5;75;1;18
