Date,AgeAdult,AgeMax,BatchMode,DNAFill,DenunciationCost,DifferentialCosts,DishonestPremium,DisplayPeriod,DumpStart,EraseNetwork,FriendshipValue,GeneCoding,GeneLength,GroupMinSize,HonoringCost,JoiningBonus,Judas,MaxFriends,MutationRate,NbCrossover,NbInteractions,NbTraitors,NumberOfGroups,PopulationSize,ReproGainsThreshold,ReproductionRate,ResultDir,Rounds,SacrificeHeredity,SampleSize,ScenarioName,SelectionPressure,Selectivity,StartFromFile,TimeLimit,Title,LastStep,Patriot,NonPatriot,Demand,SelfSacrifice,NbHeroes
190325183120,0,40,1,0,0,1,100,10,5000,0,5,Weighted,8,0,100,10,50,10,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,59,47,37,2,6
190325183752,0,40,1,0,0,1,100,10,5000,0,20,Weighted,8,0,100,0,40,10,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,30,15,13,1,5
190326121723,0,40,1,0,200,1,100,10,5000,0,20,Weighted,8,0,100,0,10,10,5,1,100,90,1,1000,10,30,./+AF8AXwBf-Results,50,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,82,0,12
190326121814,0,40,1,0,200,1,100,10,5000,0,5,Weighted,8,0,100,0,10,10,5,1,100,90,1,1000,10,30,./+AF8AXwBf-Results,50,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,83,0,13
190326155140,0,40,1,0,100,1,100,10,5000,0,10,Weighted,8,0,100,0,0,10,5,1,100,90,1,1000,10,30,./+AF8AXwBf-Results,50,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,0,79,0,11
190326184732,0,40,1,0,100,1,100,10,5000,0,15,Weighted,8,0,100,5,10,10,5,1,100,90,1,1000,10,30,./+AF8AXwBf-Results,50,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,85,0,11
190326205729,0,40,1,0,100,1,100,10,5000,0,5,Weighted,8,0,100,10,30,10,5,1,100,90,1,1000,10,30,./+AF8AXwBf-Results,50,50,5,Sacrifice,6,10,0,10000,Evolife,9990,24,88,81,4,58
190325174853,0,40,1,0,0,1,100,10,5000,0,0,Weighted,8,0,100,15,30,10,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,77,77,67,2,6
190325175010,0,40,1,0,200,1,100,10,5000,0,0,Weighted,8,0,100,5,20,10,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,1,83,0,2
190325175813,0,40,1,0,100,1,100,10,5000,0,0,Weighted,8,0,100,0,40,10,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,2,87,0,3
190325180438,0,40,1,0,200,1,100,10,5000,0,15,Weighted,8,0,100,20,20,10,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,73,93,82,4,13
190325180637,0,40,1,0,100,1,100,10,5000,0,5,Weighted,8,0,100,10,20,10,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,39,92,84,4,12
190325181530,0,40,1,0,200,1,100,10,5000,0,20,Weighted,8,0,100,15,50,10,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,49,92,74,4,11
190325181656,0,40,1,0,100,1,100,10,5000,0,15,Weighted,8,0,100,10,30,10,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,40,92,83,4,12
190325182113,0,40,1,0,100,1,100,10,5000,0,10,Weighted,8,0,100,10,30,10,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,28,92,86,4,11
190325183025,0,40,1,0,200,1,100,10,5000,0,0,Weighted,8,0,100,5,40,10,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,87,0,2
190325183120,0,40,1,0,0,1,100,10,5000,0,5,Weighted,8,0,100,10,50,10,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,59,47,37,2,6
190325183752,0,40,1,0,0,1,100,10,5000,0,20,Weighted,8,0,100,0,40,10,5,1,100,90,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,30,15,13,1,5
190325174901,0,40,1,0,100,1,100,10,5000,0,10,Weighted,8,0,100,0,50,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,21,96,91,4,12
190325175016,0,40,1,0,200,1,100,10,5000,0,5,Weighted,8,0,100,0,10,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,0,78,0,2
190325175937,0,40,1,0,0,1,100,10,5000,0,20,Weighted,8,0,100,5,0,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,0,0,1
190325180045,0,40,1,0,0,1,100,10,5000,0,10,Weighted,8,0,100,0,30,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,38,25,25,2,6
190325180557,0,40,1,0,200,1,100,10,5000,0,0,Weighted,8,0,100,15,0,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,94,8,91,2,6
190325181229,0,40,1,0,0,1,100,10,5000,0,5,Weighted,8,0,100,5,20,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,40,23,31,1,4
190325181932,0,40,1,0,200,1,100,10,5000,0,10,Weighted,8,0,100,10,10,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,75,8,74,2,7
190325182202,0,40,1,0,0,1,100,10,5000,0,15,Weighted,8,0,100,10,0,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,2,1,0,0,2
190325183012,0,40,1,0,100,1,100,10,5000,0,10,Weighted,8,0,100,0,30,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,18,98,98,4,13
190325183231,0,40,1,0,100,1,100,10,5000,0,0,Weighted,8,0,100,5,10,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,0,82,0,2
190325183619,0,40,1,0,200,1,100,10,5000,0,10,Weighted,8,0,100,10,0,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,63,3,59,2,6
190326184726,0,40,1,0,200,1,100,10,5000,0,0,Weighted,8,0,100,20,0,10,5,1,100,100,1,1000,10,30,./+AF8AXwBf-Results,50,50,5,Sacrifice,6,10,0,10000,Evolife,9990,95,8,94,2,40
190326184806,0,40,1,0,0,1,100,10,5000,0,0,Weighted,8,0,100,0,0,10,5,1,100,100,1,1000,10,30,./+AF8AXwBf-Results,50,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,0,43,0,10
190326184814,0,40,1,0,200,1,100,10,5000,0,20,Weighted,8,0,100,5,10,10,5,1,100,100,1,1000,10,30,./+AF8AXwBf-Results,50,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,85,0,13
190325174901,0,40,1,0,100,1,100,10,5000,0,10,Weighted,8,0,100,0,50,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,21,96,91,4,12
190325175016,0,40,1,0,200,1,100,10,5000,0,5,Weighted,8,0,100,0,10,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,0,78,0,2
190325175937,0,40,1,0,0,1,100,10,5000,0,20,Weighted,8,0,100,5,0,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,1,1,0,0,1
190325180045,0,40,1,0,0,1,100,10,5000,0,10,Weighted,8,0,100,0,30,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,38,25,25,2,6
190325180557,0,40,1,0,200,1,100,10,5000,0,0,Weighted,8,0,100,15,0,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,94,8,91,2,6
190325181229,0,40,1,0,0,1,100,10,5000,0,5,Weighted,8,0,100,5,20,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,40,23,31,1,4
190325181932,0,40,1,0,200,1,100,10,5000,0,10,Weighted,8,0,100,10,10,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,75,8,74,2,7
190325182202,0,40,1,0,0,1,100,10,5000,0,15,Weighted,8,0,100,10,0,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,2,1,0,0,2
190325183012,0,40,1,0,100,1,100,10,5000,0,10,Weighted,8,0,100,0,30,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,18,98,98,4,13
190325183231,0,40,1,0,100,1,100,10,5000,0,0,Weighted,8,0,100,5,10,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,0,0,82,0,2
190325183619,0,40,1,0,200,1,100,10,5000,0,10,Weighted,8,0,100,10,0,10,5,1,100,100,1,200,10,30,./+AF8AXwBf-Results,10,50,5,Sacrifice,6,10,0,10000,Evolife,9990,63,3,59,2,6
