Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;1;0;0;2
20;1;1;6;0;0
30;4;3;12;1;11
40;7;4;25;1;5
50;11;5;39;3;10
60;18;7;49;3;13
70;26;8;52;2;9
80;27;9;53;1;6
90;38;13;50;1;5
100;49;13;50;1;5
110;51;9;50;1;5
120;51;8;50;1;5
130;51;9;50;1;6
140;51;7;50;2;6
150;50;5;50;3;14
160;50;7;50;3;19
170;50;4;50;2;8
180;51;4;50;2;15
190;50;5;49;2;10
200;51;4;50;2;7
210;50;4;50;3;14
220;50;5;49;3;5
230;50;4;50;3;13
240;51;6;50;2;7
250;50;4;50;3;9
260;50;5;50;3;10
270;51;5;50;3;17
280;51;6;50;3;10
290;51;6;50;3;10
300;50;5;50;3;12
310;51;7;50;3;12
320;51;8;50;3;8
330;51;6;50;3;10
340;51;7;50;3;10
350;51;6;50;3;14
360;50;6;50;2;10
370;51;8;49;2;5
380;50;5;50;2;8
390;51;3;50;2;8
400;51;2;50;2;7
410;51;1;50;2;11
420;51;1;50;2;6
430;51;2;50;1;4
440;51;2;50;1;5
450;51;0;50;2;5
460;51;1;50;2;6
470;50;1;50;2;14
480;51;3;50;2;12
490;50;4;50;2;10
500;50;5;49;2;10
510;50;5;50;2;9
520;51;6;50;3;8
530;50;6;50;3;12
540;50;4;50;3;13
550;50;4;50;2;9
560;50;3;50;2;12
570;50;5;50;2;10
580;51;3;50;2;7
590;50;2;50;2;4
600;50;3;50;3;7
610;50;6;50;2;11
620;50;5;50;2;14
630;50;3;50;3;10
640;50;3;50;3;15
650;50;3;50;3;11
660;50;4;50;2;15
670;50;5;50;3;6
680;51;4;50;3;9
690;51;4;50;3;12
700;50;7;50;3;10
710;50;6;50;3;14
720;50;5;50;3;12
730;50;5;50;3;10
740;50;5;50;3;10
750;51;2;50;3;16
760;52;5;50;3;14
770;51;4;50;3;12
780;51;4;50;3;10
790;52;4;49;3;8
800;52;8;50;3;13
810;51;6;50;3;9
820;51;8;50;3;14
830;51;9;50;3;7
840;50;6;50;3;18
850;50;6;50;3;12
860;51;7;50;3;10
870;50;6;50;3;16
880;50;8;50;3;8
890;51;8;50;3;10
900;50;8;50;3;7
910;51;7;49;2;13
920;50;7;50;3;7
930;50;6;50;2;10
940;51;6;50;2;10
950;51;6;50;2;9
960;51;7;50;2;10
970;51;6;50;2;8
980;51;7;50;2;9
990;51;7;49;2;8
1000;50;8;50;3;11
1010;51;7;50;2;9
1020;51;7;50;3;6
1030;50;8;50;3;14
1040;51;8;50;3;14
1050;50;9;50;3;6
1060;50;7;50;2;7
1070;50;8;50;2;9
1080;50;10;50;2;8
1090;50;10;49;3;10
1100;50;8;50;3;12
1110;50;7;50;3;12
1120;50;7;50;3;12
1130;51;8;50;3;16
1140;51;8;50;3;13
1150;51;11;50;3;14
1160;51;11;50;3;12
1170;52;11;50;3;10
1180;51;11;50;3;11
1190;51;12;50;3;7
1200;50;14;50;3;6
1210;51;14;50;3;16
1220;51;12;50;3;16
1230;51;13;51;2;13
1240;50;14;50;2;10
1250;50;13;50;2;14
1260;50;13;50;2;11
1270;50;12;50;2;4
1280;50;14;50;2;7
1290;50;16;50;2;4
1300;50;19;49;1;10
1310;51;18;50;2;7
1320;51;16;50;2;7
1330;51;14;50;2;10
1340;51;13;50;2;12
1350;50;15;50;2;12
1360;51;17;50;1;15
1370;52;16;50;1;8
1380;51;14;50;1;4
1390;51;14;49;1;7
1400;51;12;50;1;4
1410;51;12;50;1;2
1420;51;13;50;1;5
1430;51;15;50;2;7
1440;51;14;50;1;4
1450;51;14;50;1;4
1460;51;12;50;1;6
1470;50;9;50;2;4
1480;50;9;50;3;9
1490;51;10;50;2;10
1500;50;11;50;2;12
1510;49;10;50;2;11
1520;51;10;50;2;12
1530;50;10;50;2;12
1540;50;11;50;3;12
1550;50;11;50;2;11
1560;51;11;50;3;8
1570;52;10;50;2;8
1580;51;10;50;2;10
1590;52;10;50;3;17
1600;50;11;50;3;7
1610;51;10;50;2;6
1620;51;10;50;2;8
1630;51;11;50;3;6
1640;51;10;50;2;7
1650;51;8;50;3;13
1660;51;7;50;3;10
1670;51;7;50;3;10
1680;52;9;50;2;7
1690;50;9;50;2;12
1700;52;11;50;2;8
1710;51;10;49;2;5
1720;51;10;50;3;10
1730;51;10;50;2;15
1740;51;10;50;2;5
1750;50;9;49;2;10
1760;49;13;50;2;9
1770;50;16;50;2;5
1780;51;17;50;2;8
1790;51;14;50;2;7
1800;51;14;50;2;4
1810;51;13;50;2;5
1820;52;12;50;2;10
1830;51;11;50;2;6
1840;51;11;50;2;6
1850;50;11;50;2;4
1860;50;10;50;2;7
1870;50;9;50;2;5
1880;50;9;50;3;11
1890;50;10;50;3;7
1900;50;10;50;2;10
1910;50;9;50;3;15
1920;50;9;50;3;14
1930;50;10;50;3;9
1940;50;9;50;2;13
1950;51;9;50;2;8
1960;51;11;50;2;8
1970;51;11;50;3;12
1980;51;11;50;3;7
1990;51;9;50;3;12
2000;51;9;50;2;6
2010;50;10;50;2;9
2020;50;9;50;2;8
2030;51;11;50;3;5
2040;51;10;50;2;9
2050;51;10;50;2;8
2060;51;11;50;2;9
2070;50;13;50;2;7
2080;50;13;49;2;9
2090;51;12;50;2;10
2100;51;12;50;3;5
2110;51;14;50;2;11
2120;50;16;50;2;8
2130;50;14;50;2;7
2140;50;17;50;2;17
2150;50;19;50;2;12
2160;50;20;50;1;7
2170;50;16;50;1;5
2180;50;14;50;1;4
2190;51;13;50;1;5
2200;50;12;50;1;9
2210;50;14;50;1;7
2220;50;12;50;1;5
2230;50;12;50;1;7
2240;51;12;50;1;8
2250;51;10;50;2;6
2260;52;9;49;2;6
2270;51;7;50;3;14
2280;51;6;50;3;6
2290;51;6;50;3;15
2300;50;7;50;2;9
2310;51;7;50;3;5
2320;51;6;50;3;7
2330;52;7;50;3;10
2340;52;7;50;2;3
2350;51;7;50;2;11
2360;51;8;49;2;12
2370;50;8;50;2;8
2380;51;6;50;1;2
2390;51;7;50;1;4
2400;51;6;50;1;5
2410;50;9;50;1;2
2420;50;10;50;0;5
2430;50;8;50;0;4
2440;51;10;50;1;6
2450;51;10;50;1;6
2460;51;10;50;1;4
2470;50;8;50;1;9
2480;51;8;50;0;1
2490;51;9;50;0;2
2500;51;9;50;0;2
2510;51;8;50;0;2
2520;50;9;50;0;1
2530;50;8;49;0;1
2540;50;9;50;0;5
2550;50;9;50;1;9
2560;50;11;50;0;1
2570;50;13;49;1;5
2580;50;14;50;1;5
2590;50;14;50;2;10
2600;50;10;50;1;3
2610;50;7;50;0;2
2620;50;5;50;1;0
2630;50;5;50;1;5
2640;51;5;50;1;10
2650;51;6;50;1;5
2660;51;7;50;1;4
2670;51;7;50;1;6
2680;51;8;50;0;0
2690;51;9;50;0;5
2700;51;10;50;0;3
2710;50;10;50;1;3
2720;51;10;50;1;4
2730;51;11;50;1;9
2740;51;10;50;1;3
2750;51;9;50;1;8
2760;51;10;50;1;5
2770;50;9;50;0;1
2780;51;10;50;0;3
2790;51;10;50;1;6
2800;51;10;50;2;6
2810;51;9;50;1;2
2820;50;10;50;0;2
2830;50;9;50;1;0
2840;51;11;50;0;2
2850;50;12;50;0;3
2860;51;14;50;0;3
2870;50;12;50;0;2
2880;51;10;50;0;2
2890;51;10;50;0;4
2900;50;9;50;1;3
2910;50;9;50;2;8
2920;50;9;50;2;7
2930;50;8;50;2;8
2940;50;11;50;1;5
2950;51;10;50;1;4
2960;50;9;50;1;6
2970;51;8;50;1;6
2980;50;7;50;1;4
2990;51;6;50;1;9
3000;51;6;50;0;5
3010;51;6;50;0;3
3020;50;5;50;0;2
3030;50;6;50;0;2
3040;50;6;50;0;1
3050;51;7;50;0;2
3060;50;6;49;0;3
3070;51;6;50;0;0
3080;50;6;50;0;2
