Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;0;1;0;0
20;1;0;3;0;1
30;0;0;7;0;0
40;1;0;11;0;1
50;1;0;14;0;1
60;2;1;17;0;2
70;3;1;19;0;1
80;6;2;26;0;2
90;5;4;28;0;2
100;6;5;35;1;5
110;8;7;38;0;5
120;10;10;43;1;1
130;11;11;43;0;7
140;15;15;45;0;2
150;19;20;48;0;4
160;21;26;51;1;3
170;22;34;54;1;2
180;25;39;61;1;1
190;22;43;70;0;5
200;24;42;75;0;2
210;25;47;77;0;1
220;25;47;77;1;4
230;23;48;78;1;3
240;20;52;78;1;2
250;18;52;78;1;2
260;20;56;79;1;4
270;17;60;80;1;4
280;16;65;80;1;2
290;15;69;81;1;1
300;13;78;82;1;5
310;16;81;82;2;3
320;22;79;83;2;5
330;26;81;85;2;8
340;29;84;86;2;5
350;26;85;87;2;9
360;26;85;89;3;4
370;27;89;90;3;6
380;28;91;92;2;8
390;27;92;93;2;6
400;30;93;95;2;7
410;23;92;95;2;2
420;17;93;96;2;9
430;16;92;97;2;2
440;17;92;98;2;9
450;13;87;97;2;6
460;10;86;98;2;4
470;9;87;98;1;1
480;8;87;98;1;5
490;8;88;98;1;3
500;8;90;98;1;6
510;9;90;98;2;3
520;9;91;97;1;6
530;9;91;98;1;4
540;9;93;98;2;4
550;8;95;98;2;10
560;9;95;98;2;3
570;9;95;98;2;5
580;8;96;98;2;3
590;6;94;98;2;5
600;8;91;98;2;6
610;10;89;99;2;7
620;10;86;99;2;3
630;10;88;99;2;6
640;10;92;99;2;5
650;10;93;99;2;12
660;10;93;99;2;9
670;10;97;99;2;8
680;10;96;99;2;9
690;8;94;99;2;3
700;9;93;99;2;4
710;8;91;99;2;7
720;7;87;100;2;3
730;8;85;99;2;5
740;8;84;99;2;9
750;8;83;99;2;4
760;8;87;99;2;7
770;8;86;100;2;4
780;7;91;99;2;12
790;7;92;99;2;4
800;7;94;99;2;5
810;7;93;99;2;5
820;7;96;99;3;1
830;7;98;99;2;11
840;8;97;99;2;6
850;9;96;99;2;6
860;8;98;99;2;7
870;9;97;99;2;8
880;11;97;99;2;7
890;11;97;99;2;4
900;11;97;99;2;11
910;12;97;99;3;12
920;9;98;99;3;7
930;8;98;99;2;5
940;8;99;99;2;7
950;8;98;99;3;7
960;6;99;99;2;9
970;6;99;99;3;4
980;6;97;99;3;11
990;5;98;99;3;11
1000;5;98;99;3;7
1010;5;98;99;3;3
1020;5;98;99;3;9
1030;6;98;98;3;8
1040;8;99;97;3;10
1050;8;99;97;3;8
1060;8;99;96;3;2
1070;7;99;95;3;11
1080;8;99;96;3;5
1090;7;97;96;2;5
1100;9;96;97;2;4
1110;13;94;99;3;9
1120;10;95;99;2;8
1130;10;93;99;3;3
1140;10;94;98;2;11
1150;11;97;99;2;3
1160;9;96;99;3;4
1170;10;96;99;3;5
1180;12;96;99;3;4
1190;11;99;99;3;10
1200;10;99;99;3;6
1210;11;98;98;3;2
1220;12;95;98;4;9
1230;14;95;97;3;6
1240;13;96;98;3;10
1250;14;95;98;3;8
1260;12;95;99;3;6
1270;11;94;99;3;11
1280;12;95;99;3;7
1290;13;97;99;4;14
1300;12;97;99;3;9
1310;13;96;99;3;6
1320;15;97;99;3;11
1330;15;97;99;3;5
1340;15;97;99;3;10
1350;14;98;99;4;5
1360;15;98;98;3;12
1370;18;97;98;3;19
1380;16;96;97;3;9
1390;14;97;98;3;3
1400;14;97;99;3;8
1410;11;95;99;3;11
1420;14;95;98;3;11
1430;16;96;98;2;7
1440;16;97;99;3;9
1450;13;97;99;2;10
1460;17;97;99;3;7
1470;15;97;99;3;6
1480;14;98;99;4;6
1490;14;99;99;3;10
1500;16;98;99;3;13
1510;13;98;99;3;7
1520;11;99;99;3;7
1530;10;98;99;3;5
1540;10;98;99;4;14
1550;8;98;99;4;11
1560;11;97;99;4;12
1570;11;97;99;4;7
1580;10;99;99;4;7
1590;13;99;99;3;13
1600;15;99;99;3;4
1610;13;99;99;4;4
1620;14;97;98;3;13
1630;11;95;98;3;10
1640;12;95;98;3;5
1650;8;95;99;3;6
1660;8;95;99;3;4
1670;10;95;99;3;7
1680;7;96;99;2;8
1690;6;93;99;2;3
1700;7;95;99;2;8
1710;8;96;99;2;6
1720;6;97;99;2;4
1730;7;95;99;3;11
1740;9;97;99;2;8
1750;9;98;99;3;5
1760;8;99;99;3;12
1770;10;98;99;3;6
1780;11;98;99;3;7
1790;12;98;99;3;8
1800;10;98;99;3;5
1810;7;98;99;2;7
1820;7;97;100;3;10
1830;7;97;99;3;6
1840;6;97;99;3;10
1850;5;97;99;3;11
1860;5;97;99;3;7
1870;4;98;99;2;6
1880;4;99;99;2;8
1890;4;99;98;2;7
1900;4;98;98;3;10
1910;4;98;98;3;7
1920;3;97;99;3;9
1930;3;98;99;2;6
1940;4;98;99;2;4
1950;3;98;99;2;5
1960;3;96;99;1;5
1970;4;97;99;1;9
1980;3;98;99;2;4
1990;3;98;99;2;4
2000;4;99;99;1;3
2010;3;99;99;1;3
2020;4;99;99;1;4
2030;5;99;99;1;2
2040;4;99;99;1;1
2050;3;98;99;1;3
2060;4;99;98;1;4
2070;5;99;98;1;5
2080;4;99;99;1;7
2090;4;99;99;1;1
2100;3;99;99;1;4
2110;4;99;99;1;3
2120;4;99;99;1;3
2130;4;99;99;1;5
2140;5;99;99;1;5
2150;5;99;99;1;5
2160;4;98;99;2;10
2170;3;96;99;2;6
2180;4;98;99;3;6
2190;4;99;99;3;11
2200;4;98;99;3;8
2210;3;98;99;4;8
2220;4;98;98;4;13
2230;5;98;99;2;7
2240;5;99;99;2;8
2250;5;99;99;2;4
2260;6;99;98;2;5
2270;4;98;99;1;6
2280;4;98;99;2;5
2290;4;98;99;2;3
2300;4;97;99;2;1
2310;5;99;99;2;5
2320;5;99;99;2;9
2330;4;99;99;2;6
2340;4;99;98;2;7
2350;4;98;99;2;8
2360;4;99;99;2;6
2370;5;99;99;3;10
2380;6;99;99;3;5
2390;6;99;99;3;4
2400;7;98;99;3;12
2410;5;98;99;3;10
2420;6;98;99;3;9
2430;5;99;98;3;7
2440;7;98;99;3;11
2450;6;97;99;3;7
2460;7;97;99;3;7
2470;7;97;99;3;9
2480;7;98;99;3;8
2490;7;98;98;3;7
2500;8;99;99;3;4
2510;6;99;99;3;3
2520;8;99;99;3;7
2530;9;99;99;2;11
2540;7;99;99;2;5
2550;7;99;98;2;9
2560;7;99;99;2;6
2570;7;98;99;2;4
2580;8;98;99;2;1
2590;11;97;99;2;8
2600;11;97;99;2;3
2610;10;98;99;2;5
2620;11;98;98;2;6
2630;9;98;99;2;6
2640;10;98;99;2;5
2650;9;98;99;2;2
2660;11;97;99;2;3
2670;10;98;99;2;3
2680;9;98;99;2;3
2690;12;99;99;2;4
2700;11;97;99;2;9
2710;10;96;99;2;4
2720;9;96;99;2;9
2730;9;96;99;3;8
2740;8;95;99;3;7
2750;9;97;99;3;9
2760;10;97;99;3;6
2770;10;98;99;4;8
2780;9;98;99;3;8
2790;7;98;99;4;3
2800;6;99;99;3;11
2810;5;98;99;3;6
2820;6;98;99;3;5
2830;6;95;99;3;10
2840;5;92;99;3;5
2850;6;93;99;3;7
2860;7;94;99;4;7
2870;7;96;99;3;5
2880;7;97;99;3;9
2890;9;98;99;3;8
2900;9;98;99;3;4
2910;9;99;99;3;9
2920;10;99;99;3;10
2930;11;99;99;3;7
2940;15;98;99;3;8
2950;18;98;99;3;10
2960;17;97;99;3;10
2970;15;98;99;3;12
2980;11;97;99;3;11
2990;10;97;98;3;12
3000;12;97;99;3;9
3010;12;95;99;3;5
3020;13;95;99;3;3
3030;13;96;99;3;8
3040;9;95;99;2;5
3050;6;97;99;2;3
3060;6;98;99;2;6
3070;6;99;99;2;10
3080;4;99;99;3;6
