Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;2;6;0;1
20;2;3;19;0;1
30;2;4;29;1;0
40;2;12;42;0;1
50;2;30;57;0;3
60;3;39;65;0;1
70;5;41;69;0;2
80;3;40;71;0;3
90;6;43;77;0;0
100;4;41;78;0;2
110;4;35;77;1;6
120;3;32;77;1;5
130;2;27;77;2;7
140;2;13;78;1;8
150;1;14;77;1;3
160;0;8;77;1;1
170;1;6;78;1;6
180;0;5;78;1;4
190;2;4;78;2;9
200;3;5;78;1;9
210;2;2;78;2;4
220;2;5;78;1;5
230;1;3;78;2;6
240;1;4;79;1;7
250;1;4;79;0;7
260;1;3;79;1;3
270;1;3;79;2;3
280;0;2;80;1;5
290;1;4;79;1;0
300;1;1;80;1;5
310;0;2;80;1;0
320;1;2;80;1;2
330;1;3;80;0;2
340;0;1;81;0;5
350;0;1;79;0;3
360;0;2;78;0;2
370;0;4;79;0;4
380;1;7;80;0;3
390;0;8;80;1;6
400;1;12;78;1;3
410;1;7;78;1;3
420;1;3;78;1;4
430;0;2;78;1;6
440;0;1;78;1;4
450;0;0;78;0;1
460;0;0;76;0;3
470;0;0;77;0;1
480;0;0;78;0;0
490;0;0;77;0;6
500;0;0;77;0;2
510;0;0;78;0;0
520;0;0;77;0;0
530;0;1;77;0;1
540;0;1;76;0;0
550;0;3;79;0;3
560;0;2;79;0;1
570;1;6;79;1;3
580;1;6;80;1;1
590;1;5;80;1;9
600;2;4;79;1;4
610;1;1;78;0;2
620;0;0;77;1;4
630;0;1;76;1;4
640;1;2;75;0;4
650;0;1;74;0;1
660;0;2;75;0;2
670;1;1;76;0;2
680;2;1;75;0;6
690;5;2;74;1;1
700;16;3;63;0;1
710;28;6;55;0;1
720;34;9;54;0;3
730;42;9;52;1;6
740;41;12;52;0;1
750;44;21;52;0;0
760;38;36;54;1;1
770;39;40;62;1;4
780;38;42;71;1;2
790;40;37;77;1;4
800;27;30;77;1;2
810;18;31;77;1;4
820;15;21;78;0;5
830;7;14;77;1;3
840;4;10;77;1;3
850;3;7;77;0;2
860;4;9;77;0;1
870;4;6;77;1;0
880;4;4;77;0;0
890;2;3;78;1;8
900;1;0;78;1;3
910;1;0;78;1;4
920;2;0;76;1;4
930;1;1;76;0;2
940;2;1;75;0;5
950;1;1;74;0;0
960;4;1;70;0;3
970;6;3;70;1;4
980;12;4;67;1;3
990;17;5;60;1;6
1000;28;7;55;2;13
1010;44;13;58;2;8
1020;53;31;66;2;9
1030;58;38;78;3;4
1040;59;41;83;2;4
1050;59;27;84;2;5
1060;58;19;83;2;9
1070;49;7;83;2;7
1080;31;1;81;2;10
1090;22;1;79;2;6
1100;20;1;78;2;10
1110;12;2;76;1;4
1120;10;6;77;1;1
1130;8;6;78;1;7
1140;17;6;78;2;2
1150;14;7;78;1;4
1160;10;10;79;2;4
1170;11;12;81;3;15
1180;14;10;82;3;7
1190;19;10;83;2;11
1200;22;7;83;2;9
1210;18;4;82;2;9
1220;24;3;80;2;7
1230;42;2;78;2;6
1240;58;2;75;2;11
1250;68;4;75;1;3
1260;74;4;76;2;9
1270;75;3;76;2;6
1280;77;3;75;3;11
1290;77;4;76;2;6
1300;77;4;75;3;7
1310;78;5;75;2;7
1320;78;6;76;3;10
1330;78;6;74;3;14
1340;79;7;75;3;14
1350;78;9;75;3;11
1360;78;7;75;3;8
1370;79;6;77;3;17
1380;78;5;76;3;11
1390;79;5;76;2;7
1400;78;5;76;2;6
1410;79;5;76;2;7
1420;78;5;76;2;5
1430;77;5;76;2;3
1440;78;5;76;2;3
1450;78;5;75;2;7
1460;78;5;76;2;7
1470;77;4;76;2;3
1480;77;3;76;2;7
1490;77;2;75;1;3
1500;77;3;76;1;3
1510;77;4;76;1;3
1520;77;5;76;1;5
1530;77;8;76;2;4
1540;76;11;76;1;6
1550;77;12;76;1;8
1560;77;11;76;1;5
1570;76;9;75;1;2
1580;77;9;76;1;6
1590;77;8;76;1;7
1600;77;8;76;1;4
1610;77;7;75;1;7
1620;77;7;75;1;7
1630;77;8;76;1;3
1640;77;7;76;1;5
1650;76;7;76;1;5
1660;77;5;76;1;2
1670;77;4;75;1;3
1680;77;4;76;1;6
1690;77;4;75;1;9
1700;77;6;75;1;1
1710;77;6;75;1;4
1720;77;6;76;1;4
1730;77;6;75;1;5
1740;77;5;76;2;5
1750;77;5;75;1;4
1760;77;5;75;1;5
1770;77;6;75;1;0
1780;76;8;74;1;4
1790;76;7;75;1;2
1800;77;7;75;1;5
1810;77;6;74;1;5
1820;77;7;73;1;2
1830;76;9;74;1;4
1840;75;12;75;1;6
1850;76;13;75;1;5
1860;77;14;75;1;1
1870;76;11;75;1;3
1880;76;10;75;1;4
1890;76;9;75;1;8
1900;76;7;75;2;7
1910;77;5;74;2;9
1920;76;4;75;1;4
1930;75;3;75;1;10
1940;76;3;74;1;7
1950;76;4;74;1;4
1960;76;5;73;1;6
1970;77;5;73;1;5
1980;76;6;75;1;6
1990;77;7;74;1;10
2000;77;7;74;2;4
2010;77;7;74;2;7
2020;76;9;74;1;10
2030;76;9;74;1;4
2040;75;12;73;1;4
2050;75;15;74;1;6
2060;76;15;75;1;4
2070;76;12;75;1;5
2080;75;9;75;1;4
2090;76;9;75;2;4
2100;76;10;75;1;3
2110;76;11;75;1;7
2120;76;9;75;1;3
2130;76;8;75;2;5
2140;76;8;75;1;6
2150;76;11;75;1;3
2160;76;10;75;1;4
2170;76;10;75;1;6
2180;76;9;75;1;7
2190;76;7;75;1;4
2200;76;7;75;1;4
2210;76;5;74;1;4
2220;77;5;75;1;7
2230;76;5;75;1;5
2240;78;4;75;2;9
2250;78;2;75;1;4
2260;79;3;75;2;3
2270;78;3;75;2;4
2280;78;3;75;2;7
2290;78;2;75;2;7
2300;78;3;74;2;3
2310;78;3;74;1;6
2320;78;4;74;2;5
2330;77;7;75;2;4
2340;77;10;75;2;7
2350;78;13;75;1;3
2360;79;11;75;2;3
2370;78;13;75;2;5
2380;77;11;75;2;7
2390;77;9;75;1;5
2400;77;10;75;1;3
2410;77;10;75;1;7
2420;76;11;75;1;6
2430;77;8;75;1;3
2440;77;8;75;1;5
2450;77;10;75;1;2
2460;77;10;75;1;3
2470;78;8;75;1;3
2480;78;7;75;2;5
2490;78;7;75;1;6
2500;77;5;75;1;9
2510;77;5;75;1;6
2520;77;6;75;2;4
2530;77;7;74;2;5
2540;77;6;75;1;8
2550;77;5;74;2;8
2560;76;9;75;1;8
2570;76;6;75;2;5
2580;76;6;74;2;2
2590;76;9;75;2;7
2600;76;5;75;1;1
2610;76;6;75;1;4
2620;75;5;75;1;3
2630;75;7;75;1;3
2640;75;5;75;1;3
2650;75;4;75;1;5
2660;76;4;75;1;5
2670;76;4;74;1;5
2680;75;4;75;1;5
2690;76;5;75;1;0
2700;75;5;75;1;3
2710;74;6;75;1;2
2720;75;9;75;1;5
2730;75;12;75;1;9
2740;75;15;75;1;5
2750;75;12;75;1;9
2760;75;11;75;2;8
2770;75;10;75;1;6
2780;75;10;75;1;4
2790;75;5;75;1;8
2800;75;4;75;1;5
2810;75;4;75;1;7
2820;75;4;75;1;5
2830;75;5;75;2;7
2840;76;4;74;1;8
2850;75;5;75;2;2
2860;75;7;75;1;2
2870;75;5;75;1;3
2880;75;5;75;1;3
2890;75;5;75;1;3
2900;75;4;75;1;5
2910;75;3;75;1;3
2920;75;4;75;1;2
2930;75;6;74;1;5
2940;75;7;75;1;9
2950;75;5;75;2;1
2960;75;5;75;1;4
2970;75;6;74;1;3
2980;75;4;75;1;5
2990;75;7;75;1;3
3000;75;8;74;1;6
3010;75;7;75;1;5
3020;75;5;74;1;6
3030;75;5;75;1;7
3040;75;5;75;1;5
3050;75;6;74;2;6
3060;75;4;75;1;10
3070;75;4;74;1;5
3080;75;4;74;1;5
