Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;1;0;1;0;0
20;2;1;1;0;4
30;2;1;2;0;1
40;1;1;5;0;2
50;2;6;8;0;5
60;6;9;10;1;3
70;8;10;11;3;15
80;9;12;13;2;2
90;10;12;19;1;5
100;11;13;18;2;4
110;11;13;16;1;3
120;10;13;19;1;2
130;16;15;13;1;4
140;18;12;19;2;9
150;19;9;23;1;5
160;23;10;25;1;11
170;28;12;26;2;7
180;28;17;26;3;10
190;29;25;25;3;15
200;28;29;27;4;7
210;28;34;29;4;12
220;30;33;34;4;14
230;32;32;34;4;11
240;34;36;37;5;14
250;31;38;41;5;14
260;31;39;51;5;15
270;32;39;58;4;13
280;33;39;68;4;16
290;33;39;67;4;17
300;38;38;57;4;14
310;40;39;52;4;16
320;41;42;58;5;8
330;43;46;62;6;22
340;42;50;64;5;27
350;43;49;66;4;17
360;43;48;66;5;19
370;43;47;66;5;16
380;42;50;67;6;21
390;42;49;71;6;26
400;42;50;68;6;22
410;42;48;69;5;29
420;41;46;73;6;25
430;38;47;73;5;20
440;35;45;76;5;24
450;45;49;71;5;16
460;56;48;61;4;12
470;61;49;61;4;15
480;68;53;61;4;11
490;68;51;59;4;16
500;68;47;60;4;19
510;66;44;59;3;14
520;66;44;57;3;11
530;65;44;54;4;10
540;63;44;54;3;7
550;62;45;54;4;9
560;62;38;53;4;6
570;61;38;53;4;11
580;61;34;53;4;13
590;59;36;53;4;19
600;58;36;52;4;13
610;57;33;51;4;15
620;57;34;51;4;10
630;57;35;51;3;8
640;56;34;51;3;11
650;55;32;51;3;8
660;55;35;51;3;4
670;54;33;51;3;11
680;53;30;50;3;9
690;53;31;51;3;7
700;52;31;51;4;20
710;51;34;51;3;16
720;51;36;51;3;9
730;52;34;50;3;16
740;52;31;51;3;9
750;51;33;51;3;11
760;52;32;51;3;10
770;53;32;51;2;10
780;52;32;51;3;8
790;52;26;50;2;11
800;52;26;50;2;7
810;51;25;51;2;6
820;52;25;50;2;4
830;51;25;50;2;6
840;51;24;51;2;5
850;50;27;50;2;7
860;51;26;50;2;6
870;51;26;50;2;8
880;50;23;50;2;6
890;51;23;50;2;6
900;50;24;51;2;9
910;51;24;51;3;20
920;51;25;51;3;12
930;51;23;50;3;7
940;51;22;51;3;9
950;50;22;51;3;10
960;51;25;50;3;10
970;51;25;51;3;11
980;51;25;51;3;6
990;51;25;50;3;11
1000;51;22;51;3;13
1010;52;23;51;3;11
1020;52;22;51;3;9
1030;51;20;51;3;7
1040;51;24;50;3;9
1050;51;23;50;3;12
1060;52;26;50;2;7
1070;51;27;51;2;13
1080;51;23;51;3;14
1090;51;21;51;3;6
1100;51;20;50;2;8
1110;51;18;50;3;7
1120;52;20;50;3;16
1130;52;18;51;2;10
1140;51;18;50;2;14
1150;52;17;51;3;9
1160;51;14;51;2;10
1170;51;11;51;2;6
1180;51;13;51;2;5
1190;51;11;50;2;7
1200;51;13;51;2;7
1210;50;11;51;2;7
1220;51;12;51;2;8
1230;51;10;50;2;12
1240;50;12;49;2;8
1250;51;10;50;2;8
1260;50;9;51;2;8
1270;51;8;50;2;12
1280;51;6;51;3;8
1290;51;5;51;3;12
1300;51;5;50;3;11
1310;51;4;51;4;15
1320;51;4;50;4;10
1330;51;4;50;4;13
1340;51;4;50;4;24
1350;51;8;50;3;13
1360;52;6;50;3;9
1370;51;11;51;3;12
1380;51;12;50;3;12
1390;51;14;50;3;12
1400;51;13;50;3;11
1410;52;12;50;3;11
1420;51;10;51;2;12
1430;51;10;51;2;12
1440;51;9;50;2;9
1450;52;12;51;2;11
1460;52;9;50;2;8
1470;52;8;50;2;9
1480;51;7;50;2;7
1490;51;8;50;1;4
1500;51;7;50;2;7
1510;51;7;50;2;8
1520;51;7;50;2;10
1530;51;6;49;2;6
1540;51;6;50;1;5
1550;51;5;50;1;6
1560;51;2;50;1;5
1570;51;4;50;1;6
1580;51;2;50;1;9
1590;51;2;51;1;4
1600;51;2;51;1;7
1610;51;0;50;1;4
1620;51;1;50;1;8
1630;51;1;50;1;4
1640;51;2;50;1;5
1650;51;2;50;1;4
1660;51;3;50;1;4
1670;51;3;50;2;4
1680;51;7;50;1;9
1690;50;9;50;1;3
1700;51;6;50;2;13
1710;51;6;50;2;7
1720;51;6;50;2;12
1730;51;5;49;2;11
1740;50;5;50;2;15
1750;51;5;50;2;4
1760;51;7;50;3;5
1770;51;9;50;3;5
1780;51;9;50;3;16
1790;52;9;50;2;13
1800;51;8;50;2;11
1810;52;7;50;2;9
1820;54;6;50;3;12
1830;53;8;50;2;10
1840;52;9;50;2;11
1850;52;7;50;2;13
1860;51;7;50;3;13
1870;51;7;50;3;7
1880;50;5;50;3;11
1890;50;6;50;3;15
1900;50;6;50;3;9
1910;51;4;50;3;11
1920;50;3;49;3;10
1930;51;6;50;2;10
1940;52;6;50;2;6
1950;51;5;49;2;15
1960;50;5;50;2;9
1970;51;5;50;2;9
1980;50;4;50;2;11
1990;50;4;49;3;11
2000;50;3;50;3;9
2010;51;4;50;4;19
2020;51;6;49;3;17
2030;51;5;50;3;9
2040;50;5;50;3;14
2050;50;4;50;3;11
2060;50;4;50;3;2
2070;50;3;50;2;6
2080;51;4;50;2;3
2090;50;4;50;2;9
2100;50;3;50;2;6
2110;50;1;50;3;9
2120;50;1;50;3;8
2130;50;2;50;2;9
2140;50;2;50;2;15
2150;50;3;50;2;11
2160;50;3;50;2;11
2170;50;2;50;3;9
2180;50;2;50;3;10
2190;51;2;50;3;15
2200;50;3;50;2;13
2210;51;2;50;2;12
2220;50;3;50;2;10
2230;50;3;50;2;6
2240;50;1;49;3;10
2250;50;2;50;3;10
2260;50;3;50;3;13
2270;50;4;50;3;14
2280;50;6;50;3;15
2290;50;7;50;3;13
2300;50;3;50;2;7
2310;51;2;50;3;12
2320;50;2;50;2;10
2330;50;3;50;2;6
2340;50;6;50;2;11
2350;50;3;50;2;5
2360;50;2;50;2;9
2370;50;2;50;2;7
2380;50;1;50;2;6
2390;50;1;50;2;2
2400;50;1;50;2;6
2410;51;1;50;1;11
2420;50;2;50;2;1
2430;50;2;50;2;11
2440;49;1;50;1;7
2450;50;2;50;2;10
2460;50;2;50;1;9
2470;51;3;50;2;8
2480;50;5;50;2;7
2490;50;5;50;1;10
2500;50;4;50;1;7
2510;50;5;50;2;6
2520;50;4;50;2;10
2530;50;4;50;1;9
2540;50;4;50;2;4
2550;51;3;50;2;6
2560;51;5;50;2;4
2570;51;3;50;2;4
2580;51;1;50;2;1
2590;51;3;50;2;8
2600;51;3;50;2;11
2610;51;1;50;2;8
2620;50;2;50;2;11
2630;50;2;50;2;8
2640;50;3;50;3;13
2650;50;3;50;2;8
2660;50;4;50;2;6
2670;50;6;50;2;6
2680;50;4;50;2;12
2690;50;4;50;2;6
2700;50;3;50;2;3
2710;50;3;50;2;10
2720;50;3;50;2;16
2730;50;3;50;2;8
2740;50;3;50;3;12
2750;50;2;50;2;4
2760;50;3;50;2;7
2770;50;5;50;2;11
2780;51;5;50;2;8
2790;51;6;50;2;9
2800;50;6;50;3;6
2810;50;5;50;2;7
2820;50;5;50;2;8
2830;50;5;50;2;13
2840;50;5;50;2;6
2850;50;6;50;1;4
2860;50;7;50;2;5
2870;50;7;50;1;5
2880;50;7;50;1;10
2890;50;7;50;2;5
2900;50;6;50;2;2
2910;50;8;49;1;3
2920;50;11;50;1;4
2930;50;12;50;2;1
2940;50;14;50;2;4
2950;50;14;50;2;7
2960;50;16;50;2;9
2970;50;15;50;3;6
2980;50;18;50;3;12
2990;50;17;49;3;13
3000;50;17;50;3;8
3010;51;14;49;3;10
3020;51;9;49;2;9
3030;50;8;50;2;9
3040;51;6;50;2;8
3050;50;8;50;2;5
3060;50;8;50;2;8
3070;50;9;50;1;7
3080;50;6;50;2;3
