Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;0;0;0;6
20;1;1;1;0;11
30;1;1;3;0;6
40;1;0;5;0;5
50;1;0;6;0;8
60;2;0;5;0;11
70;3;0;6;0;11
80;3;1;7;1;16
90;2;1;6;1;17
100;3;1;7;1;9
110;4;1;7;0;12
120;4;2;7;0;17
130;5;1;7;1;12
140;4;2;8;1;8
150;4;2;9;0;16
160;3;2;9;0;16
170;3;2;9;0;10
180;4;2;10;0;10
190;4;3;10;0;9
200;4;3;11;0;19
210;4;4;12;0;15
220;4;4;14;0;19
230;5;4;16;0;16
240;6;5;19;1;18
250;7;5;21;0;9
260;7;6;23;1;26
270;8;7;23;1;28
280;10;7;25;1;21
290;11;7;28;1;9
300;13;7;30;1;17
310;13;7;29;1;19
320;14;7;31;1;19
330;16;8;31;1;17
340;17;8;32;1;15
350;19;8;34;1;20
360;20;8;34;1;22
370;21;9;32;1;16
380;23;10;29;1;21
390;24;9;27;1;33
400;24;9;27;1;21
410;23;9;28;1;24
420;23;9;29;2;25
430;23;9;30;2;36
440;23;9;32;1;29
450;24;9;31;2;29
460;24;9;30;2;25
470;25;10;30;2;32
480;25;9;31;2;43
490;25;9;32;2;37
500;26;9;32;2;30
510;26;9;31;2;32
520;26;8;31;2;29
530;26;9;31;2;35
540;26;8;30;2;29
550;26;8;30;2;33
560;26;8;31;2;31
570;26;7;31;2;41
580;26;8;31;2;23
590;26;7;27;2;28
600;27;7;31;2;38
610;27;8;32;2;40
620;28;8;30;2;26
630;27;8;30;2;27
640;27;8;35;2;30
650;27;7;36;2;30
660;27;7;36;2;32
670;27;8;37;1;30
680;27;8;41;2;27
690;27;8;43;2;22
700;27;8;42;1;32
710;27;7;43;2;16
720;27;7;41;1;24
730;27;8;41;1;33
740;27;8;45;1;19
750;27;8;46;1;26
760;27;8;50;1;24
770;27;8;48;1;31
780;28;8;51;2;33
790;28;9;50;2;28
800;28;8;50;2;27
810;28;8;49;2;36
820;28;8;50;2;34
830;28;8;49;1;28
840;29;8;46;1;24
850;29;8;45;1;25
860;29;8;45;1;27
870;28;8;45;1;21
880;27;7;43;1;23
890;27;7;43;1;26
900;28;7;44;1;26
910;27;8;44;1;21
920;26;7;45;1;23
930;25;8;46;1;26
940;26;8;46;1;15
950;27;8;45;1;24
960;27;8;46;1;29
970;27;8;46;1;35
980;27;9;47;1;21
990;27;8;47;1;24
1000;27;8;46;1;21
1010;29;9;45;1;26
1020;28;9;46;1;31
1030;28;9;48;1;21
1040;27;10;50;1;26
1050;28;9;51;1;19
1060;27;10;53;1;31
1070;27;11;53;1;24
1080;27;11;53;1;20
1090;27;11;51;1;29
1100;27;12;50;1;24
1110;28;11;51;1;30
1120;29;11;53;1;33
1130;29;12;55;1;29
1140;29;13;56;1;25
1150;29;14;57;1;28
1160;29;14;57;1;22
1170;30;14;56;1;23
1180;31;15;56;1;20
1190;31;15;55;1;21
1200;31;16;57;1;17
1210;32;17;56;1;30
1220;32;16;54;1;20
1230;32;14;51;2;33
1240;33;13;52;2;27
1250;32;16;53;1;24
1260;32;16;54;1;19
1270;32;16;53;2;25
1280;32;15;56;2;28
1290;33;14;57;2;15
1300;31;16;58;1;30
1310;32;15;56;1;28
1320;33;15;56;1;17
1330;32;13;56;2;29
1340;30;14;54;2;37
1350;30;16;54;2;36
1360;31;17;56;2;27
1370;32;19;53;1;24
1380;32;18;51;1;28
1390;31;19;50;1;24
1400;30;18;49;1;22
1410;30;16;47;1;24
1420;30;17;48;1;32
1430;29;18;51;1;27
1440;30;18;50;2;38
1450;30;17;50;2;33
1460;30;17;49;1;23
1470;31;17;50;2;29
1480;30;15;49;2;30
1490;30;15;48;2;27
1500;30;15;49;2;30
1510;30;14;51;1;29
1520;30;14;52;1;29
1530;30;12;54;2;27
1540;31;12;55;2;24
1550;31;12;60;2;31
1560;32;12;61;2;33
1570;32;12;65;2;27
1580;31;11;62;2;33
1590;32;11;61;2;25
1600;33;11;60;2;30
1610;33;12;59;2;38
1620;34;13;58;2;38
1630;34;12;58;2;32
1640;34;13;58;2;32
1650;35;13;57;2;33
1660;34;13;57;2;28
1670;34;12;54;2;40
1680;33;11;52;2;18
1690;33;11;51;2;22
1700;33;10;48;2;32
1710;33;11;49;2;40
1720;33;12;50;2;27
1730;34;12;49;2;31
1740;34;12;48;2;43
1750;34;11;49;2;34
1760;34;12;47;1;21
1770;34;13;47;1;22
1780;34;13;49;1;19
1790;34;14;52;1;30
1800;34;14;54;2;24
1810;35;13;55;2;31
1820;35;12;55;1;31
1830;35;12;55;1;30
1840;35;13;55;2;27
1850;35;14;56;1;25
1860;35;14;55;2;32
1870;35;15;54;2;30
1880;35;14;55;2;31
1890;35;13;56;2;22
1900;35;12;54;2;27
1910;35;11;52;2;36
1920;35;11;52;2;39
1930;35;11;51;2;27
1940;35;11;49;1;25
1950;35;11;49;2;34
1960;34;11;51;2;29
1970;34;12;50;2;19
1980;34;12;49;2;22
1990;34;12;50;2;27
2000;34;12;46;2;13
2010;34;11;47;1;35
2020;35;11;45;1;32
2030;35;12;45;2;32
2040;35;12;46;2;31
2050;35;12;46;1;32
2060;35;12;47;2;28
2070;34;12;48;2;31
2080;35;13;48;2;26
2090;35;13;45;2;34
2100;35;14;44;2;34
2110;35;14;45;2;35
2120;35;14;43;2;32
2130;35;13;42;2;35
2140;35;13;38;2;35
2150;35;13;38;2;39
2160;35;13;34;2;37
2170;35;13;35;2;53
2180;34;13;36;2;42
2190;34;14;37;2;47
2200;34;14;36;2;36
2210;34;14;31;2;40
2220;33;14;31;2;38
2230;34;14;33;2;33
2240;34;14;31;2;28
2250;33;14;30;2;44
2260;33;14;31;2;35
2270;33;14;31;2;36
2280;34;14;32;2;34
2290;34;15;33;2;45
2300;34;16;32;2;33
2310;33;16;32;2;40
2320;33;16;31;2;30
2330;34;16;27;2;34
2340;34;16;27;2;31
2350;34;16;27;2;41
2360;33;16;28;2;46
2370;34;17;29;2;59
2380;33;17;27;2;40
2390;33;17;28;3;42
2400;34;17;29;3;38
2410;34;17;28;3;42
2420;34;17;26;3;44
2430;34;17;22;3;36
2440;35;17;21;3;53
2450;34;17;21;3;56
2460;34;17;20;3;41
2470;34;17;19;3;45
2480;34;17;19;3;58
2490;34;17;18;3;50
2500;34;17;18;3;45
2510;34;18;19;3;51
2520;34;17;21;3;44
2530;33;17;22;4;55
2540;34;17;23;3;56
2550;35;17;22;3;50
2560;35;17;22;3;44
2570;34;17;21;3;57
2580;35;17;22;3;52
2590;35;17;22;3;56
2600;34;17;22;3;51
2610;34;17;23;3;58
2620;34;17;23;3;60
2630;34;17;24;4;67
2640;34;17;27;4;60
2650;34;17;29;4;64
2660;33;17;28;4;52
2670;34;18;29;3;52
2680;34;18;30;3;61
2690;34;18;30;3;46
2700;33;18;30;3;38
2710;33;18;33;3;48
2720;34;19;32;3;53
2730;35;19;35;3;55
2740;36;19;35;3;40
2750;35;19;34;3;39
2760;36;19;35;3;63
2770;36;19;35;3;32
2780;36;19;38;3;39
2790;36;20;39;3;36
2800;36;20;38;3;40
2810;36;19;38;3;44
2820;37;20;37;3;52
2830;36;21;36;3;46
2840;36;20;39;3;55
2850;36;20;41;3;48
2860;37;20;40;3;41
2870;37;20;41;3;60
2880;36;21;39;3;51
2890;36;20;39;3;37
2900;37;20;41;3;23
2910;38;20;39;3;57
2920;38;21;41;3;45
2930;39;20;41;2;39
2940;40;21;41;2;45
2950;40;21;43;2;42
2960;40;21;41;2;35
2970;41;21;42;2;52
2980;41;21;42;2;37
2990;42;21;44;2;49
3000;42;21;43;2;41
3010;41;22;41;2;47
3020;41;21;40;3;37
3030;40;21;42;3;38
3040;41;22;43;3;48
3050;41;21;42;3;40
3060;40;21;43;2;55
3070;40;21;41;3;47
3080;41;21;43;3;38
