Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;0;2;0;1
20;1;0;14;0;2
30;4;1;25;0;2
40;9;2;34;0;0
50;13;3;39;0;1
60;18;4;41;0;3
70;25;4;50;1;5
80;33;6;52;1;3
90;37;4;56;1;4
100;39;4;58;1;5
110;39;1;55;1;4
120;38;2;56;1;3
130;35;2;58;1;1
140;33;3;58;0;4
150;35;3;59;1;1
160;42;3;61;1;3
170;50;3;62;1;2
180;62;2;61;0;3
190;63;2;63;1;4
200;64;2;62;1;4
210;63;2;65;1;1
220;63;2;64;1;5
230;63;2;65;1;4
240;62;2;65;1;3
250;63;1;66;1;1
260;63;1;64;1;3
270;63;3;64;1;1
280;62;3;69;0;1
290;62;3;72;1;2
300;63;4;75;0;0
310;62;2;78;1;3
320;63;2;78;1;5
330;63;3;78;0;5
340;63;3;75;0;1
350;63;2;75;1;5
360;64;2;75;1;7
370;64;2;75;2;4
380;64;2;75;1;6
390;64;2;75;1;3
400;63;1;75;1;5
410;64;1;76;1;4
420;64;1;75;0;4
430;65;1;76;0;5
440;65;1;76;1;7
450;65;1;74;1;4
460;65;1;75;1;1
470;65;1;74;1;4
480;65;1;77;1;1
490;65;1;78;1;1
500;64;1;79;1;7
510;64;1;80;1;0
520;65;1;83;1;8
530;67;0;81;1;3
540;68;1;83;0;7
550;71;0;84;0;1
560;72;0;82;1;1
570;72;1;83;0;2
580;73;1;84;1;4
590;78;1;83;1;4
600;79;0;83;1;4
610;82;1;84;1;3
620;84;0;81;1;1
630;82;1;84;2;10
640;81;1;83;1;9
650;81;1;82;1;10
660;84;2;83;2;7
670;82;1;81;1;6
680;84;1;82;2;11
690;85;1;79;2;9
700;82;1;78;3;7
710;79;1;76;4;10
720;77;1;76;3;15
730;71;1;76;2;6
740;68;0;74;3;12
750;68;0;73;2;5
760;69;0;73;2;7
770;68;2;74;2;6
780;69;4;75;3;7
790;69;5;76;3;4
800;69;7;75;2;11
810;69;6;78;2;10
820;69;6;80;1;5
830;69;4;84;2;7
840;69;2;85;2;6
850;67;1;87;2;4
860;67;1;86;2;5
870;65;0;85;1;5
880;72;1;86;1;6
890;78;1;85;2;4
900;85;2;88;2;8
910;89;4;89;2;16
920;91;2;90;2;7
930;92;1;88;2;7
940;92;1;88;3;15
950;91;0;88;4;10
960;92;1;87;4;16
970;90;1;85;3;7
980;90;1;87;3;7
990;89;1;87;3;8
1000;89;1;89;3;11
1010;88;1;88;3;11
1020;87;0;81;3;6
1030;78;1;83;3;7
1040;69;2;83;3;10
1050;63;3;89;3;7
1060;67;3;89;3;11
1070;78;1;88;3;9
1080;83;0;85;3;11
1090;87;1;82;2;7
1100;84;1;82;2;5
1110;80;1;74;3;5
1120;75;2;75;2;8
1130;72;2;76;2;11
1140;72;0;77;2;4
1150;71;1;76;2;5
1160;72;2;79;1;6
1170;72;3;79;1;3
1180;71;2;79;1;5
1190;70;2;74;2;5
1200;70;4;75;2;6
1210;70;4;71;2;13
1220;69;5;76;2;9
1230;68;4;76;2;8
1240;68;4;74;2;7
1250;68;4;73;2;8
1260;70;3;74;2;10
1270;69;3;76;3;8
1280;69;4;76;2;8
1290;70;4;77;3;10
1300;70;4;82;3;9
1310;70;2;82;2;6
1320;70;2;82;3;8
1330;70;2;82;3;11
1340;70;2;82;3;12
1350;70;2;81;3;7
1360;71;2;82;3;5
1370;73;2;83;3;11
1380;73;2;83;3;7
1390;76;2;83;4;10
1400;77;2;81;3;12
1410;77;2;82;3;7
1420;78;2;79;3;10
1430;76;2;77;3;8
1440;73;1;79;3;7
1450;74;1;78;3;8
1460;74;1;77;3;9
1470;74;1;78;3;6
1480;77;1;81;3;5
1490;80;0;81;3;8
1500;81;1;80;2;10
1510;82;1;79;2;7
1520;81;1;80;2;7
1530;82;1;78;2;6
1540;81;1;77;2;9
1550;81;0;76;2;7
1560;80;1;77;2;7
1570;80;1;78;2;5
1580;80;2;78;2;4
1590;80;2;77;2;9
1600;80;2;76;2;5
1610;81;2;76;2;5
1620;81;2;78;2;6
1630;81;3;81;2;6
1640;81;3;83;2;8
1650;81;2;80;2;9
1660;81;2;79;2;4
1670;81;1;75;2;3
1680;81;2;75;2;6
1690;80;1;78;2;3
1700;80;1;78;2;3
1710;80;1;80;1;7
1720;80;1;78;1;4
1730;80;3;80;2;4
1740;80;2;81;2;6
1750;82;2;80;2;3
1760;82;3;77;2;5
1770;82;1;79;2;4
1780;82;2;80;3;8
1790;81;2;80;2;11
1800;82;1;76;2;10
1810;81;2;76;2;10
1820;81;2;76;2;5
1830;81;1;77;2;8
1840;81;1;75;3;12
1850;79;3;73;3;12
1860;77;1;75;2;7
1870;77;2;77;2;7
1880;78;2;79;2;7
1890;79;2;78;2;11
1900;80;2;77;2;4
1910;80;2;76;2;10
1920;81;3;75;2;10
1930;81;3;73;2;5
1940;81;3;74;2;3
1950;81;4;74;2;10
1960;81;4;75;2;9
1970;81;3;76;2;5
1980;81;5;76;2;5
1990;81;6;75;2;4
2000;81;9;77;2;5
2010;81;8;78;2;7
2020;82;6;78;2;5
2030;82;6;78;2;12
2040;82;6;77;3;6
2050;82;8;77;2;8
2060;82;6;77;2;7
2070;82;6;78;2;9
2080;82;5;77;2;12
2090;81;4;76;2;2
2100;82;5;76;3;5
2110;80;5;76;2;7
2120;80;3;76;2;6
2130;81;2;75;2;5
2140;81;3;74;2;6
2150;81;3;75;2;6
2160;81;2;77;2;5
2170;80;2;77;3;10
2180;81;1;76;2;5
2190;80;1;75;2;4
2200;80;2;78;2;10
2210;81;1;77;2;9
2220;81;1;76;2;5
2230;81;2;77;2;8
2240;81;3;76;2;7
2250;80;5;76;2;6
2260;79;6;76;2;7
2270;81;7;77;1;7
2280;82;9;75;2;3
2290;82;6;76;2;7
2300;82;4;77;2;6
2310;81;5;77;2;8
2320;79;6;77;2;11
2330;80;6;77;2;9
2340;79;7;77;2;6
2350;80;11;76;2;6
2360;79;14;77;2;11
2370;79;14;77;2;5
2380;78;16;78;2;2
2390;78;15;77;2;8
2400;78;12;77;2;3
2410;77;10;77;2;5
2420;78;10;76;2;11
2430;78;14;77;2;14
2440;79;13;77;2;9
2450;78;11;77;2;4
2460;78;8;77;2;8
2470;78;6;76;2;10
2480;78;5;75;3;19
2490;77;6;74;3;4
2500;77;6;75;3;8
2510;78;4;76;3;18
2520;78;5;76;2;9
2530;77;4;76;2;9
2540;78;5;75;1;6
2550;78;8;76;1;5
2560;78;9;77;2;4
2570;78;6;76;2;5
2580;78;6;76;2;4
2590;78;4;75;2;7
2600;78;4;77;2;8
2610;78;3;77;2;6
2620;78;3;76;2;5
2630;78;4;77;1;1
2640;79;4;79;2;4
2650;79;4;79;2;6
2660;79;3;79;2;8
2670;79;3;79;2;3
2680;78;4;79;2;7
2690;78;5;79;3;10
2700;78;4;80;2;6
2710;78;4;80;2;10
2720;78;4;81;2;8
2730;78;3;81;2;2
2740;78;4;81;1;10
2750;78;4;80;2;9
2760;78;5;78;2;7
2770;78;5;77;2;8
2780;78;3;78;1;3
2790;78;2;81;1;10
2800;79;3;80;1;2
2810;78;4;80;1;6
2820;78;4;78;2;5
2830;78;4;77;1;3
2840;78;5;79;1;3
2850;78;5;79;1;7
2860;78;5;80;1;6
2870;78;4;78;1;3
2880;78;4;75;1;3
2890;78;5;78;1;6
2900;78;5;79;1;3
2910;78;5;79;1;3
2920;77;3;80;2;3
2930;78;3;74;1;7
2940;79;4;75;2;7
2950;79;4;80;2;6
2960;79;4;81;2;10
2970;79;4;79;2;6
2980;78;4;82;2;8
2990;78;3;81;2;6
3000;79;4;82;2;5
3010;79;5;84;2;2
3020;79;5;83;2;4
3030;81;5;84;2;5
3040;81;6;83;1;7
3050;80;6;82;2;5
3060;79;6;82;2;12
3070;78;6;84;2;6
3080;79;5;83;2;4
