Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;1;0;1;0;3
20;2;1;5;0;0
30;3;1;11;0;3
40;5;3;20;0;0
50;8;3;28;0;3
60;10;4;39;1;2
70;13;3;47;1;4
80;14;3;47;0;4
90;16;4;48;0;4
100;21;4;45;1;2
110;21;5;44;1;6
120;24;4;45;2;5
130;21;4;44;1;6
140;22;4;42;2;3
150;21;6;47;2;10
160;22;3;57;2;7
170;21;4;46;2;12
180;22;5;31;1;4
190;22;9;31;2;2
200;23;10;46;2;10
210;26;12;58;2;6
220;26;10;67;2;3
230;27;10;63;1;11
240;27;9;52;1;2
250;28;9;55;1;3
260;26;8;48;0;6
270;26;9;50;0;3
280;26;6;43;0;1
290;29;8;36;0;0
300;27;7;36;0;2
310;26;6;31;0;3
320;24;10;26;0;0
330;22;8;27;0;4
340;22;6;29;1;4
350;22;6;34;1;4
360;22;5;27;1;5
370;23;8;28;1;4
380;23;10;29;1;6
390;24;10;31;1;3
400;26;13;35;1;3
410;26;12;37;1;5
420;25;8;36;1;7
430;27;10;37;1;6
440;28;9;37;2;6
450;30;13;35;2;11
460;32;9;37;2;5
470;35;10;38;2;9
480;38;8;39;2;10
490;38;6;39;3;6
500;40;6;40;2;8
510;40;5;39;3;5
520;41;5;39;2;5
530;41;5;40;3;15
540;41;4;39;2;10
550;41;4;39;2;7
560;41;5;39;2;7
570;41;4;40;2;4
580;41;4;39;2;8
590;41;6;39;2;4
600;41;5;39;2;13
610;41;4;38;1;5
620;41;4;39;2;5
630;41;4;38;2;4
640;41;3;38;1;4
650;41;3;39;2;9
660;41;4;39;2;6
670;41;2;39;2;7
680;41;3;39;2;8
690;41;4;40;2;5
700;41;4;39;2;7
710;41;3;39;2;8
720;40;3;39;2;4
730;41;4;40;2;9
740;40;4;39;1;5
750;40;3;40;1;6
760;40;2;39;1;3
770;41;3;38;1;10
780;41;3;38;1;3
790;41;2;39;1;3
800;42;2;38;1;2
810;41;2;37;1;6
820;41;4;37;1;7
830;42;4;36;1;4
840;41;5;35;1;2
850;41;2;36;0;1
860;41;2;36;0;2
870;40;2;35;1;1
880;41;1;35;1;3
890;40;3;36;1;3
900;40;4;35;1;7
910;39;2;35;1;6
920;39;1;33;1;5
930;37;2;33;1;4
940;37;2;29;1;6
950;37;2;29;0;4
960;37;2;30;1;6
970;37;3;28;0;1
980;39;1;28;0;1
990;40;2;28;0;4
1000;38;1;28;1;2
1010;39;2;29;0;3
1020;39;3;29;1;0
1030;39;3;29;1;6
1040;38;1;28;1;6
1050;38;1;29;1;5
1060;36;1;28;1;6
1070;36;1;28;1;9
1080;35;2;27;1;3
1090;35;1;28;1;4
1100;34;0;27;1;4
1110;33;1;27;1;5
1120;33;2;28;1;6
1130;31;1;27;1;4
1140;31;1;26;1;5
1150;29;1;27;2;11
1160;29;1;26;2;2
1170;28;2;27;1;1
1180;28;3;26;1;4
1190;29;1;26;1;3
1200;28;1;25;1;3
1210;29;1;26;1;5
1220;28;0;26;2;14
1230;28;1;26;2;6
1240;28;1;26;2;9
1250;28;0;27;2;5
1260;28;0;26;2;5
1270;28;1;26;2;4
1280;28;0;26;2;6
1290;27;0;26;2;6
1300;27;0;26;2;14
1310;27;1;26;2;7
1320;27;1;26;2;5
1330;27;2;27;2;4
1340;27;2;26;2;5
1350;27;3;26;2;6
1360;27;3;26;1;9
1370;27;4;26;1;7
1380;27;5;26;2;6
1390;28;4;27;1;8
1400;28;5;26;1;6
1410;27;4;28;1;3
1420;28;2;28;1;4
1430;28;2;26;2;5
1440;27;2;28;2;11
1450;27;4;29;2;8
1460;27;8;28;2;7
1470;27;8;28;2;1
1480;27;10;31;2;12
1490;27;13;34;3;10
1500;28;15;40;3;11
1510;30;15;51;2;11
1520;28;12;52;3;7
1530;28;12;45;3;10
1540;29;9;44;3;7
1550;28;8;44;3;3
1560;30;8;43;3;12
1570;31;9;38;3;6
1580;33;9;36;2;10
1590;33;8;34;3;6
1600;33;8;31;2;11
1610;32;7;30;2;6
1620;32;7;30;3;7
1630;33;6;30;3;13
1640;32;6;29;3;8
1650;32;6;29;2;8
1660;32;5;29;2;10
1670;33;5;29;2;3
1680;32;7;29;2;5
1690;31;4;29;2;6
1700;30;4;29;2;4
1710;30;3;29;2;6
1720;31;3;30;2;9
1730;30;3;30;2;5
1740;30;4;30;3;6
1750;30;6;29;3;9
1760;31;6;30;4;11
1770;30;11;30;3;10
1780;30;8;30;3;16
1790;31;7;32;3;11
1800;30;8;32;3;12
1810;30;7;31;3;11
1820;30;6;32;3;6
1830;32;6;31;3;5
1840;31;3;30;3;12
1850;30;3;31;3;9
1860;30;3;28;3;10
1870;31;3;29;3;6
1880;30;3;28;3;13
1890;30;2;29;3;9
1900;30;2;29;3;7
1910;31;3;28;3;7
1920;31;3;28;3;5
1930;32;5;29;3;4
1940;30;6;29;2;11
1950;30;9;29;3;14
1960;30;11;30;3;10
1970;30;13;31;2;14
1980;31;8;29;2;5
1990;30;7;27;2;5
2000;31;9;27;2;14
2010;31;11;28;2;2
2020;30;6;28;2;10
2030;30;7;28;2;8
2040;31;7;29;2;7
2050;30;4;28;2;4
2060;30;5;28;2;7
2070;31;5;28;2;11
2080;30;4;28;2;10
2090;31;4;28;2;5
2100;32;3;28;1;6
2110;31;3;28;2;7
2120;33;4;28;2;11
2130;31;4;28;1;5
2140;31;2;28;1;2
2150;31;2;28;1;6
2160;30;3;28;1;5
2170;30;4;28;1;7
2180;30;4;28;1;7
2190;30;4;28;1;9
2200;29;6;28;1;4
2210;30;8;28;1;4
2220;29;8;29;1;4
2230;29;6;28;1;6
2240;30;7;28;1;6
2250;29;8;28;1;4
2260;29;7;28;1;6
2270;29;4;29;1;4
2280;29;3;28;2;3
2290;30;3;28;1;7
2300;29;3;29;1;4
2310;29;5;29;0;4
2320;29;4;29;1;6
2330;29;4;28;1;1
2340;28;5;28;1;4
2350;29;7;28;1;8
2360;28;7;29;1;6
2370;29;6;28;1;6
2380;29;5;28;1;1
2390;28;5;30;1;6
2400;28;7;30;1;7
2410;29;10;29;1;6
2420;30;12;29;2;4
2430;31;12;32;1;7
2440;31;11;33;2;6
2450;32;13;34;2;6
2460;30;12;36;1;6
2470;32;11;32;2;5
2480;33;8;31;2;4
2490;31;6;30;2;6
2500;32;8;32;2;6
2510;34;9;32;2;10
2520;34;11;32;2;4
2530;33;13;36;2;4
2540;33;12;35;2;6
2550;33;13;35;2;14
2560;34;19;41;2;5
2570;35;17;49;2;7
2580;34;15;58;2;9
2590;35;16;63;2;10
2600;37;12;60;2;9
2610;37;9;56;2;6
2620;37;5;48;2;7
2630;35;4;41;2;5
2640;35;4;35;2;4
2650;34;4;32;2;5
2660;33;3;30;2;10
2670;34;4;32;2;11
2680;34;3;31;2;6
2690;34;5;30;2;12
2700;35;5;31;2;5
2710;33;6;31;2;10
2720;33;6;31;2;10
2730;32;4;31;2;12
2740;33;5;30;2;5
2750;32;6;32;2;5
2760;33;7;31;2;3
2770;32;7;30;2;6
2780;32;6;31;2;12
2790;33;9;34;2;10
2800;34;6;33;2;6
2810;32;6;32;3;8
2820;32;7;31;3;11
2830;32;12;31;3;12
2840;32;12;30;3;10
2850;31;9;32;3;6
2860;30;6;30;3;8
2870;31;8;30;3;5
2880;31;7;29;2;4
2890;30;9;30;3;7
2900;31;10;31;2;2
2910;31;10;29;3;5
2920;32;9;29;3;6
2930;31;9;29;2;10
2940;31;7;28;2;13
2950;32;7;28;2;9
2960;32;9;28;2;9
2970;33;10;28;2;3
2980;33;12;31;2;3
2990;33;14;29;2;7
3000;32;6;29;2;10
3010;30;7;28;2;11
3020;31;6;28;2;7
3030;30;10;28;2;9
3040;30;10;29;2;9
3050;30;13;28;2;8
3060;30;15;28;2;7
3070;30;12;28;2;5
3080;29;10;29;1;6
