Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;2;1;1;0;0
20;2;2;6;0;2
30;3;2;12;0;0
40;2;4;21;0;0
50;4;4;30;0;2
60;4;6;37;0;4
70;6;8;46;0;3
80;9;8;52;0;2
90;18;7;51;1;4
100;27;7;53;1;5
110;40;4;50;2;8
120;39;4;50;1;4
130;46;4;49;1;5
140;46;1;49;2;5
150;49;1;46;2;1
160;52;1;47;3;6
170;51;4;45;2;11
180;50;4;43;2;5
190;50;3;43;2;7
200;46;6;44;1;2
210;46;7;45;1;8
220;47;7;44;2;5
230;48;7;46;1;10
240;46;6;46;1;5
250;45;6;46;2;2
260;46;5;47;1;10
270;49;3;49;1;8
280;50;4;51;1;8
290;49;6;46;1;2
300;48;5;45;1;8
310;46;4;44;1;3
320;48;4;43;1;8
330;50;3;43;2;4
340;49;4;44;2;6
350;48;5;47;2;11
360;48;5;49;2;7
370;50;3;48;2;7
380;51;1;49;2;9
390;51;1;49;2;15
400;51;2;48;1;3
410;52;2;48;2;8
420;51;2;47;1;9
430;50;5;46;2;5
440;52;3;48;2;7
450;52;2;47;2;10
460;51;2;48;2;5
470;51;2;50;2;8
480;51;2;48;2;13
490;50;2;50;2;7
500;51;2;50;2;7
510;51;1;50;2;6
520;52;2;50;2;7
530;51;3;50;2;5
540;51;3;50;2;5
550;52;4;50;2;11
560;51;6;51;2;5
570;50;6;50;2;15
580;50;5;50;2;12
590;50;1;50;2;6
600;51;1;50;2;5
610;51;2;50;2;4
620;51;2;50;2;7
630;51;4;50;2;5
640;51;4;50;2;5
650;51;4;50;2;8
660;51;3;50;2;6
670;52;3;50;2;7
680;52;2;50;2;8
690;50;2;50;3;8
700;50;1;50;3;10
710;51;1;50;3;14
720;51;2;50;3;11
730;51;2;50;2;13
740;51;1;51;2;6
750;51;1;50;2;3
760;50;1;50;2;5
770;50;0;50;2;10
780;50;1;50;2;6
790;50;1;50;2;9
800;50;0;50;2;4
810;50;0;50;2;9
820;50;1;50;2;3
830;50;1;50;2;3
840;51;1;50;2;6
850;50;1;50;3;8
860;50;1;50;2;3
870;51;1;50;3;4
880;51;2;50;3;5
890;51;3;50;2;5
900;50;4;50;2;10
910;51;3;50;3;8
920;51;2;50;3;10
930;51;1;50;3;4
940;50;1;50;3;7
950;51;1;50;3;8
960;51;1;50;3;15
970;51;1;50;3;11
980;51;2;50;3;10
990;51;4;50;3;7
1000;52;5;50;3;16
1010;51;3;50;4;4
1020;52;2;50;3;10
1030;51;4;52;3;7
1040;51;2;51;3;11
1050;52;2;50;3;7
1060;52;1;50;3;4
1070;51;1;50;3;6
1080;51;1;50;3;7
1090;52;1;50;2;11
1100;52;2;50;2;6
1110;52;1;50;2;4
1120;52;1;50;2;6
1130;52;1;50;2;6
1140;52;1;50;2;3
1150;50;2;50;2;6
1160;51;2;50;2;12
1170;51;6;50;2;5
1180;51;6;50;2;6
1190;51;5;50;2;10
1200;51;3;50;2;7
1210;52;1;50;2;10
1220;52;1;50;2;6
1230;52;0;50;3;13
1240;52;0;50;3;4
1250;52;1;50;2;8
1260;52;2;50;2;6
1270;53;1;50;2;6
1280;52;1;50;2;10
1290;53;1;50;2;7
1300;52;0;50;1;10
1310;52;0;50;2;7
1320;52;1;50;2;13
1330;52;1;50;2;9
1340;51;2;50;2;7
1350;53;1;50;3;5
1360;52;2;50;3;8
1370;50;1;50;3;4
1380;51;2;50;2;4
1390;51;2;50;2;6
1400;51;2;50;2;9
1410;51;5;50;2;8
1420;50;4;50;1;5
1430;52;3;50;2;7
1440;52;2;50;2;7
1450;52;3;53;2;4
1460;52;2;51;2;13
1470;52;1;51;2;11
1480;51;4;51;3;6
1490;51;4;52;2;8
1500;51;6;53;3;11
1510;52;7;51;3;9
1520;52;6;51;2;16
1530;53;7;52;3;5
1540;53;5;52;2;6
1550;53;5;51;2;9
1560;53;6;51;2;7
1570;52;3;51;3;11
1580;51;3;51;3;7
1590;52;2;51;3;11
1600;52;2;50;3;19
1610;51;2;51;3;7
1620;51;4;50;2;7
1630;52;3;51;2;7
1640;52;2;50;3;9
1650;52;3;50;3;7
1660;52;4;50;4;4
1670;51;4;50;3;6
1680;52;4;50;4;6
1690;51;4;51;3;8
1700;51;4;52;3;6
1710;50;5;51;3;7
1720;51;3;51;4;8
1730;51;3;51;3;12
1740;52;2;51;3;16
1750;52;2;50;4;10
1760;52;2;50;4;10
1770;50;1;50;4;9
1780;52;1;50;4;9
1790;51;1;50;4;13
1800;51;1;51;4;6
1810;52;1;51;4;11
1820;51;1;51;3;9
1830;52;1;51;4;7
1840;52;1;51;3;8
1850;52;2;50;3;11
1860;51;1;50;3;5
1870;51;2;50;3;13
1880;51;2;50;3;8
1890;51;4;50;3;12
1900;50;10;51;3;11
1910;52;12;51;3;9
1920;51;5;50;3;17
1930;52;3;50;2;5
1940;51;2;50;2;6
1950;51;1;50;2;8
1960;52;2;51;2;5
1970;51;3;51;2;9
1980;51;2;51;2;5
1990;52;2;50;2;4
2000;53;2;50;2;4
2010;54;1;51;2;7
2020;52;1;51;2;11
2030;52;1;50;2;3
2040;51;1;50;2;9
2050;52;2;50;2;4
2060;51;1;50;2;11
2070;52;1;51;2;4
2080;51;2;50;2;5
2090;51;3;50;1;4
2100;50;1;50;2;9
2110;50;4;50;2;8
2120;51;3;50;2;10
2130;52;1;50;2;6
2140;52;2;50;3;7
2150;52;3;50;2;8
2160;51;2;51;2;7
2170;51;2;51;2;6
2180;51;4;51;2;9
2190;51;3;52;2;9
2200;50;1;51;2;8
2210;51;1;50;2;7
2220;52;3;50;3;10
2230;50;3;51;2;3
2240;52;2;50;2;3
2250;52;2;50;3;7
2260;52;3;50;3;8
2270;52;2;50;2;5
2280;52;3;50;2;8
2290;51;3;50;2;4
2300;52;4;51;2;12
2310;52;6;51;2;5
2320;52;4;50;1;3
2330;52;4;51;2;3
2340;51;3;50;2;9
2350;51;2;50;2;8
2360;51;2;50;1;5
2370;51;3;50;1;2
2380;51;3;50;2;4
2390;52;2;50;2;7
2400;51;2;50;2;16
2410;51;2;51;2;7
2420;51;2;50;2;3
2430;52;3;50;3;8
2440;51;2;50;3;5
2450;51;3;50;3;7
2460;51;3;50;2;6
2470;51;3;50;3;8
2480;51;3;51;3;8
2490;51;2;51;2;7
2500;51;1;50;2;4
2510;52;1;51;1;3
2520;51;2;51;2;4
2530;51;2;50;2;7
2540;52;2;51;2;6
2550;52;1;50;2;8
2560;52;1;50;1;4
2570;52;1;50;1;6
2580;51;1;50;2;7
2590;52;0;50;1;4
2600;52;2;50;1;5
2610;51;1;51;1;4
2620;51;2;50;1;8
2630;50;1;50;1;3
2640;52;1;50;2;10
2650;53;2;50;1;5
2660;55;1;50;2;6
2670;55;2;50;2;9
2680;54;2;50;3;8
2690;53;2;50;2;13
2700;54;2;50;2;4
2710;55;2;50;2;5
2720;55;2;51;2;13
2730;54;3;50;2;10
2740;52;3;50;2;8
2750;52;2;50;2;10
2760;52;4;50;2;7
2770;51;3;50;2;2
2780;52;4;50;1;5
2790;52;3;50;1;6
2800;52;2;50;2;9
2810;51;2;50;1;5
2820;50;3;50;1;2
2830;51;3;50;1;3
2840;51;6;50;1;5
2850;51;3;50;1;10
2860;51;5;50;1;3
2870;51;5;50;1;6
2880;50;6;50;1;3
2890;51;5;50;1;1
2900;51;3;50;1;4
2910;51;2;50;1;5
2920;51;2;50;1;5
2930;51;1;50;1;3
2940;51;1;50;2;5
2950;49;1;50;2;5
2960;51;1;50;2;6
2970;50;1;50;2;8
2980;50;2;50;1;3
2990;51;2;50;1;5
3000;52;4;50;2;5
3010;52;2;50;1;5
3020;51;1;50;2;5
3030;51;1;50;1;3
3040;52;1;50;1;6
3050;51;1;50;1;7
3060;51;2;50;1;6
3070;51;2;50;0;2
3080;51;2;50;1;2
