Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;1;0;2;0;4
20;1;1;11;0;0
30;1;1;23;0;1
40;1;1;33;0;4
50;1;3;47;0;1
60;2;3;50;1;3
70;1;1;52;0;1
80;3;1;53;0;4
90;7;0;53;0;4
100;21;1;52;0;6
110;33;2;50;1;1
120;43;2;49;1;6
130;48;4;49;2;4
140;48;3;48;1;9
150;49;4;50;1;7
160;50;2;50;2;6
170;51;2;50;2;9
180;52;1;49;1;3
190;51;1;50;1;5
200;51;1;50;1;4
210;51;1;50;0;4
220;51;2;51;1;3
230;50;4;51;0;3
240;51;3;51;1;2
250;51;4;50;0;5
260;51;3;50;0;4
270;50;3;50;1;5
280;51;2;50;1;1
290;51;4;50;1;4
300;50;5;50;1;8
310;50;4;52;2;12
320;50;5;52;3;8
330;49;5;51;3;7
340;51;11;52;2;14
350;51;11;50;2;6
360;50;10;50;2;6
370;52;12;51;2;3
380;52;10;51;1;2
390;52;10;50;1;6
400;51;14;51;2;6
410;49;14;50;2;5
420;50;11;51;2;10
430;51;10;51;2;11
440;50;7;50;2;5
450;51;3;51;2;13
460;51;3;50;2;7
470;52;2;50;2;9
480;51;2;51;2;4
490;52;2;50;2;7
500;53;3;51;2;10
510;53;5;50;2;6
520;53;7;50;1;4
530;54;10;50;1;8
540;54;7;50;2;7
550;54;6;50;2;6
560;54;6;51;1;4
570;56;7;51;1;7
580;56;8;51;1;5
590;56;9;52;2;4
600;55;8;52;2;7
610;54;6;51;2;5
620;55;5;51;2;8
630;54;5;50;2;6
640;53;3;50;2;5
650;53;3;50;2;6
660;53;3;50;2;12
670;53;2;50;2;9
680;52;2;50;2;7
690;52;1;50;2;5
700;52;1;50;2;4
710;50;1;50;2;7
720;50;2;50;2;10
730;50;2;50;2;8
740;50;1;50;2;12
750;50;1;50;2;14
760;50;2;50;2;7
770;50;2;50;2;10
780;51;2;50;2;3
790;51;2;50;2;1
800;51;3;50;2;5
810;51;3;50;2;5
820;51;4;50;2;6
830;51;3;50;2;8
840;50;3;50;2;7
850;51;2;50;3;4
860;51;2;50;2;11
870;51;3;50;2;9
880;51;2;50;2;10
890;51;4;50;2;5
900;52;5;50;2;12
910;52;2;50;2;7
920;50;1;50;3;9
930;50;1;50;2;4
940;50;1;50;2;9
950;50;1;50;2;7
960;49;2;50;2;8
970;49;2;50;2;10
980;50;2;50;2;9
990;50;3;50;2;10
1000;51;2;50;2;9
1010;51;1;50;2;4
1020;51;2;50;2;8
1030;51;2;50;3;7
1040;51;5;51;3;9
1050;50;4;51;3;9
1060;51;4;52;3;6
1070;51;6;52;3;11
1080;51;7;51;3;3
1090;52;6;51;3;14
1100;51;6;50;2;6
1110;52;3;51;2;5
1120;51;2;51;2;8
1130;51;1;51;2;8
1140;52;2;51;2;3
1150;52;3;50;2;7
1160;51;3;50;2;6
1170;50;3;50;3;9
1180;51;2;50;3;9
1190;50;3;50;3;6
1200;51;3;50;3;6
1210;51;3;50;3;2
1220;51;4;50;2;9
1230;50;3;50;2;7
1240;50;2;50;2;10
1250;50;4;50;2;7
1260;49;4;50;2;5
1270;50;2;50;2;5
1280;50;2;50;2;9
1290;50;1;50;2;8
1300;50;1;50;2;5
1310;51;1;50;2;5
1320;50;1;50;2;6
1330;51;1;50;2;6
1340;50;1;50;2;7
1350;50;0;50;2;9
1360;50;1;50;2;5
1370;50;1;50;2;6
1380;50;1;50;2;8
1390;50;1;50;2;9
1400;50;1;50;2;8
1410;51;1;50;3;10
1420;50;1;50;2;7
1430;50;1;50;2;4
1440;50;2;50;2;6
1450;50;2;50;2;10
1460;50;2;50;3;8
1470;50;3;50;3;9
1480;51;2;50;2;7
1490;51;1;50;2;6
1500;51;2;50;2;5
1510;52;1;50;2;8
1520;52;1;50;2;6
1530;51;1;50;3;7
1540;52;1;50;2;8
1550;51;1;50;2;11
1560;52;1;50;2;5
1570;52;2;50;2;10
1580;51;3;50;2;9
1590;52;5;50;2;6
1600;51;2;50;2;4
1610;51;0;50;3;6
1620;52;1;50;2;11
1630;51;1;50;2;10
1640;51;1;50;3;8
1650;51;0;50;2;4
1660;50;1;50;2;5
1670;51;1;50;2;5
1680;52;1;50;2;10
1690;52;0;50;3;12
1700;52;1;50;3;6
1710;51;2;50;4;12
1720;51;1;50;3;15
1730;51;1;51;3;6
1740;51;2;50;2;7
1750;51;2;50;2;9
1760;51;1;50;2;11
1770;52;1;50;2;6
1780;52;1;50;2;5
1790;51;1;50;2;7
1800;50;2;50;2;6
1810;51;2;50;3;7
1820;51;3;51;2;5
1830;51;2;50;3;8
1840;51;1;50;3;6
1850;52;3;50;2;9
1860;49;4;50;2;8
1870;51;4;50;3;9
1880;51;3;51;3;8
1890;52;3;51;2;10
1900;51;5;50;3;7
1910;51;4;50;2;7
1920;51;4;50;2;10
1930;51;6;50;2;10
1940;50;4;51;2;2
1950;51;4;51;2;7
1960;52;4;51;2;10
1970;52;4;51;2;5
1980;52;4;50;3;6
1990;51;4;50;2;3
2000;52;3;50;2;8
2010;51;3;50;3;9
2020;51;3;50;2;6
2030;52;1;49;2;5
2040;51;1;49;2;7
2050;51;1;50;2;5
2060;51;1;50;1;4
2070;51;1;50;1;6
2080;51;1;50;1;9
2090;51;2;50;1;5
2100;52;2;50;1;3
2110;52;2;50;2;7
2120;51;3;50;2;6
2130;51;2;50;2;7
2140;51;2;50;2;7
2150;52;1;50;2;5
2160;51;2;50;1;5
2170;51;1;50;1;1
2180;51;2;50;1;2
2190;52;1;50;1;4
2200;51;1;50;2;4
2210;51;1;50;2;7
2220;51;1;50;2;6
2230;51;1;50;2;8
2240;50;1;50;1;3
2250;50;1;49;1;3
2260;51;3;49;2;9
2270;50;2;48;1;3
2280;50;2;49;1;3
2290;50;1;49;1;3
2300;50;2;50;1;6
2310;52;1;50;1;3
2320;51;1;50;2;6
2330;51;1;50;2;5
2340;51;2;50;1;5
2350;51;2;51;2;7
2360;51;4;50;1;8
2370;51;6;51;2;5
2380;51;6;50;1;6
2390;51;2;51;2;8
2400;51;1;51;2;16
2410;51;1;51;2;1
2420;51;2;50;1;5
2430;51;2;51;2;8
2440;51;2;51;1;5
2450;51;1;51;1;5
2460;53;2;50;2;5
2470;51;1;50;1;1
2480;52;1;50;2;4
2490;51;1;51;1;8
2500;50;0;50;1;7
2510;50;1;50;2;6
2520;50;3;50;2;6
2530;51;4;50;2;8
2540;50;4;50;3;11
2550;50;4;50;3;7
2560;50;4;50;3;13
2570;49;3;50;2;4
2580;50;2;51;2;6
2590;50;2;51;2;4
2600;53;1;51;2;4
2610;53;2;50;1;8
2620;52;1;50;1;6
2630;52;2;50;2;1
2640;52;2;50;1;3
2650;52;1;50;1;5
2660;52;1;50;2;4
2670;53;1;50;1;3
2680;52;1;50;1;6
2690;52;1;50;1;4
2700;52;1;50;1;8
2710;51;1;50;2;5
2720;51;1;50;1;2
2730;51;0;50;1;6
2740;51;1;50;2;6
2750;51;1;50;1;6
2760;52;1;50;2;9
2770;52;0;50;2;6
2780;52;0;50;2;5
2790;52;0;50;2;4
2800;51;0;51;1;4
2810;52;1;51;1;5
2820;52;0;50;2;5
2830;52;1;50;1;5
2840;51;0;50;2;1
2850;52;1;50;2;12
2860;52;1;50;2;9
2870;51;1;50;2;9
2880;51;1;50;2;10
2890;51;4;50;2;3
2900;51;3;50;1;2
2910;51;4;50;2;5
2920;51;3;50;1;4
2930;51;1;50;2;4
2940;51;2;50;2;4
2950;51;2;50;1;7
2960;51;1;50;1;5
2970;51;1;50;1;4
2980;51;1;50;1;8
2990;51;2;50;1;2
3000;51;1;51;2;4
3010;51;1;50;1;6
3020;51;1;50;1;1
3030;51;1;50;1;6
3040;51;0;50;2;8
3050;51;1;50;1;10
3060;52;2;50;1;4
3070;53;2;50;2;8
3080;52;4;51;2;2
