Year;Patriot;NonPatriot;Demand;SelfSacrifice;NbHeroes
0;0;0;0;0;0
0;0;0;0;0;0
10;0;0;3;0;0
20;1;2;11;0;0
30;1;2;19;0;0
40;2;2;24;0;2
50;4;6;35;0;2
60;4;6;41;0;2
70;6;4;46;0;1
80;10;4;48;0;1
90;16;3;49;0;1
100;24;1;44;0;6
110;42;3;45;0;2
120;48;2;48;0;1
130;49;3;45;0;3
140;50;2;41;1;5
150;50;3;43;1;5
160;50;3;43;1;9
170;51;3;42;2;5
180;51;3;42;2;11
190;51;2;41;1;6
200;51;3;42;2;4
210;50;2;41;2;5
220;50;3;41;2;6
230;51;3;41;2;9
240;51;2;42;2;9
250;50;4;41;2;6
260;50;3;42;2;4
270;50;2;41;2;6
280;50;2;41;3;13
290;50;3;41;3;10
300;50;4;40;3;3
310;50;4;41;2;9
320;50;4;39;2;6
330;49;5;39;2;13
340;50;5;38;2;7
350;51;3;41;2;8
360;51;4;43;3;8
370;51;7;41;2;7
380;52;10;42;2;8
390;52;8;41;2;12
400;53;9;40;2;8
410;53;7;40;2;10
420;52;5;39;2;6
430;52;7;39;2;2
440;54;8;38;2;5
450;52;7;38;1;13
460;51;6;39;3;4
470;51;4;39;2;6
480;51;3;39;3;5
490;51;5;39;3;12
500;51;7;38;2;5
510;51;9;39;3;9
520;51;11;39;3;6
530;51;9;39;3;5
540;51;6;39;3;7
550;51;6;41;3;6
560;52;5;41;3;6
570;51;6;41;3;8
580;51;4;40;2;11
590;52;4;42;2;7
600;51;3;41;2;8
610;50;4;41;2;3
620;51;3;41;2;6
630;51;3;42;2;7
640;51;4;41;2;8
650;51;6;42;2;7
660;51;5;42;3;9
670;51;3;43;3;10
680;52;1;43;3;5
690;52;3;43;3;13
700;53;3;44;3;14
710;53;3;44;3;10
720;52;3;44;3;10
730;53;2;44;3;7
740;53;2;44;2;6
750;53;1;43;2;4
760;53;2;43;1;7
770;53;2;44;2;8
780;53;3;44;2;8
790;53;4;43;2;8
800;53;6;43;2;8
810;53;4;42;2;11
820;53;3;42;2;7
830;52;3;43;2;11
840;53;4;44;3;11
850;53;4;44;2;8
860;53;8;44;3;10
870;54;4;44;3;8
880;55;7;44;3;5
890;55;7;45;3;10
900;55;8;45;3;12
910;55;5;44;3;11
920;55;6;45;3;12
930;53;6;44;3;10
940;53;2;44;3;8
950;53;2;43;3;9
960;53;3;43;3;10
970;52;3;43;3;11
980;52;3;42;3;13
990;52;1;41;3;19
1000;52;1;44;3;9
1010;54;1;43;3;12
1020;53;0;44;3;7
1030;53;2;44;3;13
1040;53;1;44;3;12
1050;53;2;43;3;9
1060;51;3;43;3;12
1070;50;1;43;3;14
1080;51;1;43;3;9
1090;50;2;43;3;12
1100;50;1;44;3;9
1110;50;2;44;3;9
1120;50;1;45;2;11
1130;50;1;45;2;6
1140;50;1;44;2;4
1150;49;2;44;2;8
1160;50;0;44;3;1
1170;50;0;43;2;8
1180;50;0;43;2;13
1190;50;0;43;2;9
1200;50;1;43;2;1
1210;50;1;43;2;8
1220;51;2;43;2;7
1230;51;1;43;2;9
1240;51;1;43;2;11
1250;51;1;44;2;5
1260;51;1;44;2;10
1270;51;2;44;2;9
1280;51;2;44;3;5
1290;51;3;44;3;7
1300;51;1;44;3;6
1310;51;1;44;2;2
1320;51;3;45;2;8
1330;51;2;44;3;11
1340;51;3;44;2;10
1350;51;3;44;3;7
1360;51;2;45;3;12
1370;50;3;45;3;6
1380;51;3;43;2;7
1390;51;4;44;2;7
1400;51;4;43;2;8
1410;51;3;44;2;7
1420;51;1;44;2;10
1430;50;1;43;2;4
1440;51;1;42;2;4
1450;51;1;44;1;3
1460;51;1;44;2;3
1470;51;1;44;1;7
1480;51;1;44;1;6
1490;51;1;43;2;8
1500;50;1;44;1;8
1510;51;4;44;2;9
1520;50;3;44;2;9
1530;51;3;43;2;8
1540;51;3;43;2;5
1550;51;4;42;2;6
1560;51;4;42;2;7
1570;51;4;43;2;7
1580;51;3;42;1;4
1590;51;3;43;1;2
1600;50;3;44;1;8
1610;50;3;42;2;2
1620;50;2;43;1;4
1630;50;4;43;1;6
1640;51;3;41;0;4
1650;51;1;40;0;3
1660;51;2;40;0;4
1670;51;4;40;0;2
1680;51;2;40;0;1
1690;51;1;40;1;2
1700;51;1;40;1;4
1710;52;1;38;1;2
1720;51;2;39;1;2
1730;51;3;39;0;3
1740;50;5;39;1;4
1750;51;4;39;1;2
1760;51;2;39;1;7
1770;51;2;38;1;5
1780;51;3;38;1;6
1790;51;3;37;1;3
1800;51;3;38;1;11
1810;51;2;38;1;1
1820;50;3;38;1;4
1830;51;2;38;0;2
1840;51;2;38;0;3
1850;51;3;38;0;4
1860;51;3;37;0;5
1870;51;2;37;1;2
1880;50;1;38;1;2
1890;51;2;35;1;3
1900;51;1;36;1;3
1910;50;2;36;1;3
1920;51;3;36;2;3
1930;51;3;37;1;4
1940;51;5;38;1;7
1950;52;5;38;0;4
1960;51;5;39;1;5
1970;51;3;39;0;1
1980;51;5;39;1;2
1990;51;3;39;1;7
2000;51;2;38;1;6
2010;50;2;38;1;7
2020;52;1;39;1;3
2030;51;2;38;1;6
2040;52;1;38;1;4
2050;51;1;38;1;7
2060;52;2;38;1;6
2070;52;2;38;1;8
2080;51;1;38;2;5
2090;52;2;38;1;4
2100;51;2;38;1;3
2110;52;2;39;1;10
2120;52;2;39;1;6
2130;52;2;39;1;1
2140;52;3;39;2;5
2150;52;3;39;2;4
2160;52;3;39;1;3
2170;52;4;39;1;4
2180;52;7;40;2;6
2190;52;7;41;2;11
2200;52;3;41;3;4
2210;52;5;39;2;10
2220;52;3;39;2;13
2230;52;3;39;2;7
2240;52;2;39;1;6
2250;52;0;38;1;4
2260;52;0;39;1;2
2270;52;1;37;1;8
2280;52;2;38;1;2
2290;52;1;38;1;6
2300;52;1;37;1;5
2310;52;1;37;1;2
2320;51;1;37;1;5
2330;52;1;36;1;2
2340;52;2;37;1;2
2350;52;3;36;1;4
2360;52;2;37;1;3
2370;52;2;37;1;4
2380;52;2;39;1;6
2390;53;3;39;2;10
2400;53;5;39;2;4
2410;52;5;38;2;6
2420;51;4;37;2;3
2430;52;4;38;1;6
2440;52;4;38;1;3
2450;52;2;38;2;6
2460;52;3;38;2;7
2470;52;3;38;1;3
2480;52;1;38;1;5
2490;52;1;39;1;1
2500;52;2;39;1;3
2510;52;2;38;2;7
2520;51;2;38;1;5
2530;52;2;39;1;5
2540;52;3;39;1;6
2550;52;5;40;1;5
2560;52;4;41;1;1
2570;52;4;41;2;5
2580;52;3;39;1;7
2590;51;4;38;1;6
2600;51;3;39;1;4
2610;51;4;40;1;6
2620;52;5;40;2;8
2630;52;3;40;2;8
2640;52;1;40;2;4
2650;52;2;40;3;7
2660;51;1;40;3;11
2670;51;1;39;3;8
2680;51;1;38;2;4
2690;51;2;37;2;4
2700;51;3;38;2;13
2710;51;3;39;2;2
2720;52;3;40;3;6
2730;51;1;39;3;8
2740;51;2;40;3;9
2750;51;1;39;2;7
2760;51;1;39;2;9
2770;52;0;39;3;10
2780;51;0;39;3;8
2790;52;1;40;2;10
2800;52;1;39;2;8
2810;52;0;38;2;6
2820;52;1;39;2;4
2830;52;1;38;2;6
2840;53;2;38;2;12
2850;52;3;38;2;5
2860;53;3;37;2;4
2870;52;2;35;2;7
2880;52;3;35;2;8
2890;51;2;36;2;9
2900;52;2;36;2;9
2910;52;3;35;2;4
2920;52;3;35;2;10
2930;51;4;36;2;3
2940;51;6;37;1;4
2950;51;7;36;2;7
2960;51;7;37;2;6
2970;51;8;38;2;9
2980;51;9;36;2;7
2990;52;5;35;2;4
3000;52;3;34;2;9
3010;52;2;33;2;9
3020;52;2;34;2;9
3030;52;2;34;2;6
3040;52;4;35;2;5
3050;52;3;35;2;4
3060;51;3;35;2;7
3070;52;2;36;1;4
3080;52;1;35;1;8
