Year;SelfSacrifice;NbHeroes
1690;2;26
1700;1;13
1710;1;28
1720;2;22
1730;2;30
1740;2;19
1750;2;20
1760;2;26
1770;2;22
1780;2;18
1790;2;17
1800;1;21
1810;2;25
1820;2;28
1830;2;31
1840;2;27
1850;2;24
1860;2;33
1870;2;30
1880;2;28
1890;2;30
1900;2;23
1910;2;27
1920;2;22
1930;2;34
1940;2;30
1950;2;16
1960;2;23
1970;1;8
1980;1;24
1990;1;22
2000;2;28
2010;2;25
2020;2;22
2030;2;26
2040;2;24
2050;2;29
2060;2;24
2070;2;19
2080;2;27
2090;2;18
2100;2;31
2110;2;36
2120;2;34
2130;2;30
2140;2;30
2150;2;23
2160;2;32
2170;2;24
2180;2;32
2190;2;31
2200;2;26
2210;2;46
2220;2;34
2230;2;36
2240;2;32
2250;2;34
2260;2;30
2270;2;33
2280;2;24
2290;2;31
2300;2;37
2310;2;36
2320;2;33
2330;2;23
2340;2;26
2350;2;32
2360;2;26
2370;2;25
2380;2;34
2390;2;33
2400;2;29
2410;2;37
2420;2;28
2430;2;26
2440;2;25
2450;2;33
2460;2;27
2470;2;37
2480;2;17
2490;2;19
2500;2;27
2510;2;36
2520;2;24
2530;2;21
2540;2;24
2550;2;34
2560;2;33
2570;2;27
2580;2;30
2590;2;30
2600;2;23
2610;2;30
2620;2;38
2630;2;27
2640;2;27
2650;2;31
2660;2;27
2670;2;34
2680;2;30
2690;2;25
2700;2;25
2710;2;19
2720;2;25
2730;2;29
2740;2;29
2750;2;27
2760;2;22
2770;2;30
2780;2;33
2790;2;31
2800;2;34
2810;2;28
2820;2;26
2830;2;40
2840;2;32
2850;2;38
2860;2;23
2870;2;41
2880;2;31
2890;2;34
2900;2;35
2910;2;30
2920;2;25
2930;2;23
2940;2;25
2950;2;30
2960;2;20
2970;2;24
2980;2;24
2990;2;38
3000;2;29
3010;2;36
3020;2;31
3030;2;22
3040;2;21
3050;2;38
3060;2;33
3070;2;30
3080;2;23
3090;2;16
3100;2;27
3110;2;26
3120;2;34
3130;2;25
3140;2;31
3150;2;30
3160;2;23
3170;2;24
3180;2;18
3190;2;23
3200;2;30
3210;2;29
3220;2;32
3230;2;27
3240;2;24
3250;2;29
3260;2;27
3270;1;24
3280;1;19
3290;1;30
3300;1;24
3310;1;19
3320;2;23
3330;1;24
3340;1;18
3350;1;19
3360;1;24
3370;1;31
3380;2;24
3390;1;17
3400;1;19
3410;1;23
3420;1;24
3430;1;25
3440;1;23
3450;1;22
3460;1;18
3470;1;20
3480;1;21
3490;1;23
3500;1;25
3510;1;20
3520;1;22
3530;2;29
3540;2;22
3550;2;34
3560;2;33
3570;2;21
3580;1;14
3590;1;17
3600;1;29
3610;1;14
3620;1;19
3630;2;27
3640;1;18
3650;2;19
3660;2;21
3670;2;24
3680;2;18
3690;1;24
3700;2;18
3710;2;20
3720;2;38
3730;2;25
3740;2;18
3750;1;19
3760;1;23
3770;2;30
3780;2;17
3790;2;32
3800;1;23
3810;2;23
3820;2;25
3830;2;30
3840;2;15
3850;2;24
3860;2;20
3870;2;25
3880;2;24
3890;2;20
3900;2;26
3910;2;20
3920;2;20
3930;1;26
3940;1;23
3950;2;23
3960;1;28
3970;1;22
3980;2;27
3990;1;28
4000;1;20
4010;2;26
4020;1;29
4030;1;22
4040;1;18
4050;2;32
4060;2;34
4070;2;28
4080;2;25
4090;2;13
4100;2;23
4110;2;20
4120;2;22
4130;2;35
4140;2;26
4150;2;36
4160;2;24
4170;2;40
4180;2;39
4190;2;24
4200;2;30
4210;2;30
4220;2;32
4230;2;19
4240;2;27
4250;2;31
4260;2;31
4270;2;43
4280;2;35
4290;2;27
4300;2;24
4310;2;29
4320;2;28
4330;2;18
4340;2;28
4350;2;20
4360;2;24
4370;2;31
4380;2;25
4390;2;27
4400;2;34
4410;2;26
4420;2;18
4430;2;27
4440;2;30
4450;2;29
4460;2;31
4470;2;20
4480;2;31
4490;2;16
4500;2;29
4510;2;24
4520;2;32
4530;2;24
4540;2;23
4550;2;29
4560;2;21
4570;2;22
4580;2;19
4590;2;19
4600;2;22
4610;2;20
4620;2;23
4630;2;44
4640;2;24
4650;2;27
4660;2;36
4670;2;24
4680;2;25
4690;2;30
4700;2;19
4710;2;28
4720;2;27
4730;2;25
4740;2;36
4750;2;27
4760;2;37
4770;2;35
4780;2;47
4790;2;25
4800;2;35
4810;2;31
4820;2;33
4830;2;27
4840;2;28
4850;2;26
4860;2;37
4870;2;32
4880;2;25
4890;2;28
4900;2;36
4910;2;27
4920;2;27
4930;2;32
4940;2;20
4950;2;26
4960;2;27
4970;2;27
4980;2;21
4990;2;24
5000;2;33
5010;2;28
5020;2;26
5030;2;21
5040;2;26
5050;2;30
5060;2;20
5070;2;30
5080;2;25
5090;2;33
5100;2;33
5110;2;38
5120;2;21
5130;2;29
5140;2;26
5150;2;28
5160;2;28
5170;2;42
5180;2;26
5190;2;22
5200;2;23
5210;2;20
5220;2;22
5230;2;29
5240;2;25
5250;2;28
5260;2;30
5270;2;18
5280;1;20
5290;1;26
5300;1;21
5310;1;21
5320;1;24
5330;1;14
5340;1;19
5350;1;26
5360;1;24
5370;1;19
5380;2;25
5390;2;24
5400;2;31
5410;2;24
5420;2;29
5430;2;29
5440;2;16
5450;2;22
5460;2;23
5470;2;30
5480;2;15
5490;2;30
5500;2;31
5510;2;30
5520;2;18
5530;2;21
5540;2;24
5550;2;24
5560;2;20
5570;2;32
5580;2;23
5590;2;31
5600;2;24
5610;1;30
5620;2;29
5630;2;30
5640;2;25
5650;2;21
5660;2;25
5670;2;29
5680;2;24
5690;2;22
5700;2;21
5710;2;30
5720;2;26
5730;2;20
5740;2;22
5750;1;21
5760;1;20
5770;1;17
5780;2;27
5790;2;25
5800;2;17
5810;2;25
5820;2;19
5830;2;25
5840;2;20
5850;2;26
5860;2;22
5870;2;26
5880;2;38
5890;2;29
5900;2;27
5910;2;25
5920;2;29
5930;2;34
5940;2;24
5950;2;22
5960;2;24
5970;2;28
5980;2;27
5990;2;34
6000;2;16
6010;2;21
6020;2;21
6030;2;16
6040;2;29
6050;2;27
6060;2;16
6070;2;21
6080;2;26
6090;2;28
6100;2;25
6110;2;28
6120;2;25
6130;2;24
6140;2;25
6150;2;29
6160;2;29
6170;2;19
6180;2;27
6190;2;37
6200;2;35
6210;2;27
6220;2;33
6230;2;34
6240;2;25
6250;2;22
6260;2;28
6270;2;25
6280;2;17
6290;2;19
6300;2;28
6310;2;33
6320;2;25
6330;2;16
6340;2;27
6350;2;37
6360;2;26
6370;2;24
6380;2;21
6390;2;23
6400;2;32
6410;2;17
6420;2;30
6430;2;32
6440;2;26
6450;2;21
6460;2;35
6470;2;30
6480;2;35
6490;2;25
6500;2;18
6510;2;24
6520;2;21
6530;2;23
6540;2;18
6550;2;23
6560;2;30
6570;2;32
6580;2;26
6590;2;39
6600;1;19
6610;2;19
6620;2;32
6630;2;23
6640;2;30
6650;2;38
6660;2;26
6670;2;27
6680;2;25
6690;2;33
6700;2;34
6710;2;26
6720;2;31
6730;2;33
6740;2;33
6750;2;33
6760;2;26
6770;2;33
6780;2;24
6790;2;29
6800;2;42
6810;2;29
6820;2;39
6830;2;33
6840;2;32
6850;2;26
6860;2;21
6870;2;18
6880;2;32
6890;2;29
6900;2;31
6910;2;31
6920;2;26
6930;2;30
6940;2;29
6950;2;27
6960;2;23
6970;2;33
6980;2;26
6990;2;22
7000;2;30
7010;2;34
7020;2;25
7030;2;26
7040;2;28
7050;2;36
7060;2;35
7070;2;32
7080;2;28
7090;2;33
7100;2;27
7110;2;24
7120;2;20
7130;2;18
7140;2;26
7150;2;23
7160;2;24
7170;2;19
7180;2;24
7190;2;24
7200;2;29
7210;2;26
7220;2;27
7230;2;29
7240;2;27
7250;2;36
7260;2;31
7270;2;38
7280;2;20
7290;2;36
7300;2;29
7310;2;20
7320;2;23
7330;2;40
7340;2;31
7350;2;22
7360;2;28
7370;2;31
7380;2;22
7390;2;20
7400;2;25
7410;2;33
7420;2;20
7430;2;16
7440;2;26
7450;2;22
7460;2;30
7470;2;20
7480;2;20
7490;2;27
7500;2;27
7510;2;23
7520;2;27
7530;2;27
7540;2;33
7550;2;27
7560;2;28
7570;2;30
7580;2;24
7590;2;21
7600;2;32
7610;2;20
7620;2;26
7630;2;24
7640;2;36
7650;2;33
7660;2;31
7670;2;26
7680;2;33
7690;2;29
7700;2;23
7710;2;27
7720;2;32
7730;2;24
7740;2;29
7750;2;21
7760;2;23
7770;2;28
7780;2;31
7790;2;25
7800;2;21
7810;2;21
7820;2;23
7830;2;21
7840;2;26
7850;2;16
7860;2;26
7870;2;32
7880;2;20
7890;2;30
7900;2;33
7910;2;25
7920;2;23
7930;2;32
7940;2;23
7950;2;30
7960;2;28
7970;2;28
7980;2;28
7990;2;33
8000;2;21
8010;2;30
8020;2;34
8030;2;24
8040;1;16
8050;2;22
8060;2;24
8070;2;19
8080;2;32
8090;2;31
8100;2;20
8110;2;21
8120;2;28
8130;2;23
8140;2;29
8150;2;21
8160;2;23
8170;2;33
8180;2;18
8190;2;20
8200;2;21
8210;2;23
8220;2;29
8230;2;29
8240;2;26
8250;2;21
8260;2;27
8270;2;17
8280;2;27
8290;2;20
8300;2;25
8310;2;22
8320;2;27
8330;2;29
8340;2;27
8350;2;19
8360;2;20
8370;2;33
8380;2;30
8390;2;32
8400;2;28
8410;2;23
8420;2;36
8430;2;25
8440;2;18
8450;2;33
8460;2;36
8470;2;27
8480;2;41
8490;2;25
8500;2;29
8510;2;29
8520;2;24
8530;2;28
8540;2;29
8550;2;23
8560;2;27
8570;2;27
8580;2;22
8590;2;35
8600;2;32
8610;2;24
8620;2;29
8630;2;26
8640;2;17
8650;2;33
8660;2;27
8670;2;25
8680;2;33
8690;2;17
8700;2;34
8710;2;31
8720;2;31
8730;2;18
8740;2;30
8750;2;32
8760;2;32
8770;2;29
8780;2;27
8790;2;31
8800;2;28
8810;2;14
8820;2;29
8830;2;28
8840;2;27
8850;2;34
8860;2;23
8870;2;23
8880;2;25
8890;2;21
8900;2;24
8910;2;27
8920;2;27
8930;2;20
8940;2;34
8950;2;41
8960;2;27
8970;2;36
8980;2;25
8990;2;23
9000;2;20
9010;2;28
9020;2;21
9030;2;25
9040;2;33
9050;2;23
9060;2;19
9070;1;25
9080;1;30
9090;2;25
9100;2;25
9110;2;23
9120;2;31
9130;2;21
9140;2;25
9150;2;18
9160;2;15
9170;2;31
9180;1;19
9190;1;24
9200;1;22
9210;1;21
9220;2;28
9230;2;27
9240;1;15
9250;1;26
9260;1;33
9270;1;15
9280;2;21
9290;1;15
9300;2;29
9310;2;18
9320;2;27
9330;2;25
9340;2;18
9350;2;27
9360;2;25
9370;2;27
9380;2;45
9390;2;20
9400;2;37
9410;2;30
9420;2;32
9430;2;27
9440;2;19
9450;2;16
9460;2;31
9470;2;26
9480;2;25
9490;2;23
9500;2;35
9510;2;28
9520;2;35
9530;2;25
9540;2;27
9550;2;24
9560;2;31
9570;2;23
9580;2;31
9590;2;30
9600;2;28
9610;2;28
9620;2;31
9630;2;23
9640;2;37
9650;2;30
9660;2;32
9670;2;28
9680;2;26
9690;2;33
9700;2;20
9710;2;32
9720;2;34
9730;2;30
9740;2;29
9750;2;21
9760;2;28
9770;2;36
9780;2;24
9790;2;16
9800;2;37
9810;2;28
9820;2;20
9830;2;35
9840;2;28
9850;2;40
9860;2;36
9870;2;29
9880;2;28
9890;2;23
9900;2;29
9910;2;32
9920;2;32
9930;2;28
9940;2;24
9950;2;27
9960;2;25
9970;2;26
9980;2;32
9990;2;29
