Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;5
20;1;17
30;1;18
40;1;20
50;1;28
60;2;36
70;1;25
80;2;39
90;3;47
100;3;36
110;2;37
120;2;34
130;2;22
140;2;31
150;2;38
160;2;30
170;3;41
180;2;35
190;2;35
200;2;28
210;2;35
220;2;39
230;2;42
240;3;48
250;3;42
260;3;58
270;3;39
280;3;63
290;3;43
300;3;40
310;3;49
320;3;55
330;3;46
340;3;49
350;3;68
360;3;41
370;3;44
380;3;45
390;3;47
400;3;47
410;3;53
420;3;32
430;3;51
440;3;36
450;3;61
460;3;32
470;3;40
480;3;45
490;3;41
500;3;49
510;3;39
520;3;46
530;3;47
540;3;49
550;3;46
560;3;38
570;3;41
580;3;52
590;3;41
600;3;46
610;3;40
620;3;52
630;3;47
640;3;52
650;3;45
660;3;49
670;3;52
680;3;54
690;3;49
700;3;55
710;3;52
720;3;52
730;3;27
740;3;37
750;3;50
760;3;55
770;3;46
780;3;36
790;3;41
800;3;37
810;3;47
820;3;50
830;3;59
840;3;68
850;3;37
860;3;60
870;3;44
880;3;42
890;3;54
900;3;45
910;3;38
920;3;37
930;3;47
940;3;41
950;3;45
960;3;41
970;3;54
980;3;43
990;3;56
1000;3;53
1010;3;44
1020;3;57
1030;3;64
1040;3;56
1050;3;47
1060;3;42
1070;3;55
1080;3;49
1090;3;59
1100;3;46
1110;3;47
1120;3;45
1130;3;39
1140;3;46
1150;3;47
1160;3;37
1170;3;49
1180;4;69
1190;3;52
1200;3;44
1210;3;52
1220;3;48
1230;3;48
1240;3;45
1250;3;49
1260;3;54
1270;3;40
1280;3;40
1290;3;37
1300;2;37
1310;3;35
1320;3;42
1330;3;62
1340;3;48
1350;3;41
1360;3;49
1370;3;69
1380;3;76
1390;3;41
1400;3;45
1410;3;37
1420;3;57
1430;3;53
1440;3;45
1450;3;47
1460;3;40
1470;3;41
1480;3;55
1490;4;58
1500;3;70
1510;3;47
1520;3;60
1530;3;52
1540;3;52
1550;3;33
1560;3;60
1570;4;49
1580;3;49
1590;3;64
1600;3;46
1610;3;45
1620;3;38
1630;3;38
1640;3;63
1650;3;53
1660;3;45
1670;3;50
1680;3;38
