Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;2
20;0;0
30;0;0
40;0;1
50;0;1
60;0;3
70;0;1
80;0;2
90;0;0
100;0;1
110;0;3
120;0;0
130;0;1
140;0;1
150;0;2
160;0;1
170;0;2
180;0;2
190;0;2
200;0;3
210;0;6
220;0;2
230;0;7
240;0;4
250;0;7
260;0;3
270;0;5
280;0;6
290;0;7
300;0;7
310;0;8
320;0;4
330;0;11
340;0;12
350;0;5
360;0;6
370;0;9
380;0;7
390;0;12
400;0;6
410;0;4
420;0;8
430;0;4
440;0;4
450;0;3
460;0;6
470;0;7
480;0;3
490;0;5
500;0;5
510;0;8
520;0;10
530;0;4
540;0;10
550;0;8
560;0;4
570;0;4
580;0;4
590;0;7
600;0;10
610;0;8
620;0;7
630;0;13
640;0;9
650;0;3
660;0;10
670;0;9
680;0;7
690;0;4
700;0;10
710;0;7
720;0;14
730;0;12
740;0;5
750;0;7
760;0;3
770;0;11
780;0;4
790;0;7
800;0;8
810;0;7
820;0;8
830;0;4
840;0;6
850;0;6
860;0;7
870;0;4
880;0;7
890;0;8
900;0;7
910;0;16
920;0;3
930;0;8
940;0;6
950;0;5
960;0;11
970;0;11
980;0;3
990;0;5
1000;0;7
1010;0;7
1020;0;4
1030;0;7
1040;0;7
1050;0;9
1060;0;9
1070;0;9
1080;0;7
1090;0;8
1100;0;7
1110;0;6
1120;0;8
1130;0;4
1140;0;9
1150;0;5
1160;0;7
1170;0;6
1180;0;10
1190;0;4
1200;0;6
1210;0;3
1220;0;3
1230;0;12
1240;0;5
1250;0;5
1260;0;8
1270;0;7
1280;0;10
1290;0;5
1300;0;5
1310;0;4
1320;0;3
1330;0;7
1340;0;7
1350;0;6
1360;0;7
1370;0;8
1380;0;9
1390;0;6
1400;0;5
1410;0;6
1420;0;4
1430;0;3
1440;0;8
1450;0;4
1460;0;9
1470;0;7
1480;0;9
1490;0;11
1500;0;8
1510;0;10
1520;0;11
1530;0;12
1540;0;3
1550;0;8
1560;0;7
1570;0;12
1580;0;9
1590;0;7
1600;0;7
1610;0;11
1620;0;15
1630;0;10
1640;0;10
1650;1;7
1660;0;7
1670;1;7
1680;0;13
