Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;1
30;0;2
40;0;0
50;0;2
60;0;4
70;0;4
80;0;2
90;0;2
100;0;2
110;0;0
120;0;2
130;0;2
140;0;0
150;0;2
160;0;6
170;0;2
180;0;2
190;0;4
200;0;1
210;0;6
220;0;0
230;0;6
240;0;4
250;0;1
260;0;2
270;0;3
280;0;3
290;0;2
300;0;3
310;0;7
320;0;2
330;0;2
340;0;2
350;0;1
360;0;2
370;0;5
380;0;2
390;0;1
400;0;4
410;0;2
420;0;3
430;0;3
440;0;3
450;0;2
460;0;5
470;0;8
480;0;1
490;0;6
500;0;4
510;0;3
520;0;4
530;0;4
540;0;2
550;0;5
560;0;3
570;0;3
580;0;6
590;0;2
600;0;6
610;0;3
620;0;4
630;0;6
640;0;4
650;0;2
660;0;5
670;0;3
680;0;3
690;0;3
700;0;1
710;0;4
720;0;11
730;0;3
740;0;7
750;0;2
760;0;0
770;0;4
780;0;4
790;0;3
800;0;4
810;0;6
820;0;4
830;0;3
840;0;4
850;0;3
860;0;4
870;0;5
880;0;3
890;0;7
900;0;6
910;0;4
920;0;3
930;0;3
940;0;1
950;0;5
960;0;4
970;0;3
980;0;7
990;0;4
1000;0;2
1010;0;4
1020;0;1
1030;0;3
1040;0;7
1050;0;5
1060;0;3
1070;0;6
1080;0;4
1090;0;2
1100;0;7
1110;0;4
1120;0;2
1130;0;8
1140;0;3
1150;0;1
1160;0;2
1170;0;5
1180;0;3
1190;0;3
1200;0;2
1210;0;1
1220;0;2
1230;0;4
1240;0;3
1250;0;9
1260;0;4
1270;0;3
1280;0;5
1290;0;5
1300;0;3
1310;0;3
1320;0;4
1330;0;4
1340;0;2
1350;0;4
1360;0;3
1370;0;5
1380;0;4
1390;0;6
1400;0;3
1410;0;4
1420;0;5
1430;0;3
1440;0;6
1450;0;3
1460;0;2
1470;0;5
1480;0;4
1490;0;4
1500;0;1
1510;0;1
1520;0;7
1530;0;3
1540;0;5
1550;0;4
1560;0;2
1570;0;0
1580;0;4
1590;0;7
1600;0;8
1610;0;10
1620;0;7
1630;0;4
1640;0;2
1650;0;7
1660;0;9
1670;0;4
1680;0;5
