Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;2
30;0;1
40;0;0
50;0;0
60;0;2
70;0;1
80;0;3
90;0;3
100;0;3
110;0;2
120;0;1
130;0;0
140;0;3
150;0;3
160;0;2
170;0;1
180;0;0
190;0;1
200;0;2
210;0;2
220;0;2
230;0;1
240;0;1
250;0;3
260;0;0
270;0;2
280;0;3
290;0;5
300;0;2
310;0;4
320;0;3
330;0;3
340;0;1
350;0;1
360;0;1
370;0;3
380;0;3
390;0;2
400;0;2
410;0;2
420;0;1
430;0;2
440;0;4
450;0;1
460;0;5
470;0;3
480;0;1
490;0;2
500;0;0
510;0;3
520;0;0
530;0;0
540;0;4
550;0;1
560;0;2
570;0;4
580;0;2
590;0;2
600;0;1
610;0;3
620;0;1
630;0;1
640;0;4
650;0;3
660;0;2
670;0;1
680;0;4
690;0;2
700;0;4
710;0;0
720;0;4
730;0;2
740;0;4
750;0;0
760;0;2
770;0;1
780;0;3
790;0;4
800;0;1
810;0;1
820;0;4
830;0;0
840;0;0
850;0;2
860;0;1
870;0;1
880;0;4
890;0;3
900;0;3
910;0;2
920;0;1
930;0;2
940;0;1
950;0;2
960;0;6
970;0;0
980;0;4
990;0;2
1000;0;3
1010;0;2
1020;0;7
1030;0;0
1040;0;3
1050;0;0
1060;0;5
1070;0;3
1080;0;3
1090;0;3
1100;0;2
1110;0;2
1120;0;1
1130;0;1
1140;0;3
1150;0;4
1160;0;4
1170;0;3
1180;0;3
1190;0;2
1200;0;3
1210;0;1
1220;0;4
1230;0;4
1240;0;2
1250;0;4
1260;0;3
1270;0;4
1280;0;0
1290;0;1
1300;0;3
1310;0;3
1320;0;2
1330;0;1
1340;0;1
1350;0;2
1360;0;0
1370;0;1
1380;0;3
1390;0;3
1400;0;6
1410;0;1
1420;0;4
1430;0;4
1440;0;4
1450;0;0
1460;0;1
1470;0;3
1480;0;5
1490;0;1
1500;0;4
1510;0;3
1520;0;1
1530;0;4
1540;0;1
1550;0;1
1560;0;8
1570;0;2
1580;0;3
1590;0;2
1600;0;2
1610;0;2
1620;0;2
1630;0;6
1640;0;1
1650;0;1
1660;0;2
1670;0;2
1680;0;2
