Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;1
30;0;1
40;0;0
50;0;1
60;0;4
70;0;0
80;0;3
90;0;4
100;0;2
110;0;5
120;0;4
130;0;10
140;0;5
150;0;9
160;0;7
170;0;8
180;0;5
190;0;7
200;0;5
210;0;1
220;0;4
230;0;8
240;0;9
250;0;14
260;0;12
270;0;8
280;0;8
290;0;9
300;0;7
310;0;11
320;0;4
330;0;7
340;0;12
350;0;9
360;0;7
370;0;7
380;0;5
390;0;7
400;0;12
410;0;3
420;0;7
430;0;8
440;0;9
450;0;5
460;0;4
470;0;6
480;0;9
490;0;8
500;0;8
510;0;2
520;0;4
530;0;7
540;0;8
550;0;9
560;0;8
570;0;8
580;0;7
590;0;4
600;0;6
610;0;11
620;0;4
630;0;10
640;0;11
650;0;10
660;0;10
670;0;10
680;0;6
690;0;12
700;0;6
710;0;10
720;0;9
730;0;7
740;0;6
750;0;10
760;0;5
770;0;4
780;0;5
790;0;6
800;0;7
810;0;12
820;0;7
830;0;4
840;0;6
850;0;4
860;0;11
870;0;7
880;0;9
890;0;5
900;0;1
910;0;11
920;0;7
930;0;3
940;0;6
950;0;8
960;0;5
970;0;7
980;0;7
990;0;6
1000;0;7
1010;0;7
1020;0;8
1030;0;12
1040;0;4
1050;0;4
1060;0;5
1070;0;10
1080;0;3
1090;0;10
1100;0;3
1110;0;9
1120;0;5
1130;0;5
1140;0;4
1150;0;9
1160;0;8
1170;0;13
1180;0;12
1190;0;10
1200;0;7
1210;0;10
1220;0;4
1230;0;9
1240;0;7
1250;0;4
1260;0;7
1270;0;9
1280;0;7
1290;0;6
1300;0;6
1310;0;8
1320;0;9
1330;0;8
1340;0;6
1350;0;4
1360;0;10
1370;0;8
1380;0;11
1390;0;7
1400;0;5
1410;0;12
1420;0;10
1430;0;11
1440;0;9
1450;0;4
1460;0;6
1470;0;5
1480;0;2
1490;0;6
1500;0;13
1510;0;3
1520;0;7
1530;0;6
1540;0;7
1550;0;5
1560;0;8
1570;0;4
1580;0;6
1590;0;6
1600;0;8
1610;0;7
1620;0;3
1630;0;6
1640;0;7
1650;0;4
1660;0;5
1670;0;6
1680;0;6
