Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;1
30;0;0
40;0;2
50;0;0
60;0;5
70;0;4
80;0;2
90;0;2
100;0;3
110;0;3
120;0;4
130;0;5
140;0;8
150;0;6
160;0;10
170;0;6
180;0;5
190;0;3
200;0;6
210;0;8
220;0;9
230;0;6
240;0;4
250;0;6
260;0;10
270;0;10
280;0;6
290;0;7
300;0;9
310;0;4
320;0;12
330;0;3
340;0;8
350;0;7
360;0;10
370;0;4
380;0;13
390;0;7
400;0;13
410;1;19
420;0;17
430;1;13
440;1;16
450;1;13
460;1;12
470;1;8
480;1;8
490;1;9
500;1;13
510;1;13
520;1;19
530;1;20
540;1;10
550;1;10
560;1;16
570;1;14
580;1;21
590;1;12
600;1;16
610;1;15
620;1;22
630;1;9
640;1;15
650;1;16
660;1;16
670;1;8
680;1;15
690;1;10
700;1;9
710;1;7
720;1;14
730;1;9
740;1;12
750;0;16
760;0;13
770;0;12
780;1;8
790;1;6
800;1;13
810;1;13
820;1;18
830;1;14
840;1;11
850;1;21
860;1;10
870;1;11
880;1;15
890;1;14
900;1;7
910;1;10
920;1;13
930;1;15
940;1;9
950;1;16
960;1;14
970;1;15
980;1;14
990;1;6
1000;1;16
1010;1;12
1020;1;15
1030;1;16
1040;1;9
1050;1;16
1060;1;15
1070;1;16
1080;1;18
1090;1;12
1100;1;14
1110;1;15
1120;1;19
1130;1;8
1140;1;17
1150;1;13
1160;1;16
1170;1;16
1180;1;10
1190;1;18
1200;1;12
1210;1;17
1220;1;13
1230;1;11
1240;1;15
1250;1;21
1260;1;13
1270;1;10
1280;1;11
1290;1;21
1300;1;15
1310;1;15
1320;1;16
1330;1;16
1340;1;10
1350;1;19
1360;1;10
1370;1;17
1380;1;17
1390;1;14
1400;1;16
1410;1;6
1420;1;14
1430;1;11
1440;1;11
1450;1;18
1460;1;13
1470;1;11
1480;1;14
1490;1;18
1500;1;10
1510;1;13
1520;1;15
1530;1;22
1540;1;10
1550;1;15
1560;1;11
1570;1;11
1580;1;9
1590;1;17
1600;1;6
1610;1;10
1620;1;15
1630;1;13
1640;1;20
1650;1;6
1660;1;14
1670;1;10
1680;1;17
