Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;2
20;0;0
30;0;2
40;0;0
50;0;3
60;0;1
70;0;0
80;0;3
90;0;2
100;0;3
110;0;2
120;0;4
130;0;4
140;0;2
150;0;4
160;0;1
170;0;4
180;0;3
190;0;4
200;0;5
210;0;5
220;0;7
230;0;4
240;0;9
250;0;6
260;0;7
270;0;7
280;0;5
290;0;7
300;0;11
310;0;7
320;0;13
330;0;10
340;0;8
350;0;6
360;0;10
370;0;6
380;0;10
390;0;6
400;0;10
410;0;8
420;0;14
430;0;10
440;0;4
450;0;9
460;0;9
470;0;5
480;0;12
490;0;9
500;1;11
510;1;11
520;1;9
530;1;8
540;1;9
550;1;22
560;1;9
570;1;12
580;1;11
590;1;9
600;1;12
610;1;12
620;1;11
630;1;10
640;1;10
650;1;20
660;1;8
670;1;13
680;1;10
690;1;21
700;1;8
710;1;14
720;1;6
730;1;12
740;1;12
750;1;17
760;1;15
770;1;16
780;1;10
790;1;17
800;1;14
810;1;14
820;1;11
830;1;10
840;1;13
850;1;11
860;1;9
870;1;16
880;1;7
890;1;11
900;1;11
910;1;12
920;1;9
930;1;18
940;1;19
950;1;12
960;1;15
970;1;12
980;1;6
990;1;16
1000;1;7
1010;1;9
1020;1;9
1030;1;12
1040;1;20
1050;1;14
1060;1;9
1070;1;14
1080;1;18
1090;1;18
1100;1;12
1110;1;12
1120;1;9
1130;1;12
1140;1;11
1150;1;12
1160;1;9
1170;1;11
1180;1;10
1190;1;19
1200;1;11
1210;1;4
1220;1;14
1230;1;14
1240;1;12
1250;1;17
1260;1;12
1270;1;12
1280;1;5
1290;1;16
1300;1;10
1310;1;11
1320;1;11
1330;1;10
1340;1;14
1350;1;10
1360;1;11
1370;1;6
1380;1;14
1390;1;15
1400;1;16
1410;1;12
1420;1;14
1430;1;5
1440;1;8
1450;1;5
1460;1;18
1470;1;16
1480;1;7
1490;1;10
1500;1;11
1510;1;14
1520;1;11
1530;1;20
1540;1;8
1550;1;14
1560;1;17
1570;1;15
1580;1;12
1590;1;18
1600;1;18
1610;1;13
1620;1;14
1630;1;22
1640;1;16
1650;1;19
1660;1;16
1670;1;6
1680;1;12
