Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;3
30;0;0
40;0;3
50;0;2
60;0;2
70;0;0
80;0;3
90;0;1
100;0;2
110;0;1
120;0;2
130;0;3
140;0;0
150;0;1
160;0;3
170;0;0
180;0;5
190;0;1
200;0;5
210;0;4
220;0;6
230;0;4
240;0;2
250;0;7
260;0;1
270;0;3
280;0;0
290;0;1
300;0;4
310;0;6
320;0;3
330;0;4
340;0;1
350;0;1
360;0;1
370;0;4
380;0;0
390;0;1
400;0;3
410;0;2
420;0;2
430;0;2
440;0;3
450;0;3
460;0;2
470;0;5
480;0;3
490;0;4
500;0;4
510;0;4
520;0;1
530;0;6
540;0;1
550;0;4
560;0;1
570;0;2
580;0;2
590;0;2
600;0;1
610;0;5
620;0;1
630;0;9
640;0;7
650;0;3
660;0;2
670;0;1
680;0;3
690;0;1
700;0;3
710;0;1
720;0;2
730;0;3
740;0;4
750;0;3
760;0;1
770;0;1
780;0;1
790;0;0
800;0;4
810;0;1
820;0;1
830;0;1
840;0;3
850;0;1
860;0;2
870;0;2
880;0;1
890;0;2
900;0;1
910;0;0
920;0;0
930;0;3
940;0;6
950;0;0
960;0;0
970;0;2
980;0;2
990;0;3
1000;0;2
1010;0;3
1020;0;1
1030;0;2
1040;0;2
1050;0;2
1060;0;0
1070;0;3
1080;0;2
1090;0;2
1100;0;2
1110;0;1
1120;0;2
1130;0;2
1140;0;5
1150;0;0
1160;0;0
1170;0;2
1180;0;3
1190;0;5
1200;0;1
1210;0;0
1220;0;2
1230;0;4
1240;0;0
1250;0;2
1260;0;2
1270;0;1
1280;0;0
1290;0;2
1300;0;2
1310;0;2
1320;0;2
1330;0;3
1340;0;4
1350;0;2
1360;0;4
1370;0;2
1380;0;3
1390;0;1
1400;0;3
1410;0;4
1420;0;2
1430;0;1
1440;0;0
1450;0;3
1460;0;1
1470;0;4
1480;0;4
1490;0;3
1500;0;0
1510;0;1
1520;0;1
1530;0;5
1540;0;4
1550;0;1
1560;0;5
1570;0;5
1580;0;2
1590;0;2
1600;0;7
1610;0;1
1620;0;2
1630;0;1
1640;0;3
1650;0;0
1660;0;3
1670;0;3
1680;0;0
