Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;2
30;0;1
40;0;1
50;0;2
60;0;3
70;0;3
80;0;3
90;0;6
100;0;1
110;0;4
120;0;4
130;0;2
140;0;1
150;0;5
160;0;3
170;0;3
180;0;6
190;0;7
200;0;5
210;0;10
220;0;9
230;0;5
240;0;6
250;0;4
260;0;8
270;0;10
280;0;2
290;0;6
300;0;8
310;0;7
320;0;7
330;0;5
340;0;15
350;0;6
360;0;8
370;0;7
380;0;9
390;0;10
400;0;5
410;0;9
420;0;12
430;0;4
440;0;7
450;0;5
460;0;9
470;0;10
480;0;6
490;0;4
500;0;9
510;0;4
520;0;7
530;0;9
540;0;10
550;0;9
560;0;7
570;0;5
580;0;7
590;0;14
600;0;6
610;0;3
620;0;10
630;0;10
640;0;7
650;0;6
660;0;9
670;0;9
680;0;8
690;0;7
700;0;7
710;0;6
720;0;8
730;0;9
740;0;10
750;0;5
760;0;15
770;0;3
780;0;15
790;0;9
800;0;10
810;0;6
820;0;4
830;0;7
840;0;6
850;0;17
860;0;16
870;0;3
880;0;5
890;0;9
900;0;5
910;0;6
920;0;10
930;0;5
940;0;8
950;0;8
960;0;10
970;0;11
980;0;10
990;0;8
1000;0;12
1010;0;9
1020;0;7
1030;0;8
1040;0;7
1050;0;10
1060;0;10
1070;0;10
1080;0;12
1090;0;8
1100;0;11
1110;0;10
1120;0;12
1130;0;12
1140;0;14
1150;0;8
1160;0;11
1170;0;4
1180;0;7
1190;0;9
1200;0;7
1210;0;15
1220;0;14
1230;0;7
1240;0;6
1250;0;8
1260;0;8
1270;0;12
1280;0;13
1290;0;8
1300;0;7
1310;0;8
1320;0;8
1330;0;8
1340;0;25
1350;1;5
1360;1;11
1370;1;12
1380;0;11
1390;0;6
1400;0;10
1410;0;7
1420;1;12
1430;0;7
1440;1;14
1450;0;10
1460;0;7
1470;0;9
1480;0;6
1490;0;9
1500;0;9
1510;0;7
1520;0;11
1530;0;9
1540;0;9
1550;0;7
1560;0;9
1570;0;11
1580;0;10
1590;0;15
1600;0;9
1610;0;9
1620;0;13
1630;0;8
1640;0;17
1650;0;6
1660;0;8
1670;0;7
1680;0;7
