Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;1
30;0;1
40;0;7
50;0;1
60;0;5
70;0;1
80;0;1
90;0;4
100;0;3
110;0;1
120;0;1
130;0;5
140;0;2
150;0;4
160;0;8
170;0;5
180;0;3
190;0;3
200;0;1
210;0;5
220;0;4
230;0;5
240;0;5
250;0;5
260;0;3
270;0;5
280;0;7
290;0;4
300;0;4
310;0;3
320;0;2
330;0;3
340;0;4
350;0;3
360;0;7
370;0;7
380;0;6
390;0;5
400;0;11
410;0;7
420;0;7
430;0;9
440;0;10
450;0;6
460;0;3
470;0;7
480;0;7
490;0;6
500;0;2
510;0;6
520;0;7
530;0;10
540;0;6
550;0;8
560;0;5
570;0;8
580;0;13
590;0;7
600;0;12
610;0;12
620;0;3
630;0;10
640;0;6
650;0;14
660;0;10
670;0;5
680;0;6
690;0;11
700;0;6
710;0;5
720;0;14
730;0;6
740;0;10
750;0;7
760;0;8
770;0;5
780;0;11
790;0;11
800;0;8
810;0;10
820;0;9
830;0;12
840;0;9
850;0;5
860;0;7
870;0;9
880;0;9
890;0;9
900;0;9
910;0;6
920;0;3
930;0;11
940;0;8
950;0;12
960;0;7
970;0;7
980;0;9
990;0;6
1000;0;6
1010;0;3
1020;0;6
1030;0;7
1040;0;10
1050;0;13
1060;0;6
1070;0;8
1080;0;9
1090;0;13
1100;0;8
1110;0;9
1120;0;7
1130;0;8
1140;0;7
1150;0;5
1160;0;7
1170;0;12
1180;0;14
1190;0;11
1200;0;9
1210;0;8
1220;0;8
1230;0;9
1240;0;6
1250;0;9
1260;0;9
1270;0;5
1280;0;4
1290;0;13
1300;0;12
1310;0;7
1320;0;10
1330;0;14
1340;0;12
1350;0;11
1360;0;2
1370;0;8
1380;0;3
1390;0;10
1400;0;8
1410;0;2
1420;0;10
1430;0;8
1440;0;12
1450;0;9
1460;0;5
1470;0;10
1480;0;8
1490;0;9
1500;0;5
1510;0;8
1520;0;11
1530;0;12
1540;0;5
1550;0;9
1560;0;13
1570;0;10
1580;0;13
1590;0;8
1600;0;6
1610;0;10
1620;0;11
1630;0;12
1640;0;11
1650;0;9
1660;0;9
1670;0;9
1680;0;6
