Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;2
20;0;1
30;0;1
40;0;3
50;0;7
60;0;8
70;0;6
80;0;5
90;0;5
100;0;4
110;0;1
120;0;9
130;0;8
140;0;7
150;0;5
160;0;8
170;0;14
180;1;7
190;1;12
200;1;5
210;1;15
220;1;10
230;1;9
240;0;8
250;0;9
260;0;9
270;0;6
280;0;8
290;0;11
300;0;4
310;0;8
320;0;10
330;0;11
340;0;10
350;0;8
360;0;15
370;0;14
380;0;6
390;0;4
400;0;5
410;0;18
420;0;9
430;0;8
440;0;11
450;0;12
460;1;11
470;1;12
480;0;12
490;1;6
500;0;9
510;1;9
520;1;6
530;1;13
540;1;11
550;1;15
560;1;5
570;1;9
580;1;13
590;1;10
600;1;19
610;1;11
620;1;9
630;1;10
640;1;13
650;1;12
660;1;11
670;1;11
680;1;14
690;1;14
700;1;13
710;1;13
720;1;16
730;1;17
740;1;9
750;1;10
760;1;9
770;1;16
780;1;13
790;1;8
800;1;17
810;1;15
820;1;16
830;1;21
840;1;9
850;1;13
860;1;15
870;1;17
880;1;15
890;1;15
900;1;17
910;1;10
920;1;14
930;1;17
940;1;14
950;1;13
960;1;20
970;1;16
980;1;10
990;1;11
1000;1;9
1010;0;13
1020;1;5
1030;0;10
1040;1;12
1050;0;10
1060;0;6
1070;0;13
1080;1;4
1090;1;14
1100;0;13
1110;1;20
1120;1;8
1130;1;7
1140;1;11
1150;1;13
1160;1;15
1170;1;10
1180;1;15
1190;1;15
1200;1;9
1210;1;19
1220;1;10
1230;1;18
1240;1;13
1250;1;9
1260;1;15
1270;1;14
1280;1;8
1290;1;18
1300;1;14
1310;1;17
1320;1;8
1330;1;13
1340;1;10
1350;1;10
1360;1;13
1370;1;15
1380;1;10
1390;1;11
1400;1;14
1410;1;9
1420;1;14
1430;1;26
1440;1;7
1450;1;14
1460;1;11
1470;1;13
1480;1;14
1490;1;14
1500;1;25
1510;1;19
1520;1;14
1530;1;11
1540;1;18
1550;1;15
1560;1;17
1570;1;13
1580;1;15
1590;1;15
1600;1;18
1610;1;16
1620;1;11
1630;1;5
1640;1;17
1650;1;13
1660;1;17
1670;1;11
1680;1;12
