Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;3
20;0;1
30;0;3
40;0;1
50;0;2
60;0;3
70;0;2
80;0;6
90;0;3
100;0;5
110;0;7
120;0;5
130;0;3
140;0;6
150;0;4
160;0;6
170;0;8
180;0;5
190;0;3
200;0;3
210;0;8
220;0;6
230;0;4
240;0;5
250;0;6
260;0;3
270;0;5
280;0;5
290;0;4
300;0;10
310;0;6
320;0;6
330;0;6
340;0;10
350;0;7
360;0;9
370;0;12
380;0;12
390;0;11
400;0;7
410;0;12
420;1;12
430;1;4
440;1;15
450;1;5
460;1;8
470;1;18
480;1;9
490;0;12
500;0;7
510;0;8
520;0;9
530;0;12
540;0;15
550;0;9
560;0;15
570;0;9
580;0;8
590;0;12
600;0;6
610;0;10
620;0;10
630;0;9
640;0;10
650;0;13
660;0;10
670;0;14
680;1;9
690;0;12
700;0;15
710;0;9
720;0;10
730;0;8
740;0;14
750;0;6
760;0;12
770;0;5
780;0;10
790;0;10
800;0;11
810;0;4
820;0;15
830;0;8
840;0;9
850;1;9
860;1;13
870;0;11
880;1;13
890;1;11
900;1;16
910;1;15
920;0;10
930;0;10
940;0;9
950;0;6
960;0;9
970;0;7
980;0;13
990;0;7
1000;0;14
1010;0;8
1020;0;8
1030;0;8
1040;0;8
1050;0;5
1060;0;6
1070;0;7
1080;0;8
1090;0;9
1100;0;4
1110;0;7
1120;0;5
1130;0;5
1140;0;12
1150;0;11
1160;0;6
1170;0;4
1180;0;5
1190;0;7
1200;0;11
1210;0;9
1220;0;10
1230;0;6
1240;0;9
1250;0;9
1260;0;13
1270;0;7
1280;0;6
1290;0;3
1300;0;5
1310;0;16
1320;0;13
1330;0;6
1340;0;10
1350;0;10
1360;0;7
1370;0;9
1380;0;11
1390;0;11
1400;0;13
1410;0;6
1420;0;12
1430;0;12
1440;0;12
1450;0;9
1460;0;14
1470;0;7
1480;0;13
1490;1;8
1500;0;11
1510;0;8
1520;0;10
1530;0;6
1540;0;8
1550;1;8
1560;0;10
1570;1;10
1580;0;8
1590;0;12
1600;1;17
1610;0;12
1620;1;11
1630;0;6
1640;0;10
1650;0;5
1660;0;11
1670;0;11
1680;0;11
