Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;2
30;0;1
40;0;4
50;0;1
60;0;5
70;0;3
80;0;2
90;0;8
100;0;3
110;0;4
120;0;2
130;0;1
140;0;3
150;0;5
160;0;5
170;0;6
180;0;4
190;0;8
200;0;5
210;0;10
220;0;6
230;0;12
240;0;6
250;0;6
260;0;11
270;0;9
280;0;9
290;0;7
300;0;9
310;0;6
320;0;9
330;0;9
340;0;5
350;0;5
360;0;12
370;0;8
380;0;10
390;0;2
400;0;10
410;0;11
420;0;7
430;0;12
440;0;6
450;0;10
460;0;11
470;0;18
480;0;12
490;0;11
500;0;10
510;0;9
520;0;9
530;0;13
540;1;10
550;1;7
560;1;9
570;1;10
580;0;12
590;1;14
600;1;8
610;1;15
620;0;17
630;0;10
640;0;7
650;0;9
660;1;12
670;1;15
680;1;19
690;1;10
700;1;11
710;0;13
720;1;10
730;1;18
740;1;12
750;1;11
760;1;12
770;1;16
780;1;9
790;1;13
800;0;14
810;1;6
820;0;15
830;1;11
840;0;7
850;0;12
860;0;11
870;0;6
880;0;16
890;0;10
900;1;7
910;0;8
920;0;14
930;1;10
940;1;13
950;1;13
960;1;8
970;0;11
980;1;13
990;0;13
1000;1;8
1010;1;11
1020;1;18
1030;1;10
1040;1;8
1050;1;17
1060;1;14
1070;1;18
1080;1;12
1090;1;7
1100;1;17
1110;1;8
1120;1;8
1130;1;5
1140;0;11
1150;0;8
1160;0;8
1170;0;9
1180;0;11
1190;0;9
1200;1;8
1210;1;13
1220;1;13
1230;1;15
1240;0;9
1250;1;12
1260;0;7
1270;0;11
1280;1;9
1290;1;15
1300;1;19
1310;1;16
1320;1;15
1330;1;14
1340;1;14
1350;0;12
1360;1;11
1370;1;13
1380;1;11
1390;0;17
1400;1;14
1410;0;10
1420;1;15
1430;0;11
1440;0;14
1450;0;9
1460;0;9
1470;0;12
1480;1;14
1490;0;10
1500;0;11
1510;0;11
1520;1;8
1530;0;12
1540;0;13
1550;1;12
1560;1;10
1570;1;11
1580;0;10
1590;0;11
1600;1;13
1610;0;7
1620;1;12
1630;1;8
1640;1;12
1650;1;8
1660;1;14
1670;1;15
1680;1;11
