Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;1
30;0;0
40;0;2
50;0;0
60;0;3
70;0;3
80;0;5
90;0;2
100;0;1
110;0;4
120;0;3
130;0;4
140;0;4
150;0;6
160;0;8
170;0;2
180;0;7
190;0;11
200;0;6
210;0;1
220;0;6
230;0;8
240;0;6
250;0;6
260;0;8
270;0;6
280;0;3
290;0;8
300;0;6
310;0;4
320;0;7
330;0;11
340;0;8
350;0;10
360;0;9
370;0;9
380;0;7
390;0;5
400;0;6
410;0;3
420;0;9
430;0;2
440;0;4
450;0;6
460;0;8
470;0;4
480;0;13
490;0;3
500;0;8
510;0;13
520;0;8
530;0;12
540;0;9
550;0;8
560;0;6
570;0;9
580;0;10
590;0;11
600;0;6
610;0;9
620;0;4
630;0;7
640;0;14
650;0;4
660;0;13
670;0;15
680;0;14
690;0;10
700;0;6
710;0;7
720;0;7
730;0;6
740;1;6
750;1;12
760;1;11
770;1;7
780;1;17
790;1;14
800;1;6
810;1;12
820;1;11
830;0;7
840;0;11
850;0;6
860;1;8
870;1;14
880;1;13
890;1;13
900;0;14
910;1;8
920;1;11
930;1;13
940;1;17
950;1;10
960;1;13
970;1;17
980;1;12
990;1;9
1000;1;7
1010;0;8
1020;1;11
1030;1;9
1040;1;13
1050;1;9
1060;1;11
1070;1;13
1080;1;9
1090;1;10
1100;1;15
1110;1;9
1120;1;15
1130;0;13
1140;1;7
1150;1;8
1160;0;9
1170;1;9
1180;1;11
1190;1;10
1200;1;9
1210;1;11
1220;1;13
1230;1;14
1240;1;14
1250;1;9
1260;1;11
1270;1;9
1280;1;14
1290;1;8
1300;1;20
1310;1;18
1320;1;9
1330;1;11
1340;1;13
1350;1;6
1360;1;27
1370;1;10
1380;1;8
1390;1;7
1400;1;13
1410;1;10
1420;1;16
1430;1;12
1440;1;9
1450;1;9
1460;1;10
1470;1;11
1480;1;17
1490;1;12
1500;1;18
1510;1;20
1520;1;18
1530;1;14
1540;1;17
1550;1;18
1560;1;4
1570;1;10
1580;1;10
1590;1;24
1600;1;15
1610;1;14
1620;1;14
1630;1;9
1640;1;12
1650;1;18
1660;1;10
1670;1;14
1680;1;11
