Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;2
30;0;1
40;0;0
50;0;1
60;0;2
70;0;3
80;0;5
90;0;7
100;0;5
110;0;3
120;0;3
130;0;4
140;0;9
150;0;7
160;0;5
170;0;8
180;0;4
190;0;12
200;0;7
210;0;14
220;0;8
230;0;9
240;0;5
250;0;6
260;0;4
270;0;14
280;0;6
290;0;15
300;0;9
310;0;9
320;0;10
330;0;9
340;0;9
350;0;8
360;0;8
370;0;9
380;0;8
390;0;8
400;0;7
410;0;8
420;0;6
430;0;13
440;0;5
450;0;9
460;0;8
470;0;7
480;0;9
490;0;16
500;0;6
510;0;5
520;0;8
530;1;9
540;1;4
550;0;8
560;0;10
570;0;7
580;0;9
590;0;13
600;0;9
610;1;4
620;1;6
630;0;9
640;0;10
650;0;9
660;0;7
670;0;11
680;0;7
690;0;9
700;1;9
710;1;18
720;1;12
730;1;8
740;1;11
750;1;11
760;1;8
770;1;16
780;0;12
790;0;22
800;0;17
810;1;10
820;1;13
830;0;9
840;1;8
850;1;9
860;1;7
870;1;9
880;1;10
890;1;13
900;1;14
910;1;6
920;1;12
930;1;10
940;1;12
950;1;14
960;1;9
970;1;12
980;1;7
990;1;8
1000;1;13
1010;1;15
1020;1;11
1030;1;16
1040;1;18
1050;1;9
1060;1;9
1070;1;19
1080;1;9
1090;1;6
1100;1;4
1110;1;8
1120;1;14
1130;1;10
1140;1;9
1150;1;20
1160;1;5
1170;1;20
1180;1;11
1190;1;8
1200;1;12
1210;1;9
1220;1;7
1230;1;8
1240;1;12
1250;1;10
1260;1;14
1270;1;12
1280;1;12
1290;1;14
1300;1;11
1310;1;9
1320;1;8
1330;1;14
1340;1;11
1350;1;14
1360;1;10
1370;1;8
1380;1;12
1390;1;9
1400;1;11
1410;1;10
1420;1;11
1430;1;8
1440;1;15
1450;1;12
1460;1;12
1470;1;14
1480;1;13
1490;1;13
1500;1;11
1510;1;11
1520;1;11
1530;1;18
1540;1;11
1550;1;14
1560;1;10
1570;1;15
1580;1;6
1590;1;10
1600;1;12
1610;1;13
1620;1;12
1630;0;10
1640;0;11
1650;0;16
1660;0;9
1670;0;11
1680;0;9
