Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;2
30;0;2
40;0;1
50;0;1
60;0;4
70;0;1
80;0;2
90;0;6
100;0;2
110;0;2
120;0;5
130;0;7
140;0;8
150;0;7
160;0;8
170;0;8
180;0;5
190;0;6
200;0;6
210;0;3
220;0;11
230;0;11
240;0;5
250;0;5
260;0;6
270;0;15
280;0;8
290;1;12
300;1;11
310;1;13
320;1;6
330;1;12
340;1;15
350;1;17
360;1;10
370;1;16
380;1;12
390;1;14
400;1;12
410;1;10
420;1;16
430;1;7
440;1;16
450;1;17
460;1;11
470;1;18
480;1;8
490;1;15
500;1;15
510;1;23
520;1;21
530;1;15
540;1;6
550;1;14
560;1;16
570;1;7
580;1;15
590;1;16
600;1;14
610;1;10
620;1;8
630;1;8
640;1;10
650;1;13
660;1;6
670;1;15
680;1;13
690;1;15
700;1;17
710;1;12
720;1;6
730;1;13
740;1;21
750;1;18
760;1;21
770;1;13
780;1;14
790;1;11
800;1;21
810;1;13
820;1;12
830;1;9
840;1;14
850;1;15
860;1;7
870;1;14
880;1;14
890;1;12
900;1;16
910;1;14
920;1;9
930;1;11
940;1;10
950;1;13
960;1;11
970;1;10
980;1;16
990;1;11
1000;1;9
1010;1;13
1020;1;10
1030;1;21
1040;1;8
1050;1;14
1060;1;18
1070;1;19
1080;1;15
1090;1;15
1100;1;13
1110;1;21
1120;1;18
1130;1;18
1140;1;12
1150;1;11
1160;1;15
1170;1;13
1180;1;15
1190;1;24
1200;1;12
1210;1;17
1220;1;13
1230;1;12
1240;1;6
1250;1;9
1260;1;19
1270;1;18
1280;1;12
1290;1;24
1300;1;19
1310;1;24
1320;1;11
1330;1;14
1340;1;18
1350;1;25
1360;1;16
1370;1;16
1380;1;10
1390;1;14
1400;1;17
1410;1;11
1420;1;14
1430;1;18
1440;1;14
1450;1;16
1460;1;10
1470;1;16
1480;1;17
1490;1;16
1500;1;17
1510;1;15
1520;1;14
1530;1;17
1540;1;11
1550;1;20
1560;1;12
1570;1;12
1580;1;12
1590;1;19
1600;1;20
1610;1;16
1620;1;18
1630;1;12
1640;1;11
1650;1;18
1660;1;18
1670;1;18
1680;1;24
