Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;1
30;0;1
40;0;2
50;0;1
60;0;2
70;0;3
80;0;6
90;0;1
100;0;2
110;0;2
120;0;11
130;0;3
140;0;4
150;0;6
160;0;6
170;0;5
180;0;11
190;0;8
200;0;7
210;0;15
220;0;10
230;0;10
240;0;9
250;0;9
260;0;6
270;0;11
280;0;11
290;1;14
300;1;7
310;0;12
320;0;8
330;0;10
340;0;12
350;0;13
360;0;10
370;0;9
380;0;8
390;0;8
400;0;8
410;1;10
420;0;16
430;1;14
440;0;10
450;1;18
460;1;11
470;1;10
480;1;13
490;1;10
500;1;13
510;1;17
520;1;10
530;1;15
540;1;12
550;1;14
560;1;20
570;1;20
580;1;15
590;1;14
600;1;15
610;1;17
620;1;15
630;1;16
640;1;9
650;1;20
660;1;12
670;1;14
680;1;11
690;1;17
700;1;16
710;1;13
720;1;14
730;1;16
740;1;23
750;1;16
760;1;11
770;1;15
780;1;11
790;1;13
800;1;8
810;1;12
820;1;19
830;1;17
840;1;22
850;1;17
860;1;12
870;1;17
880;1;14
890;1;12
900;1;17
910;1;17
920;1;13
930;1;11
940;1;19
950;1;12
960;1;12
970;1;13
980;1;21
990;1;18
1000;1;13
1010;1;12
1020;1;16
1030;1;15
1040;1;13
1050;1;13
1060;1;15
1070;1;13
1080;1;14
1090;1;16
1100;1;19
1110;1;15
1120;1;13
1130;1;21
1140;1;18
1150;1;19
1160;1;19
1170;1;21
1180;1;14
1190;1;17
1200;1;16
1210;1;14
1220;1;15
1230;1;7
1240;1;14
1250;1;18
1260;1;23
1270;1;9
1280;1;9
1290;1;24
1300;1;18
1310;1;10
1320;1;16
1330;1;17
1340;1;15
1350;1;13
1360;1;14
1370;1;9
1380;1;15
1390;1;20
1400;1;15
1410;1;12
1420;1;18
1430;1;17
1440;1;13
1450;1;15
1460;1;21
1470;1;20
1480;1;15
1490;1;21
1500;1;11
1510;1;15
1520;1;22
1530;1;19
1540;1;17
1550;1;20
1560;1;22
1570;1;21
1580;1;16
1590;1;17
1600;1;19
1610;1;14
1620;1;19
1630;1;17
1640;1;20
1650;1;15
1660;1;16
1670;1;13
1680;1;13
