Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;2
30;0;3
40;0;2
50;0;3
60;0;3
70;0;3
80;0;3
90;0;5
100;0;7
110;0;4
120;0;2
130;0;7
140;0;3
150;0;7
160;0;4
170;0;10
180;0;10
190;0;5
200;0;7
210;0;5
220;0;8
230;0;10
240;0;9
250;0;5
260;0;4
270;0;11
280;0;8
290;0;5
300;0;8
310;0;8
320;0;11
330;0;11
340;0;7
350;0;12
360;0;6
370;0;8
380;0;17
390;1;13
400;1;7
410;1;6
420;1;6
430;0;17
440;0;7
450;0;16
460;1;10
470;1;15
480;1;19
490;1;10
500;1;14
510;1;12
520;1;12
530;1;11
540;1;20
550;1;13
560;1;15
570;1;15
580;1;11
590;0;8
600;1;9
610;0;10
620;0;4
630;0;8
640;0;4
650;0;7
660;0;15
670;0;4
680;0;8
690;0;8
700;0;8
710;0;14
720;0;11
730;0;11
740;0;10
750;0;8
760;0;14
770;1;12
780;0;8
790;0;8
800;1;9
810;1;6
820;0;12
830;0;8
840;1;9
850;0;9
860;0;12
870;0;10
880;0;2
890;0;10
900;0;6
910;1;8
920;0;10
930;0;13
940;0;17
950;0;15
960;0;8
970;1;13
980;0;16
990;1;8
1000;1;9
1010;1;19
1020;1;11
1030;1;11
1040;1;12
1050;1;12
1060;1;18
1070;0;13
1080;1;12
1090;1;9
1100;1;8
1110;0;8
1120;1;13
1130;1;7
1140;1;10
1150;1;9
1160;1;9
1170;1;8
1180;1;12
1190;1;15
1200;1;10
1210;1;9
1220;1;16
1230;1;16
1240;1;13
1250;1;10
1260;1;13
1270;1;17
1280;1;13
1290;1;17
1300;1;11
1310;1;9
1320;1;15
1330;1;9
1340;1;12
1350;1;15
1360;1;14
1370;1;17
1380;1;14
1390;1;9
1400;1;13
1410;1;7
1420;1;15
1430;1;13
1440;1;11
1450;1;15
1460;1;12
1470;1;13
1480;1;7
1490;1;13
1500;1;12
1510;1;11
1520;1;21
1530;1;15
1540;1;12
1550;1;11
1560;1;10
1570;1;8
1580;1;14
1590;1;10
1600;1;13
1610;1;11
1620;1;15
1630;1;13
1640;1;11
1650;1;10
1660;1;12
1670;1;10
1680;1;5
