Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;1
30;0;2
40;0;1
50;0;3
60;0;0
70;0;1
80;0;3
90;0;6
100;0;7
110;0;2
120;0;4
130;0;7
140;0;4
150;0;3
160;0;6
170;0;2
180;0;6
190;0;8
200;0;4
210;0;1
220;0;10
230;0;6
240;0;5
250;0;8
260;0;3
270;0;5
280;0;8
290;0;6
300;0;6
310;0;6
320;0;5
330;0;6
340;0;9
350;0;2
360;0;7
370;0;7
380;0;7
390;0;11
400;0;6
410;0;7
420;0;6
430;0;6
440;0;6
450;0;4
460;0;7
470;0;7
480;0;9
490;0;9
500;0;6
510;0;14
520;0;10
530;0;6
540;0;8
550;0;5
560;0;12
570;0;4
580;0;9
590;0;8
600;0;13
610;0;2
620;0;5
630;0;5
640;0;6
650;0;9
660;0;6
670;0;9
680;0;7
690;0;13
700;0;5
710;0;8
720;0;6
730;0;8
740;0;6
750;0;3
760;0;7
770;0;7
780;0;7
790;0;7
800;0;5
810;0;12
820;0;14
830;0;10
840;0;7
850;0;7
860;0;8
870;0;6
880;0;6
890;0;10
900;0;7
910;0;12
920;0;9
930;0;11
940;0;13
950;0;7
960;0;10
970;0;8
980;0;6
990;0;5
1000;0;8
1010;0;5
1020;0;12
1030;0;13
1040;0;9
1050;0;8
1060;0;6
1070;0;10
1080;0;6
1090;0;5
1100;0;9
1110;0;5
1120;0;7
1130;0;6
1140;0;6
1150;0;5
1160;0;4
1170;0;3
1180;0;12
1190;0;7
1200;0;8
1210;0;9
1220;0;9
1230;0;5
1240;0;11
1250;0;5
1260;0;8
1270;0;6
1280;0;9
1290;0;7
1300;0;9
1310;0;8
1320;0;10
1330;0;8
1340;0;10
1350;0;9
1360;0;14
1370;0;10
1380;0;10
1390;0;9
1400;0;8
1410;0;5
1420;0;11
1430;0;8
1440;0;9
1450;0;3
1460;0;5
1470;0;9
1480;0;8
1490;0;3
1500;0;8
1510;0;5
1520;0;5
1530;0;6
1540;0;4
1550;0;4
1560;0;9
1570;0;7
1580;0;11
1590;0;7
1600;0;5
1610;0;8
1620;0;8
1630;0;7
1640;0;8
1650;0;5
1660;0;4
1670;0;5
1680;0;13
