Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;2
20;0;2
30;0;1
40;0;2
50;0;4
60;0;6
70;0;2
80;0;4
90;0;4
100;0;9
110;0;1
120;0;6
130;0;3
140;0;5
150;0;9
160;0;3
170;0;5
180;0;1
190;0;6
200;0;2
210;0;2
220;0;6
230;0;6
240;0;6
250;0;10
260;0;10
270;0;8
280;0;7
290;0;13
300;0;8
310;0;10
320;0;8
330;0;8
340;0;8
350;0;7
360;0;11
370;0;11
380;0;6
390;0;7
400;0;7
410;0;6
420;0;11
430;0;8
440;0;7
450;0;6
460;0;5
470;0;10
480;0;5
490;0;8
500;0;8
510;0;8
520;0;7
530;0;11
540;0;6
550;0;13
560;0;11
570;0;18
580;0;8
590;0;5
600;0;11
610;0;12
620;0;10
630;0;12
640;1;12
650;1;7
660;1;19
670;1;19
680;1;9
690;1;14
700;1;8
710;1;7
720;1;13
730;1;10
740;1;18
750;1;13
760;1;17
770;1;10
780;1;13
790;1;6
800;1;14
810;1;14
820;1;16
830;1;15
840;1;13
850;1;11
860;1;17
870;1;12
880;1;15
890;1;20
900;1;15
910;1;13
920;1;6
930;1;11
940;1;13
950;1;9
960;1;17
970;1;12
980;1;12
990;1;13
1000;1;6
1010;1;10
1020;1;13
1030;1;15
1040;1;14
1050;1;9
1060;1;8
1070;1;22
1080;1;21
1090;1;20
1100;1;14
1110;1;8
1120;1;17
1130;1;10
1140;1;9
1150;1;9
1160;1;13
1170;1;4
1180;1;15
1190;1;18
1200;1;16
1210;1;9
1220;1;16
1230;1;12
1240;1;17
1250;1;25
1260;1;13
1270;1;16
1280;1;12
1290;1;11
1300;1;20
1310;1;17
1320;1;11
1330;1;19
1340;1;20
1350;1;13
1360;1;28
1370;1;13
1380;1;14
1390;1;12
1400;1;11
1410;1;16
1420;1;9
1430;1;10
1440;1;12
1450;1;18
1460;1;11
1470;1;10
1480;1;18
1490;1;12
1500;1;10
1510;1;13
1520;1;14
1530;1;12
1540;1;12
1550;1;14
1560;1;13
1570;1;13
1580;1;18
1590;1;18
1600;1;19
1610;1;18
1620;1;11
1630;1;6
1640;1;6
1650;1;7
1660;1;11
1670;1;9
1680;1;11
