Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;1
30;0;2
40;0;3
50;0;5
60;0;3
70;0;7
80;0;1
90;0;4
100;0;7
110;0;6
120;0;4
130;0;7
140;0;6
150;0;13
160;0;4
170;0;4
180;0;4
190;0;18
200;0;9
210;0;8
220;0;8
230;0;10
240;0;8
250;0;7
260;0;5
270;0;6
280;0;7
290;0;9
300;0;6
310;0;8
320;0;6
330;0;8
340;0;11
350;0;7
360;0;8
370;0;6
380;0;14
390;0;9
400;0;6
410;0;6
420;0;11
430;0;7
440;0;5
450;0;6
460;0;6
470;0;12
480;0;8
490;0;7
500;0;9
510;0;11
520;0;4
530;0;8
540;0;10
550;0;9
560;0;7
570;0;9
580;0;7
590;0;6
600;0;7
610;0;7
620;0;9
630;0;10
640;0;3
650;0;5
660;0;9
670;0;7
680;0;11
690;0;11
700;0;13
710;0;11
720;0;11
730;0;11
740;0;11
750;0;12
760;0;12
770;0;5
780;0;4
790;0;10
800;0;6
810;0;13
820;0;9
830;0;4
840;0;6
850;0;12
860;0;9
870;0;7
880;0;17
890;0;10
900;0;9
910;0;7
920;0;12
930;0;10
940;0;5
950;0;11
960;0;4
970;0;6
980;0;6
990;0;7
1000;0;8
1010;0;10
1020;0;5
1030;0;9
1040;0;7
1050;0;10
1060;0;9
1070;0;7
1080;0;7
1090;0;10
1100;0;7
1110;0;9
1120;0;6
1130;0;10
1140;0;8
1150;0;6
1160;0;12
1170;0;6
1180;0;6
1190;0;7
1200;0;11
1210;0;6
1220;0;7
1230;0;16
1240;0;12
1250;0;10
1260;0;10
1270;0;8
1280;0;10
1290;0;7
1300;0;11
1310;0;7
1320;0;10
1330;0;7
1340;0;6
1350;0;5
1360;0;9
1370;0;11
1380;0;7
1390;0;12
1400;0;14
1410;0;2
1420;0;5
1430;0;9
1440;0;9
1450;0;5
1460;0;9
1470;0;10
1480;0;6
1490;0;9
1500;0;12
1510;0;11
1520;0;7
1530;0;9
1540;0;9
1550;0;11
1560;0;6
1570;0;18
1580;0;10
1590;0;5
1600;0;4
1610;0;12
1620;1;12
1630;1;11
1640;0;9
1650;0;5
1660;1;22
1670;0;10
1680;1;12
