Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;0
30;0;1
40;0;1
50;0;2
60;0;1
70;0;3
80;0;4
90;0;1
100;0;5
110;0;3
120;0;1
130;0;4
140;0;4
150;0;8
160;0;3
170;0;1
180;0;7
190;0;3
200;0;3
210;0;4
220;0;5
230;0;5
240;0;2
250;0;3
260;0;4
270;0;5
280;0;7
290;0;3
300;0;5
310;0;2
320;0;6
330;0;2
340;0;5
350;0;1
360;0;3
370;0;3
380;0;2
390;0;3
400;0;4
410;0;1
420;0;3
430;0;3
440;0;3
450;0;0
460;0;4
470;0;3
480;0;4
490;0;3
500;0;3
510;0;3
520;0;9
530;0;3
540;0;2
550;0;14
560;0;8
570;0;3
580;0;5
590;0;6
600;0;1
610;0;9
620;0;1
630;0;4
640;0;5
650;0;4
660;0;4
670;0;4
680;0;4
690;0;5
700;0;4
710;0;4
720;0;3
730;0;7
740;0;4
750;0;9
760;0;5
770;0;7
780;0;4
790;0;7
800;0;3
810;0;5
820;0;9
830;0;8
840;0;4
850;0;3
860;0;7
870;0;3
880;0;8
890;0;6
900;0;5
910;0;8
920;0;6
930;0;6
940;0;3
950;0;9
960;0;7
970;0;6
980;0;10
990;0;3
1000;0;4
1010;0;5
1020;0;7
1030;0;7
1040;0;6
1050;0;8
1060;0;12
1070;0;4
1080;0;10
1090;0;6
1100;0;7
1110;0;10
1120;0;3
1130;0;4
1140;0;7
1150;0;7
1160;0;4
1170;0;5
1180;0;10
1190;0;6
1200;0;6
1210;0;6
1220;0;8
1230;0;6
1240;0;13
1250;0;6
1260;0;11
1270;0;4
1280;0;6
1290;0;8
1300;0;6
1310;0;10
1320;0;6
1330;0;6
1340;0;10
1350;0;5
1360;0;8
1370;0;8
1380;0;11
1390;0;7
1400;0;8
1410;0;4
1420;0;8
1430;0;9
1440;0;15
1450;0;8
1460;0;9
1470;0;8
1480;0;9
1490;0;1
1500;0;10
1510;0;6
1520;0;6
1530;0;7
1540;0;6
1550;0;4
1560;0;8
1570;0;2
1580;0;5
1590;0;4
1600;0;10
1610;0;8
1620;0;9
1630;0;5
1640;0;7
1650;0;6
1660;0;4
1670;0;9
1680;0;3
