Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;3
20;0;1
30;0;2
40;0;0
50;0;4
60;0;4
70;0;0
80;0;1
90;0;1
100;0;6
110;0;1
120;0;8
130;0;1
140;0;6
150;0;8
160;0;4
170;0;2
180;0;3
190;0;8
200;0;4
210;0;5
220;0;2
230;0;3
240;0;4
250;0;7
260;0;2
270;0;5
280;0;2
290;0;7
300;0;6
310;0;10
320;0;7
330;0;6
340;0;13
350;0;7
360;0;12
370;0;11
380;0;7
390;0;11
400;0;15
410;0;8
420;0;6
430;0;10
440;0;8
450;0;8
460;0;6
470;0;11
480;0;15
490;0;4
500;0;6
510;0;10
520;0;7
530;0;13
540;0;8
550;0;5
560;0;6
570;0;15
580;0;14
590;0;11
600;0;10
610;0;16
620;0;14
630;1;17
640;1;9
650;1;8
660;1;10
670;1;8
680;1;11
690;1;15
700;0;5
710;0;10
720;0;19
730;0;12
740;0;12
750;0;10
760;0;11
770;1;9
780;1;16
790;1;9
800;1;15
810;1;13
820;1;12
830;1;12
840;1;8
850;0;9
860;0;13
870;0;11
880;0;13
890;1;8
900;1;17
910;1;14
920;1;12
930;1;16
940;1;12
950;1;5
960;1;9
970;1;9
980;1;17
990;1;11
1000;1;12
1010;1;15
1020;0;13
1030;0;9
1040;0;14
1050;0;6
1060;0;12
1070;0;14
1080;1;15
1090;0;15
1100;0;11
1110;0;9
1120;0;9
1130;0;7
1140;0;15
1150;0;11
1160;1;4
1170;0;10
1180;1;14
1190;1;9
1200;1;17
1210;1;12
1220;1;13
1230;1;4
1240;0;14
1250;0;11
1260;0;12
1270;0;7
1280;1;14
1290;1;9
1300;1;8
1310;1;12
1320;1;11
1330;1;9
1340;1;13
1350;0;15
1360;0;7
1370;0;10
1380;0;14
1390;0;6
1400;0;10
1410;0;11
1420;0;6
1430;0;10
1440;0;14
1450;0;5
1460;0;3
1470;0;6
1480;0;8
1490;0;11
1500;0;15
1510;0;13
1520;0;5
1530;0;11
1540;0;9
1550;0;9
1560;0;13
1570;0;13
1580;0;11
1590;0;9
1600;0;20
1610;0;16
1620;1;6
1630;0;14
1640;1;6
1650;1;11
1660;0;12
1670;0;11
1680;0;20
