Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;0
30;0;2
40;0;1
50;0;4
60;0;4
70;0;3
80;0;5
90;0;2
100;0;2
110;0;1
120;0;1
130;0;2
140;0;1
150;0;3
160;0;0
170;0;6
180;0;2
190;0;1
200;0;4
210;0;2
220;0;5
230;0;10
240;0;3
250;0;6
260;0;5
270;0;9
280;0;3
290;0;5
300;0;7
310;0;7
320;0;7
330;0;7
340;0;10
350;0;4
360;0;7
370;0;4
380;0;8
390;0;6
400;0;5
410;0;8
420;0;7
430;0;5
440;0;5
450;0;7
460;0;8
470;0;9
480;0;6
490;0;9
500;0;12
510;0;4
520;0;14
530;0;4
540;0;7
550;0;9
560;0;6
570;0;5
580;0;2
590;0;5
600;0;3
610;0;6
620;0;15
630;0;6
640;0;8
650;0;8
660;0;9
670;0;3
680;0;9
690;0;12
700;0;4
710;0;9
720;0;4
730;0;11
740;0;3
750;0;8
760;0;8
770;0;9
780;0;11
790;0;9
800;0;6
810;0;9
820;0;15
830;0;5
840;0;9
850;0;3
860;0;14
870;0;4
880;0;7
890;0;8
900;0;13
910;0;9
920;0;6
930;0;8
940;0;9
950;0;6
960;0;6
970;0;6
980;0;4
990;0;7
1000;0;6
1010;0;12
1020;0;7
1030;0;7
1040;0;11
1050;0;9
1060;0;5
1070;0;9
1080;0;8
1090;0;12
1100;0;6
1110;0;11
1120;0;11
1130;0;9
1140;0;6
1150;0;12
1160;0;12
1170;0;9
1180;0;8
1190;0;4
1200;0;10
1210;0;8
1220;0;6
1230;0;9
1240;0;8
1250;0;6
1260;0;9
1270;0;8
1280;0;12
1290;0;8
1300;0;7
1310;0;10
1320;0;6
1330;0;8
1340;0;11
1350;0;10
1360;0;8
1370;0;5
1380;0;8
1390;0;11
1400;0;5
1410;0;5
1420;0;6
1430;0;9
1440;0;7
1450;0;10
1460;0;8
1470;0;12
1480;0;6
1490;0;7
1500;0;8
1510;0;10
1520;0;4
1530;0;4
1540;0;8
1550;0;10
1560;0;7
1570;0;11
1580;0;11
1590;0;9
1600;0;15
1610;0;9
1620;0;8
1630;0;11
1640;0;10
1650;0;13
1660;0;10
1670;0;6
1680;0;12
