Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;0
30;0;2
40;0;1
50;0;3
60;0;6
70;0;8
80;0;4
90;0;2
100;0;1
110;0;5
120;0;3
130;0;1
140;0;7
150;0;6
160;0;11
170;0;9
180;0;9
190;0;5
200;0;9
210;0;6
220;0;7
230;0;7
240;0;7
250;0;7
260;0;6
270;0;3
280;0;4
290;0;6
300;0;11
310;0;14
320;0;11
330;0;7
340;0;8
350;0;12
360;0;9
370;0;4
380;0;13
390;0;10
400;0;8
410;0;10
420;0;5
430;0;7
440;0;10
450;0;8
460;0;8
470;0;2
480;0;5
490;0;6
500;0;5
510;0;7
520;0;5
530;0;7
540;0;1
550;0;5
560;0;9
570;0;5
580;0;9
590;0;7
600;0;12
610;0;5
620;0;9
630;0;14
640;0;7
650;0;16
660;0;10
670;0;11
680;0;8
690;0;8
700;0;6
710;0;11
720;0;11
730;0;11
740;1;19
750;0;8
760;0;6
770;0;8
780;0;14
790;0;10
800;0;6
810;0;14
820;0;7
830;0;11
840;0;7
850;0;9
860;0;8
870;1;7
880;0;12
890;0;15
900;1;16
910;1;10
920;1;15
930;1;14
940;1;6
950;1;9
960;0;10
970;0;7
980;0;12
990;0;13
1000;0;10
1010;0;9
1020;0;5
1030;1;14
1040;1;9
1050;1;13
1060;0;19
1070;0;7
1080;0;13
1090;0;6
1100;0;7
1110;0;6
1120;0;6
1130;0;11
1140;0;8
1150;0;11
1160;0;8
1170;0;8
1180;0;12
1190;0;6
1200;0;11
1210;0;6
1220;0;14
1230;0;8
1240;0;7
1250;0;5
1260;0;12
1270;0;15
1280;0;6
1290;0;10
1300;0;16
1310;0;12
1320;0;7
1330;0;11
1340;0;12
1350;0;9
1360;0;12
1370;0;9
1380;0;4
1390;0;13
1400;0;7
1410;0;6
1420;0;9
1430;0;10
1440;0;11
1450;0;6
1460;0;8
1470;0;7
1480;0;11
1490;0;12
1500;0;5
1510;0;10
1520;0;6
1530;0;4
1540;0;5
1550;0;3
1560;0;9
1570;0;10
1580;0;6
1590;0;8
1600;0;12
1610;0;8
1620;0;9
1630;0;5
1640;0;8
1650;0;6
1660;0;17
1670;0;11
1680;0;10
