Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;1
30;0;0
40;0;3
50;0;1
60;0;1
70;0;1
80;0;3
90;0;2
100;0;4
110;0;1
120;0;0
130;0;0
140;0;5
150;0;5
160;0;2
170;0;2
180;0;2
190;0;3
200;0;2
210;0;4
220;0;6
230;0;4
240;0;4
250;0;2
260;0;5
270;0;2
280;0;4
290;0;3
300;0;2
310;0;1
320;0;2
330;0;2
340;0;7
350;0;1
360;0;3
370;0;1
380;0;2
390;0;1
400;0;3
410;0;2
420;0;3
430;0;1
440;0;7
450;0;2
460;0;4
470;0;5
480;0;3
490;0;2
500;0;1
510;0;5
520;0;0
530;0;3
540;0;3
550;0;3
560;0;3
570;0;3
580;0;3
590;0;1
600;0;2
610;0;3
620;0;5
630;0;3
640;0;4
650;0;3
660;0;5
670;0;3
680;0;3
690;0;2
700;0;5
710;0;4
720;0;5
730;0;2
740;0;5
750;0;6
760;0;1
770;0;6
780;0;7
790;0;5
800;0;3
810;0;3
820;0;5
830;0;1
840;0;5
850;0;5
860;0;1
870;0;3
880;0;1
890;0;1
900;0;4
910;0;0
920;0;4
930;0;5
940;0;5
950;0;1
960;0;5
970;0;8
980;0;1
990;0;1
1000;0;4
1010;0;6
1020;0;5
1030;0;3
1040;0;6
1050;0;5
1060;0;2
1070;0;2
1080;0;3
1090;0;4
1100;0;3
1110;0;3
1120;0;3
1130;0;3
1140;0;3
1150;0;4
1160;0;3
1170;0;1
1180;0;7
1190;0;7
1200;0;3
1210;0;3
1220;0;1
1230;0;3
1240;0;0
1250;0;4
1260;0;2
1270;0;2
1280;0;6
1290;0;3
1300;0;3
1310;0;5
1320;0;3
1330;0;4
1340;0;4
1350;0;0
1360;0;1
1370;0;4
1380;0;2
1390;0;3
1400;0;3
1410;0;1
1420;0;6
1430;0;2
1440;0;4
1450;0;5
1460;0;6
1470;0;3
1480;0;3
1490;0;2
1500;0;4
1510;0;5
1520;0;1
1530;0;2
1540;0;3
1550;0;2
1560;0;2
1570;0;2
1580;0;2
1590;0;6
1600;0;1
1610;0;2
1620;0;2
1630;0;7
1640;0;1
1650;0;4
1660;0;3
1670;0;4
1680;0;3
