Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;3
30;0;1
40;0;1
50;0;2
60;0;2
70;0;2
80;0;2
90;0;0
100;0;2
110;0;3
120;0;2
130;0;5
140;0;2
150;0;2
160;0;1
170;0;2
180;0;3
190;0;4
200;0;1
210;0;1
220;0;3
230;0;2
240;0;2
250;0;1
260;0;2
270;0;1
280;0;2
290;0;6
300;0;5
310;0;5
320;0;5
330;0;7
340;0;10
350;0;5
360;0;3
370;0;8
380;0;2
390;0;5
400;0;3
410;0;7
420;0;1
430;0;1
440;0;2
450;0;2
460;0;1
470;0;5
480;0;3
490;0;3
500;0;4
510;0;1
520;0;3
530;0;1
540;0;5
550;0;4
560;0;7
570;0;0
580;0;1
590;0;3
600;0;1
610;0;3
620;0;2
630;0;2
640;0;0
650;0;4
660;0;1
670;0;2
680;0;1
690;0;8
700;0;2
710;0;1
720;0;1
730;0;3
740;0;1
750;0;2
760;0;3
770;0;8
780;0;1
790;0;5
800;0;4
810;0;1
820;0;3
830;0;4
840;0;1
850;0;3
860;0;4
870;0;2
880;0;6
890;0;2
900;0;5
910;0;4
920;0;4
930;0;1
940;0;5
950;0;0
960;0;4
970;0;4
980;0;4
990;0;3
1000;0;1
1010;0;3
1020;0;4
1030;0;3
1040;0;6
1050;0;1
1060;0;6
1070;0;3
1080;0;0
1090;0;6
1100;0;0
1110;0;4
1120;0;2
1130;0;1
1140;0;4
1150;0;6
1160;0;2
1170;0;5
1180;0;3
1190;0;3
1200;0;2
1210;0;3
1220;0;1
1230;0;1
1240;0;2
1250;0;7
1260;0;1
1270;0;4
1280;0;2
1290;0;3
1300;0;4
1310;0;3
1320;0;2
1330;0;8
1340;0;6
1350;0;1
1360;0;1
1370;0;5
1380;0;2
1390;0;2
1400;0;6
1410;0;7
1420;0;3
1430;0;6
1440;0;5
1450;0;9
1460;0;3
1470;0;5
1480;0;7
1490;0;6
1500;0;8
1510;0;8
1520;0;5
1530;0;4
1540;0;3
1550;0;8
1560;0;2
1570;0;1
1580;0;4
1590;0;6
1600;0;4
1610;0;3
1620;0;7
1630;0;3
1640;0;10
1650;0;2
1660;0;9
1670;0;4
1680;0;5
