Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;1
30;0;4
40;0;2
50;0;1
60;0;0
70;0;3
80;0;2
90;0;3
100;0;3
110;0;4
120;0;3
130;0;0
140;0;4
150;0;1
160;0;1
170;0;3
180;0;0
190;0;4
200;0;2
210;0;2
220;0;2
230;0;2
240;0;0
250;0;4
260;0;1
270;0;1
280;0;1
290;0;2
300;0;1
310;0;3
320;0;1
330;0;1
340;0;1
350;0;4
360;0;2
370;0;1
380;0;2
390;0;3
400;0;2
410;0;2
420;0;1
430;0;3
440;0;1
450;0;1
460;0;2
470;0;2
480;0;5
490;0;0
500;0;3
510;0;3
520;0;2
530;0;3
540;0;0
550;0;4
560;0;0
570;0;2
580;0;3
590;0;2
600;0;1
610;0;1
620;0;1
630;0;2
640;0;0
650;0;1
660;0;0
670;0;1
680;0;1
690;0;4
700;0;1
710;0;0
720;0;0
730;0;3
740;0;1
750;0;5
760;0;4
770;0;2
780;0;3
790;0;5
800;0;2
810;0;2
820;0;4
830;0;2
840;0;0
850;0;2
860;0;2
870;0;0
880;0;3
890;0;2
900;0;0
910;0;4
920;0;5
930;0;1
940;0;3
950;0;2
960;0;1
970;0;0
980;0;5
990;0;3
1000;0;5
1010;0;4
1020;0;0
1030;0;4
1040;0;2
1050;0;3
1060;0;1
1070;0;1
1080;0;0
1090;0;3
1100;0;1
1110;0;4
1120;0;2
1130;0;1
1140;0;4
1150;0;2
1160;0;0
1170;0;2
1180;0;2
1190;0;1
1200;0;2
1210;0;1
1220;0;3
1230;0;3
1240;0;0
1250;0;2
1260;0;3
1270;0;2
1280;0;3
1290;0;3
1300;0;0
1310;0;2
1320;0;5
1330;0;1
1340;0;2
1350;0;1
1360;0;1
1370;0;2
1380;0;5
1390;0;4
1400;0;1
1410;0;2
1420;0;1
1430;0;0
1440;0;2
1450;0;5
1460;0;1
1470;0;3
1480;0;1
1490;0;4
1500;0;0
1510;0;1
1520;0;2
1530;0;1
1540;0;7
1550;0;1
1560;0;3
1570;0;1
1580;0;1
1590;0;3
1600;0;2
1610;0;1
1620;0;4
1630;0;1
1640;0;1
1650;0;1
1660;0;3
1670;0;2
1680;0;4
