Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;2
20;0;2
30;0;4
40;0;3
50;0;2
60;0;2
70;0;5
80;0;2
90;0;5
100;0;3
110;0;3
120;0;8
130;0;2
140;0;5
150;0;6
160;0;4
170;0;3
180;0;5
190;0;2
200;0;8
210;0;10
220;0;4
230;0;4
240;0;13
250;0;12
260;0;7
270;0;6
280;0;12
290;0;4
300;0;11
310;0;13
320;0;6
330;0;6
340;0;6
350;0;3
360;0;8
370;0;13
380;0;6
390;0;6
400;0;6
410;0;11
420;0;13
430;0;8
440;0;5
450;0;1
460;0;6
470;0;11
480;0;4
490;0;8
500;0;13
510;0;15
520;0;18
530;1;12
540;1;5
550;1;8
560;1;10
570;0;9
580;1;8
590;1;9
600;1;8
610;0;14
620;1;6
630;0;8
640;1;9
650;1;9
660;1;14
670;1;12
680;1;11
690;0;10
700;0;9
710;0;8
720;0;12
730;0;7
740;0;5
750;0;12
760;0;12
770;1;11
780;0;9
790;1;7
800;0;17
810;1;8
820;1;11
830;1;10
840;1;16
850;1;13
860;1;10
870;1;7
880;1;14
890;1;8
900;1;12
910;1;14
920;1;15
930;1;10
940;1;9
950;1;11
960;1;14
970;1;7
980;1;17
990;1;13
1000;1;14
1010;1;19
1020;1;9
1030;1;11
1040;1;9
1050;1;12
1060;1;11
1070;1;9
1080;1;14
1090;1;9
1100;1;15
1110;1;13
1120;1;10
1130;1;12
1140;1;11
1150;1;18
1160;1;21
1170;1;16
1180;1;16
1190;1;20
1200;1;11
1210;1;15
1220;1;14
1230;1;22
1240;1;11
1250;1;12
1260;1;17
1270;1;14
1280;1;12
1290;1;16
1300;1;15
1310;1;23
1320;1;12
1330;1;17
1340;1;14
1350;1;20
1360;1;14
1370;1;11
1380;1;20
1390;1;13
1400;1;20
1410;1;20
1420;1;15
1430;1;24
1440;1;20
1450;1;15
1460;1;19
1470;1;26
1480;1;11
1490;1;18
1500;1;19
1510;1;15
1520;1;20
1530;1;19
1540;1;14
1550;1;17
1560;1;15
1570;1;15
1580;1;10
1590;1;17
1600;1;19
1610;1;20
1620;1;17
1630;1;14
1640;1;17
1650;1;27
1660;1;17
1670;1;14
1680;1;9
