Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;1
30;0;0
40;0;1
50;0;2
60;0;4
70;0;0
80;0;1
90;0;3
100;0;0
110;0;5
120;0;1
130;0;1
140;0;1
150;0;1
160;0;3
170;0;1
180;0;3
190;0;4
200;0;2
210;0;6
220;0;1
230;0;2
240;0;3
250;0;4
260;0;6
270;0;2
280;0;2
290;0;0
300;0;2
310;0;3
320;0;3
330;0;3
340;0;1
350;0;1
360;0;2
370;0;2
380;0;2
390;0;2
400;0;1
410;0;6
420;0;3
430;0;3
440;0;3
450;0;2
460;0;2
470;0;3
480;0;2
490;0;3
500;0;1
510;0;4
520;0;3
530;0;2
540;0;2
550;0;6
560;0;3
570;0;1
580;0;4
590;0;1
600;0;2
610;0;10
620;0;3
630;0;4
640;0;4
650;0;4
660;0;4
670;0;4
680;0;3
690;0;3
700;0;5
710;0;3
720;0;2
730;0;3
740;0;7
750;0;3
760;0;3
770;0;1
780;0;2
790;0;8
800;0;3
810;0;4
820;0;3
830;0;3
840;0;6
850;0;3
860;0;6
870;0;6
880;0;7
890;0;7
900;0;8
910;0;3
920;0;2
930;0;6
940;0;3
950;0;5
960;0;6
970;0;3
980;0;5
990;0;3
1000;0;4
1010;0;2
1020;0;3
1030;0;4
1040;0;4
1050;0;2
1060;0;4
1070;0;4
1080;0;4
1090;0;5
1100;0;1
1110;0;2
1120;0;2
1130;0;6
1140;0;3
1150;0;2
1160;0;0
1170;0;4
1180;0;8
1190;0;0
1200;0;0
1210;0;7
1220;0;4
1230;0;3
1240;0;2
1250;0;3
1260;0;2
1270;0;2
1280;0;2
1290;0;2
1300;0;3
1310;0;5
1320;0;4
1330;0;0
1340;0;7
1350;0;7
1360;0;4
1370;0;4
1380;0;2
1390;0;5
1400;0;3
1410;0;6
1420;0;4
1430;0;6
1440;0;9
1450;0;7
1460;0;7
1470;0;5
1480;0;3
1490;0;3
1500;0;7
1510;0;7
1520;0;4
1530;0;4
1540;0;4
1550;0;2
1560;0;4
1570;0;3
1580;0;3
1590;0;1
1600;0;6
1610;0;6
1620;0;1
1630;0;6
1640;0;6
1650;0;7
1660;0;5
1670;0;4
1680;0;5
