Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;4
20;0;1
30;0;2
40;0;4
50;0;3
60;0;3
70;0;5
80;0;3
90;0;8
100;0;6
110;0;9
120;0;4
130;0;3
140;0;4
150;0;7
160;0;6
170;0;3
180;0;6
190;0;5
200;0;4
210;0;3
220;0;3
230;0;8
240;0;2
250;0;5
260;0;5
270;0;4
280;0;7
290;0;4
300;0;8
310;0;4
320;0;9
330;0;3
340;0;6
350;0;6
360;0;2
370;0;4
380;0;2
390;0;4
400;0;3
410;0;4
420;0;5
430;0;7
440;0;7
450;0;8
460;0;8
470;0;7
480;0;9
490;0;8
500;0;5
510;0;6
520;0;5
530;0;4
540;0;6
550;0;4
560;0;4
570;0;5
580;0;4
590;0;5
600;0;3
610;0;2
620;0;8
630;0;5
640;0;4
650;0;8
660;0;6
670;0;7
680;0;9
690;0;4
700;0;8
710;0;6
720;0;14
730;0;7
740;0;6
750;0;11
760;0;9
770;0;7
780;0;11
790;0;17
800;0;15
810;0;14
820;0;14
830;0;11
840;1;13
850;1;10
860;1;13
870;1;14
880;1;9
890;1;8
900;1;8
910;1;9
920;1;4
930;1;10
940;1;20
950;1;10
960;1;18
970;1;12
980;1;14
990;1;10
1000;1;13
1010;1;7
1020;1;15
1030;1;13
1040;1;15
1050;1;12
1060;1;14
1070;1;9
1080;1;15
1090;1;21
1100;1;8
1110;1;11
1120;0;12
1130;1;11
1140;1;8
1150;0;4
1160;0;13
1170;1;9
1180;0;14
1190;0;8
1200;1;11
1210;1;13
1220;1;9
1230;1;8
1240;1;10
1250;1;5
1260;0;14
1270;1;14
1280;1;13
1290;1;10
1300;1;17
1310;1;9
1320;1;17
1330;1;7
1340;1;11
1350;0;6
1360;1;4
1370;1;15
1380;1;9
1390;1;6
1400;1;7
1410;1;13
1420;1;9
1430;1;14
1440;1;6
1450;1;7
1460;1;16
1470;1;12
1480;1;18
1490;1;13
1500;1;7
1510;1;9
1520;1;7
1530;1;10
1540;1;8
1550;1;12
1560;1;15
1570;1;17
1580;1;21
1590;1;12
1600;1;15
1610;1;15
1620;1;15
1630;1;18
1640;1;19
1650;1;16
1660;1;10
1670;1;18
1680;1;14
