Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;0
30;0;3
40;0;3
50;0;1
60;0;0
70;0;0
80;0;1
90;0;4
100;0;4
110;0;4
120;0;7
130;0;2
140;0;2
150;0;4
160;0;2
170;0;9
180;0;3
190;0;6
200;0;4
210;0;6
220;0;1
230;0;6
240;0;4
250;0;6
260;0;3
270;0;3
280;0;4
290;0;8
300;0;4
310;0;8
320;0;6
330;0;5
340;0;8
350;0;12
360;0;4
370;0;5
380;0;4
390;0;6
400;0;7
410;0;5
420;0;10
430;0;10
440;0;7
450;0;8
460;0;7
470;0;2
480;0;5
490;0;3
500;0;1
510;0;3
520;0;5
530;0;1
540;0;6
550;0;2
560;0;7
570;0;5
580;0;8
590;0;3
600;0;5
610;0;4
620;0;9
630;0;8
640;0;6
650;0;7
660;0;9
670;0;8
680;0;6
690;0;2
700;0;6
710;0;3
720;0;6
730;0;4
740;0;6
750;0;6
760;0;5
770;0;5
780;0;8
790;0;5
800;0;5
810;0;4
820;0;3
830;0;6
840;0;7
850;0;4
860;0;11
870;0;7
880;0;7
890;0;6
900;0;4
910;0;8
920;0;5
930;0;5
940;0;4
950;0;8
960;0;3
970;0;7
980;0;6
990;0;7
1000;0;5
1010;0;4
1020;0;9
1030;0;9
1040;0;4
1050;0;4
1060;0;5
1070;0;2
1080;0;7
1090;0;6
1100;0;5
1110;0;2
1120;0;6
1130;0;2
1140;0;9
1150;0;6
1160;0;6
1170;0;4
1180;0;5
1190;0;12
1200;0;4
1210;0;6
1220;0;3
1230;0;5
1240;0;3
1250;0;5
1260;0;4
1270;0;8
1280;0;8
1290;0;2
1300;0;4
1310;0;7
1320;0;6
1330;0;5
1340;0;4
1350;0;7
1360;0;12
1370;0;5
1380;0;2
1390;0;7
1400;0;3
1410;0;3
1420;0;6
1430;0;5
1440;0;4
1450;0;6
1460;0;2
1470;0;6
1480;0;7
1490;0;8
1500;0;7
1510;0;4
1520;0;5
1530;0;6
1540;0;10
1550;0;8
1560;0;14
1570;0;7
1580;0;4
1590;0;4
1600;0;4
1610;0;5
1620;0;8
1630;0;5
1640;0;5
1650;0;4
1660;0;6
1670;0;2
1680;0;9
