Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;1
30;0;3
40;0;2
50;0;4
60;0;1
70;0;4
80;0;8
90;0;7
100;0;6
110;0;4
120;0;11
130;0;3
140;0;4
150;0;4
160;0;7
170;0;9
180;0;8
190;0;9
200;0;7
210;0;20
220;0;8
230;0;12
240;0;10
250;0;16
260;0;12
270;0;15
280;1;14
290;0;12
300;0;9
310;0;8
320;1;7
330;0;10
340;0;7
350;0;5
360;0;10
370;0;8
380;0;10
390;0;6
400;0;8
410;1;14
420;0;10
430;1;11
440;1;10
450;1;12
460;1;14
470;1;12
480;1;13
490;1;15
500;1;16
510;1;12
520;1;16
530;1;11
540;1;16
550;1;9
560;1;17
570;1;15
580;1;10
590;1;10
600;1;15
610;1;17
620;1;10
630;1;9
640;1;13
650;1;9
660;1;13
670;1;16
680;1;15
690;1;14
700;1;12
710;1;19
720;1;16
730;1;16
740;1;8
750;1;17
760;1;12
770;1;13
780;1;11
790;1;10
800;1;9
810;1;13
820;1;20
830;1;11
840;1;15
850;1;23
860;1;13
870;1;15
880;1;13
890;1;14
900;1;16
910;1;14
920;1;15
930;1;18
940;1;14
950;1;11
960;1;17
970;1;20
980;1;7
990;1;15
1000;1;16
1010;1;19
1020;1;9
1030;1;12
1040;1;15
1050;1;16
1060;1;22
1070;1;13
1080;1;12
1090;1;9
1100;1;23
1110;1;13
1120;1;18
1130;1;19
1140;1;10
1150;1;15
1160;1;11
1170;1;9
1180;1;12
1190;1;10
1200;1;16
1210;1;13
1220;1;21
1230;1;11
1240;1;21
1250;1;20
1260;1;16
1270;1;12
1280;1;11
1290;1;14
1300;1;17
1310;1;17
1320;1;20
1330;1;14
1340;1;13
1350;1;17
1360;1;19
1370;1;14
1380;1;19
1390;1;12
1400;1;10
1410;1;10
1420;1;14
1430;1;22
1440;1;14
1450;1;16
1460;1;13
1470;1;16
1480;1;11
1490;1;12
1500;1;14
1510;1;10
1520;1;14
1530;1;13
1540;1;15
1550;1;9
1560;1;11
1570;1;15
1580;1;21
1590;1;16
1600;1;17
1610;1;11
1620;1;18
1630;1;16
1640;1;11
1650;1;18
1660;1;17
1670;1;12
1680;1;18
