Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;2
20;0;0
30;0;1
40;0;0
50;0;2
60;0;1
70;0;2
80;0;5
90;0;4
100;0;6
110;0;4
120;0;5
130;0;10
140;0;6
150;0;3
160;0;3
170;0;11
180;0;10
190;0;5
200;0;11
210;0;5
220;0;8
230;0;11
240;0;12
250;0;10
260;0;5
270;0;9
280;0;5
290;0;8
300;0;10
310;0;10
320;0;8
330;0;8
340;0;6
350;0;11
360;0;14
370;0;9
380;0;11
390;0;18
400;0;10
410;0;4
420;0;8
430;0;13
440;0;17
450;0;12
460;1;9
470;1;17
480;1;16
490;0;10
500;0;13
510;0;7
520;0;3
530;0;9
540;1;7
550;1;14
560;1;7
570;0;15
580;0;9
590;0;13
600;0;10
610;0;10
620;1;12
630;0;8
640;1;11
650;1;8
660;0;17
670;1;10
680;1;4
690;0;11
700;0;10
710;0;11
720;0;18
730;0;17
740;0;14
750;0;17
760;0;17
770;0;5
780;0;12
790;0;8
800;0;10
810;0;11
820;0;10
830;0;7
840;0;11
850;1;10
860;0;13
870;1;13
880;0;7
890;0;10
900;1;16
910;1;7
920;0;16
930;0;10
940;0;11
950;0;4
960;0;15
970;0;11
980;0;8
990;0;10
1000;0;5
1010;0;9
1020;0;6
1030;0;6
1040;1;10
1050;0;13
1060;1;10
1070;0;10
1080;0;11
1090;0;10
1100;0;16
1110;0;13
1120;0;10
1130;1;5
1140;0;7
1150;0;11
1160;0;10
1170;0;8
1180;0;12
1190;0;8
1200;0;6
1210;0;8
1220;0;11
1230;0;12
1240;0;13
1250;0;8
1260;0;11
1270;0;8
1280;0;12
1290;0;8
1300;0;5
1310;0;10
1320;0;13
1330;0;14
1340;0;8
1350;1;8
1360;0;14
1370;0;13
1380;0;12
1390;1;8
1400;0;8
1410;0;9
1420;0;13
1430;0;8
1440;0;11
1450;0;10
1460;0;8
1470;0;8
1480;0;7
1490;0;15
1500;0;11
1510;0;10
1520;0;11
1530;0;8
1540;0;9
1550;0;12
1560;0;15
1570;0;11
1580;0;11
1590;0;12
1600;0;9
1610;0;12
1620;0;10
1630;0;10
1640;0;8
1650;0;13
1660;0;12
1670;0;5
1680;0;10
