Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;3
20;0;2
30;0;2
40;0;2
50;0;3
60;0;2
70;0;3
80;0;1
90;0;4
100;0;2
110;0;3
120;0;2
130;0;3
140;0;1
150;0;1
160;0;7
170;0;1
180;0;3
190;0;3
200;0;1
210;0;2
220;0;2
230;0;2
240;0;0
250;0;2
260;0;2
270;0;1
280;0;2
290;0;1
300;0;3
310;0;1
320;0;2
330;0;2
340;0;4
350;0;3
360;0;1
370;0;2
380;0;2
390;0;3
400;0;1
410;0;2
420;0;1
430;0;0
440;0;2
450;0;0
460;0;3
470;0;1
480;0;4
490;0;5
500;0;5
510;0;2
520;0;2
530;0;2
540;0;2
550;0;1
560;0;4
570;0;4
580;0;2
590;0;2
600;0;4
610;0;3
620;0;0
630;0;1
640;0;1
650;0;2
660;0;1
670;0;4
680;0;1
690;0;2
700;0;2
710;0;2
720;0;0
730;0;2
740;0;4
750;0;2
760;0;1
770;0;5
780;0;3
790;0;3
800;0;1
810;0;2
820;0;6
830;0;3
840;0;7
850;0;2
860;0;1
870;0;4
880;0;4
890;0;2
900;0;0
910;0;2
920;0;1
930;0;3
940;0;2
950;0;1
960;0;2
970;0;3
980;0;5
990;0;0
1000;0;2
1010;0;0
1020;0;3
1030;0;2
1040;0;3
1050;0;1
1060;0;1
1070;0;1
1080;0;2
1090;0;1
1100;0;2
1110;0;3
1120;0;1
1130;0;1
1140;0;1
1150;0;2
1160;0;0
1170;0;1
1180;0;0
1190;0;2
1200;0;1
1210;0;1
1220;0;2
1230;0;0
1240;0;0
1250;0;4
1260;0;2
1270;0;3
1280;0;8
1290;0;2
1300;0;1
1310;0;0
1320;0;3
1330;0;1
1340;0;2
1350;0;5
1360;0;1
1370;0;4
1380;0;2
1390;0;2
1400;0;0
1410;0;1
1420;0;1
1430;0;2
1440;0;2
1450;0;1
1460;0;1
1470;0;1
1480;0;3
1490;0;2
1500;0;3
1510;0;5
1520;0;3
1530;0;5
1540;0;0
1550;0;1
1560;0;2
1570;0;4
1580;0;0
1590;0;4
1600;0;0
1610;0;2
1620;0;0
1630;0;0
1640;0;0
1650;0;2
1660;0;4
1670;0;0
1680;0;3
