Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;3
20;0;1
30;0;5
40;0;1
50;0;2
60;0;2
70;0;3
80;0;3
90;0;4
100;0;5
110;0;8
120;0;6
130;0;9
140;0;9
150;0;16
160;0;7
170;0;12
180;0;10
190;0;13
200;1;15
210;0;11
220;0;13
230;0;9
240;0;5
250;0;13
260;0;3
270;0;15
280;0;13
290;0;6
300;0;16
310;0;13
320;0;15
330;1;10
340;1;11
350;1;8
360;1;13
370;1;9
380;1;22
390;1;13
400;1;7
410;1;13
420;1;4
430;1;12
440;1;6
450;1;13
460;1;14
470;1;12
480;1;8
490;1;9
500;1;17
510;1;15
520;1;19
530;1;8
540;1;9
550;1;9
560;1;15
570;1;11
580;1;9
590;1;12
600;0;10
610;1;15
620;0;10
630;0;11
640;1;10
650;1;14
660;0;6
670;0;11
680;0;10
690;0;14
700;0;19
710;1;11
720;1;13
730;1;11
740;1;6
750;1;18
760;1;9
770;1;16
780;1;13
790;1;13
800;1;11
810;1;11
820;1;7
830;1;9
840;1;7
850;1;20
860;1;9
870;1;18
880;1;7
890;1;6
900;1;11
910;1;8
920;1;8
930;1;9
940;1;11
950;1;12
960;1;10
970;1;11
980;1;9
990;1;13
1000;1;12
1010;0;12
1020;1;10
1030;1;12
1040;1;8
1050;0;18
1060;0;14
1070;0;10
1080;1;14
1090;0;16
1100;1;8
1110;0;10
1120;1;13
1130;0;9
1140;1;17
1150;1;12
1160;1;10
1170;1;13
1180;1;11
1190;1;8
1200;1;15
1210;1;12
1220;1;13
1230;1;13
1240;1;11
1250;1;19
1260;1;11
1270;1;16
1280;1;14
1290;1;11
1300;1;8
1310;1;11
1320;1;14
1330;1;24
1340;1;31
1350;1;18
1360;1;7
1370;1;10
1380;1;15
1390;1;15
1400;1;14
1410;1;13
1420;1;7
1430;1;14
1440;1;12
1450;1;14
1460;1;16
1470;1;12
1480;1;12
1490;1;7
1500;1;12
1510;1;5
1520;1;13
1530;1;19
1540;1;11
1550;1;12
1560;1;14
1570;1;13
1580;1;18
1590;1;17
1600;1;9
1610;1;11
1620;1;20
1630;1;18
1640;1;5
1650;1;8
1660;1;17
1670;1;7
1680;1;14
