Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;0
30;0;2
40;0;4
50;0;1
60;0;2
70;0;6
80;0;2
90;0;3
100;0;3
110;0;3
120;0;2
130;0;2
140;0;1
150;0;1
160;0;7
170;0;2
180;0;7
190;0;7
200;0;3
210;0;5
220;0;4
230;0;7
240;0;5
250;0;8
260;0;6
270;0;10
280;0;9
290;0;5
300;0;6
310;0;10
320;0;9
330;0;8
340;0;7
350;0;8
360;0;14
370;0;3
380;0;8
390;0;9
400;0;8
410;0;10
420;0;13
430;0;10
440;0;7
450;0;3
460;1;6
470;0;10
480;1;7
490;1;13
500;1;11
510;1;10
520;1;9
530;1;14
540;1;6
550;1;14
560;1;15
570;1;12
580;1;11
590;1;12
600;1;10
610;1;18
620;1;11
630;1;4
640;1;8
650;1;14
660;1;14
670;1;18
680;1;14
690;1;11
700;1;14
710;1;19
720;1;17
730;1;13
740;1;23
750;1;18
760;1;21
770;1;16
780;1;19
790;1;6
800;1;13
810;1;18
820;1;17
830;1;24
840;1;15
850;1;18
860;1;19
870;1;11
880;1;14
890;1;16
900;1;12
910;1;17
920;1;14
930;1;16
940;1;8
950;1;9
960;1;17
970;1;14
980;1;17
990;1;19
1000;1;14
1010;1;12
1020;1;21
1030;1;18
1040;1;13
1050;1;12
1060;1;21
1070;1;16
1080;1;20
1090;1;12
1100;1;13
1110;1;14
1120;1;19
1130;1;15
1140;1;11
1150;1;9
1160;1;18
1170;1;15
1180;1;17
1190;1;23
1200;1;16
1210;1;13
1220;1;20
1230;1;17
1240;1;14
1250;1;17
1260;1;9
1270;1;17
1280;1;9
1290;1;14
1300;1;14
1310;1;14
1320;1;10
1330;1;13
1340;1;16
1350;1;13
1360;1;11
1370;1;10
1380;1;15
1390;1;12
1400;1;19
1410;1;14
1420;1;6
1430;1;13
1440;1;20
1450;1;8
1460;1;27
1470;1;14
1480;1;12
1490;1;16
1500;1;18
1510;1;13
1520;1;19
1530;1;15
1540;1;15
1550;1;21
1560;1;15
1570;1;16
1580;1;9
1590;1;14
1600;1;18
1610;1;14
1620;1;16
1630;1;19
1640;1;22
1650;1;13
1660;1;13
1670;1;23
1680;1;10
