Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;0
30;0;2
40;0;0
50;0;0
60;0;1
70;0;0
80;0;3
90;0;4
100;0;4
110;0;1
120;0;4
130;0;1
140;0;3
150;0;0
160;0;2
170;0;3
180;0;6
190;0;5
200;0;5
210;0;4
220;0;2
230;0;7
240;0;6
250;0;7
260;0;9
270;0;6
280;0;13
290;0;14
300;0;12
310;0;12
320;1;13
330;0;15
340;0;12
350;1;10
360;0;5
370;0;10
380;1;14
390;1;8
400;1;10
410;1;10
420;1;10
430;1;7
440;1;11
450;1;8
460;1;8
470;1;12
480;1;18
490;1;9
500;1;14
510;1;21
520;1;9
530;1;13
540;1;10
550;1;9
560;1;13
570;1;9
580;1;12
590;1;12
600;1;19
610;1;10
620;1;9
630;0;9
640;1;11
650;0;11
660;0;8
670;0;6
680;0;5
690;0;11
700;0;3
710;0;11
720;0;6
730;0;9
740;0;8
750;0;9
760;0;8
770;0;10
780;0;3
790;0;14
800;0;8
810;0;4
820;0;9
830;0;6
840;0;10
850;0;5
860;0;9
870;0;4
880;0;9
890;0;6
900;0;9
910;0;5
920;0;3
930;0;7
940;0;9
950;0;5
960;0;5
970;0;7
980;0;7
990;0;3
1000;0;7
1010;0;5
1020;0;5
1030;0;11
1040;0;9
1050;0;4
1060;0;5
1070;0;7
1080;0;2
1090;0;3
1100;0;6
1110;0;8
1120;0;3
1130;0;4
1140;0;5
1150;0;7
1160;0;7
1170;0;4
1180;0;5
1190;0;3
1200;0;5
1210;0;5
1220;0;7
1230;0;5
1240;0;9
1250;0;5
1260;0;6
1270;0;5
1280;0;6
1290;0;2
1300;0;8
1310;0;9
1320;0;7
1330;0;5
1340;0;8
1350;0;8
1360;0;8
1370;0;5
1380;0;4
1390;0;9
1400;0;3
1410;0;6
1420;0;8
1430;0;5
1440;0;5
1450;0;6
1460;0;6
1470;0;5
1480;0;6
1490;0;12
1500;0;6
1510;0;2
1520;0;8
1530;0;3
1540;0;7
1550;0;7
1560;0;5
1570;0;9
1580;0;6
1590;0;6
1600;0;6
1610;0;5
1620;0;4
1630;0;3
1640;0;4
1650;0;8
1660;0;2
1670;0;8
1680;0;4
