Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;0
30;0;2
40;0;0
50;0;1
60;0;2
70;0;2
80;0;6
90;0;3
100;0;3
110;0;3
120;0;7
130;0;1
140;0;4
150;0;3
160;0;6
170;0;5
180;0;6
190;0;5
200;0;8
210;0;4
220;0;2
230;0;4
240;0;9
250;0;1
260;0;1
270;0;4
280;0;4
290;0;9
300;0;4
310;0;9
320;0;4
330;0;1
340;0;6
350;0;7
360;0;4
370;0;3
380;0;9
390;0;7
400;0;6
410;0;8
420;0;9
430;0;10
440;0;4
450;0;6
460;0;7
470;0;8
480;0;6
490;0;4
500;0;7
510;0;7
520;0;5
530;0;5
540;0;11
550;0;7
560;0;12
570;0;6
580;0;7
590;0;9
600;0;6
610;0;10
620;0;6
630;0;9
640;1;5
650;0;6
660;0;10
670;1;11
680;0;12
690;0;16
700;0;17
710;0;9
720;0;10
730;0;7
740;0;13
750;0;10
760;0;11
770;0;12
780;0;13
790;0;7
800;0;6
810;0;12
820;0;9
830;1;9
840;1;8
850;1;10
860;1;10
870;1;10
880;1;12
890;1;8
900;1;5
910;1;13
920;1;15
930;0;13
940;1;12
950;1;16
960;1;13
970;1;15
980;1;9
990;1;13
1000;1;13
1010;1;15
1020;1;14
1030;0;17
1040;0;8
1050;0;7
1060;0;14
1070;0;14
1080;0;13
1090;1;11
1100;0;15
1110;0;7
1120;0;10
1130;0;6
1140;0;16
1150;1;17
1160;0;12
1170;0;12
1180;1;10
1190;0;6
1200;0;13
1210;1;3
1220;1;14
1230;0;10
1240;0;5
1250;0;15
1260;0;18
1270;0;12
1280;0;10
1290;0;9
1300;0;11
1310;0;12
1320;0;7
1330;0;8
1340;0;10
1350;0;13
1360;0;8
1370;0;16
1380;0;12
1390;0;11
1400;0;9
1410;0;10
1420;1;8
1430;1;7
1440;0;12
1450;0;10
1460;0;11
1470;0;7
1480;0;8
1490;0;10
1500;0;8
1510;0;5
1520;0;10
1530;0;7
1540;0;5
1550;0;5
1560;0;12
1570;0;8
1580;0;8
1590;0;10
1600;0;10
1610;0;6
1620;0;7
1630;0;8
1640;0;5
1650;0;4
1660;0;13
1670;0;4
1680;0;9
