Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;3
30;0;0
40;0;5
50;0;2
60;0;2
70;0;6
80;0;6
90;0;0
100;0;3
110;0;1
120;0;4
130;0;2
140;0;4
150;0;7
160;0;7
170;0;8
180;0;3
190;0;7
200;0;1
210;0;4
220;0;8
230;0;10
240;0;5
250;0;8
260;0;6
270;0;5
280;0;1
290;0;4
300;0;2
310;0;6
320;0;4
330;0;5
340;0;3
350;0;5
360;0;4
370;0;7
380;0;8
390;0;6
400;0;10
410;0;3
420;0;5
430;0;8
440;0;6
450;0;3
460;0;4
470;0;8
480;0;3
490;0;6
500;0;6
510;0;1
520;0;5
530;0;10
540;0;6
550;0;7
560;0;6
570;0;6
580;0;3
590;0;5
600;0;8
610;0;7
620;0;5
630;0;4
640;0;8
650;0;12
660;0;6
670;0;4
680;0;7
690;0;5
700;0;4
710;0;5
720;0;5
730;0;13
740;0;10
750;0;7
760;0;6
770;0;4
780;0;4
790;0;7
800;0;7
810;0;12
820;0;8
830;0;8
840;0;7
850;0;8
860;0;8
870;0;7
880;0;6
890;0;9
900;0;7
910;0;4
920;0;4
930;0;5
940;0;3
950;0;3
960;0;6
970;0;4
980;0;8
990;0;9
1000;0;6
1010;0;5
1020;0;7
1030;0;8
1040;0;4
1050;0;9
1060;0;6
1070;0;8
1080;0;6
1090;0;5
1100;0;7
1110;0;1
1120;0;5
1130;0;3
1140;0;6
1150;0;6
1160;0;7
1170;0;4
1180;0;9
1190;0;4
1200;0;4
1210;0;7
1220;0;5
1230;0;6
1240;0;3
1250;0;4
1260;0;4
1270;0;5
1280;0;11
1290;0;8
1300;0;8
1310;0;8
1320;0;3
1330;0;4
1340;0;7
1350;0;8
1360;0;5
1370;0;7
1380;0;7
1390;0;11
1400;0;8
1410;0;8
1420;0;7
1430;0;8
1440;0;7
1450;0;11
1460;0;4
1470;0;2
1480;0;3
1490;0;4
1500;0;4
1510;0;9
1520;0;11
1530;0;6
1540;0;9
1550;0;10
1560;0;8
1570;0;4
1580;0;12
1590;0;7
1600;0;7
1610;0;8
1620;0;6
1630;0;11
1640;0;9
1650;0;7
1660;0;8
1670;0;9
1680;0;11
