Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;0
30;0;0
40;0;0
50;0;6
60;0;1
70;0;3
80;0;1
90;0;0
100;0;0
110;0;1
120;0;1
130;0;2
140;0;1
150;0;3
160;0;2
170;0;0
180;0;1
190;0;1
200;0;3
210;0;3
220;0;2
230;0;0
240;0;2
250;0;2
260;0;2
270;0;4
280;0;1
290;0;2
300;0;1
310;0;2
320;0;2
330;0;1
340;0;2
350;0;2
360;0;4
370;0;3
380;0;1
390;0;2
400;0;3
410;0;4
420;0;2
430;0;4
440;0;2
450;0;5
460;0;5
470;0;3
480;0;3
490;0;6
500;0;0
510;0;3
520;0;1
530;0;3
540;0;6
550;0;4
560;0;2
570;0;1
580;0;1
590;0;2
600;0;3
610;0;2
620;0;3
630;0;1
640;0;1
650;0;2
660;0;2
670;0;0
680;0;3
690;0;4
700;0;2
710;0;2
720;0;3
730;0;5
740;0;3
750;0;5
760;0;3
770;0;5
780;0;6
790;0;6
800;0;5
810;0;6
820;0;2
830;0;3
840;0;4
850;0;3
860;0;6
870;0;4
880;0;2
890;0;0
900;0;6
910;0;6
920;0;3
930;0;3
940;0;2
950;0;4
960;0;5
970;0;5
980;0;3
990;0;0
1000;0;1
1010;0;1
1020;0;3
1030;0;1
1040;0;2
1050;0;3
1060;0;1
1070;0;2
1080;0;0
1090;0;3
1100;0;1
1110;0;3
1120;0;1
1130;0;1
1140;0;2
1150;0;0
1160;0;3
1170;0;0
1180;0;3
1190;0;4
1200;0;4
1210;0;0
1220;0;3
1230;0;2
1240;0;3
1250;0;3
1260;0;4
1270;0;5
1280;0;3
1290;0;2
1300;0;2
1310;0;4
1320;0;3
1330;0;4
1340;0;0
1350;0;1
1360;0;3
1370;0;3
1380;0;2
1390;0;4
1400;0;3
1410;0;2
1420;0;6
1430;0;6
1440;0;3
1450;0;5
1460;0;1
1470;0;4
1480;0;2
1490;0;3
1500;0;7
1510;0;2
1520;0;3
1530;0;2
1540;0;5
1550;0;0
1560;0;8
1570;0;3
1580;0;0
1590;0;3
1600;0;1
1610;0;3
1620;0;3
1630;0;4
1640;0;5
1650;0;4
1660;0;6
1670;0;4
1680;0;5
