Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;2
20;0;0
30;0;0
40;0;2
50;0;2
60;0;4
70;0;3
80;0;1
90;0;2
100;0;5
110;0;1
120;0;2
130;0;2
140;0;0
150;0;6
160;0;3
170;0;5
180;0;6
190;0;7
200;0;19
210;0;5
220;0;8
230;0;11
240;0;13
250;0;12
260;0;10
270;0;13
280;0;12
290;0;6
300;0;9
310;0;8
320;0;6
330;0;12
340;0;9
350;1;12
360;1;14
370;1;14
380;1;11
390;1;11
400;1;16
410;1;12
420;1;8
430;1;10
440;1;12
450;1;13
460;1;14
470;1;10
480;1;10
490;1;12
500;1;9
510;1;11
520;1;11
530;1;12
540;0;11
550;1;12
560;0;10
570;0;11
580;0;10
590;0;9
600;0;10
610;0;9
620;0;8
630;0;9
640;0;6
650;0;6
660;0;7
670;0;6
680;0;7
690;0;7
700;0;11
710;0;10
720;0;3
730;0;10
740;0;6
750;0;10
760;0;8
770;0;8
780;0;8
790;0;9
800;0;8
810;0;14
820;1;13
830;1;6
840;1;13
850;1;7
860;1;15
870;1;17
880;1;11
890;1;11
900;1;21
910;1;12
920;1;13
930;1;14
940;1;12
950;1;10
960;1;10
970;1;19
980;1;15
990;1;15
1000;1;15
1010;1;20
1020;1;11
1030;1;16
1040;1;15
1050;1;16
1060;1;10
1070;1;15
1080;1;26
1090;1;6
1100;1;15
1110;1;13
1120;1;13
1130;1;10
1140;1;16
1150;1;11
1160;1;10
1170;1;19
1180;1;12
1190;1;11
1200;1;18
1210;1;16
1220;1;9
1230;1;6
1240;1;17
1250;1;20
1260;1;13
1270;1;18
1280;1;15
1290;1;11
1300;1;8
1310;1;16
1320;1;10
1330;1;16
1340;1;15
1350;1;14
1360;1;13
1370;1;22
1380;1;15
1390;1;13
1400;1;21
1410;1;10
1420;1;15
1430;1;10
1440;1;15
1450;1;18
1460;1;14
1470;1;18
1480;1;18
1490;1;21
1500;1;13
1510;1;14
1520;1;19
1530;1;14
1540;1;18
1550;1;20
1560;1;16
1570;1;11
1580;1;8
1590;1;15
1600;1;15
1610;1;20
1620;1;15
1630;1;13
1640;1;16
1650;1;13
1660;1;16
1670;1;20
1680;1;16
