Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;1
20;0;0
30;0;0
40;0;2
50;0;0
60;0;2
70;0;0
80;0;2
90;0;1
100;0;3
110;0;2
120;0;2
130;0;6
140;0;2
150;0;3
160;0;4
170;0;5
180;0;2
190;0;7
200;0;4
210;0;9
220;0;2
230;0;4
240;0;10
250;0;8
260;0;6
270;0;10
280;0;6
290;0;12
300;0;10
310;0;4
320;0;7
330;0;17
340;0;3
350;0;8
360;0;10
370;0;10
380;0;8
390;0;2
400;0;6
410;0;10
420;0;15
430;0;4
440;0;11
450;0;7
460;0;6
470;0;10
480;0;11
490;0;4
500;0;6
510;0;19
520;0;8
530;0;5
540;0;9
550;0;14
560;0;6
570;0;7
580;0;10
590;0;5
600;0;5
610;0;2
620;0;5
630;0;6
640;0;7
650;0;10
660;0;7
670;0;8
680;0;5
690;0;9
700;0;15
710;0;2
720;0;7
730;0;5
740;0;12
750;0;7
760;0;7
770;0;16
780;0;13
790;0;7
800;0;5
810;0;5
820;0;9
830;0;16
840;0;4
850;0;7
860;0;4
870;0;4
880;0;17
890;0;8
900;0;9
910;0;7
920;0;3
930;0;8
940;0;9
950;0;4
960;0;10
970;0;10
980;0;15
990;0;5
1000;0;12
1010;0;11
1020;0;12
1030;0;11
1040;0;12
1050;0;13
1060;0;9
1070;0;11
1080;0;8
1090;0;10
1100;0;12
1110;0;6
1120;0;7
1130;0;9
1140;0;5
1150;0;5
1160;0;5
1170;0;4
1180;0;9
1190;0;11
1200;0;7
1210;0;8
1220;0;7
1230;0;12
1240;0;11
1250;0;3
1260;0;6
1270;0;17
1280;0;5
1290;0;9
1300;0;11
1310;0;11
1320;0;11
1330;0;6
1340;0;9
1350;0;10
1360;0;7
1370;0;10
1380;0;9
1390;0;8
1400;0;11
1410;0;6
1420;0;7
1430;0;9
1440;0;5
1450;0;6
1460;0;15
1470;0;11
1480;0;4
1490;0;10
1500;0;3
1510;0;12
1520;0;6
1530;0;7
1540;0;9
1550;0;5
1560;0;10
1570;0;6
1580;0;11
1590;0;9
1600;0;6
1610;0;13
1620;0;8
1630;0;9
1640;0;3
1650;0;8
1660;0;8
1670;0;7
1680;0;10
