Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;2
20;0;5
30;0;1
40;0;2
50;0;2
60;0;3
70;0;3
80;0;4
90;0;5
100;0;7
110;0;8
120;0;5
130;0;4
140;0;9
150;0;6
160;0;0
170;0;5
180;0;5
190;0;2
200;0;11
210;0;9
220;0;8
230;0;12
240;0;13
250;0;7
260;0;6
270;0;14
280;0;10
290;1;16
300;0;5
310;0;17
320;1;8
330;1;11
340;0;11
350;0;13
360;0;13
370;0;8
380;0;17
390;0;9
400;0;6
410;0;8
420;0;5
430;0;9
440;0;10
450;0;13
460;0;7
470;0;10
480;0;5
490;0;7
500;0;11
510;0;5
520;0;5
530;0;15
540;0;9
550;0;9
560;0;10
570;0;6
580;0;7
590;0;10
600;0;9
610;0;9
620;0;11
630;0;11
640;0;11
650;0;6
660;0;11
670;0;8
680;0;8
690;0;10
700;0;6
710;0;9
720;0;9
730;0;9
740;0;11
750;0;8
760;0;6
770;0;11
780;0;7
790;0;7
800;0;9
810;0;8
820;0;10
830;0;11
840;0;7
850;0;6
860;0;14
870;0;7
880;0;12
890;0;13
900;0;7
910;0;11
920;0;14
930;0;17
940;0;9
950;0;9
960;0;7
970;0;11
980;0;5
990;0;3
1000;0;10
1010;0;7
1020;1;11
1030;0;7
1040;1;9
1050;1;14
1060;1;13
1070;1;16
1080;1;15
1090;1;7
1100;1;11
1110;1;13
1120;1;8
1130;0;16
1140;1;7
1150;1;9
1160;0;6
1170;1;4
1180;0;12
1190;0;8
1200;0;3
1210;0;17
1220;0;15
1230;0;10
1240;0;11
1250;0;8
1260;0;8
1270;0;13
1280;0;10
1290;0;6
1300;0;8
1310;0;12
1320;0;13
1330;0;13
1340;0;11
1350;1;8
1360;0;14
1370;0;10
1380;0;8
1390;0;11
1400;0;10
1410;0;11
1420;0;13
1430;0;11
1440;0;16
1450;0;8
1460;0;9
1470;0;8
1480;0;8
1490;0;12
1500;0;4
1510;0;9
1520;0;12
1530;0;6
1540;0;11
1550;0;9
1560;0;8
1570;0;10
1580;0;10
1590;0;8
1600;1;9
1610;0;7
1620;0;8
1630;0;18
1640;1;10
1650;1;10
1660;1;10
1670;1;12
1680;0;14
