Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;2
20;0;1
30;0;2
40;0;1
50;0;0
60;0;2
70;0;1
80;0;2
90;0;5
100;0;4
110;0;4
120;0;6
130;0;7
140;0;4
150;0;7
160;0;4
170;0;7
180;0;6
190;0;9
200;0;4
210;0;5
220;0;11
230;0;10
240;0;10
250;0;9
260;0;12
270;0;10
280;0;6
290;0;5
300;0;12
310;0;9
320;0;10
330;0;10
340;0;11
350;0;8
360;0;8
370;0;12
380;0;10
390;0;11
400;0;6
410;0;9
420;0;5
430;0;9
440;0;16
450;0;7
460;0;8
470;0;5
480;0;6
490;0;8
500;0;7
510;0;10
520;0;4
530;0;9
540;0;7
550;0;5
560;0;3
570;0;8
580;0;5
590;0;8
600;0;7
610;0;6
620;0;6
630;0;6
640;0;7
650;0;7
660;0;9
670;0;10
680;0;11
690;0;7
700;0;5
710;0;7
720;0;6
730;0;10
740;0;6
750;0;7
760;0;4
770;0;9
780;0;5
790;0;7
800;0;9
810;0;7
820;0;9
830;0;9
840;0;6
850;0;5
860;0;10
870;0;7
880;0;6
890;0;3
900;0;8
910;0;2
920;0;9
930;0;11
940;0;4
950;0;7
960;0;6
970;0;7
980;0;10
990;0;7
1000;0;6
1010;0;10
1020;0;8
1030;0;6
1040;0;6
1050;0;8
1060;0;8
1070;0;7
1080;0;7
1090;0;12
1100;0;4
1110;0;6
1120;0;10
1130;0;5
1140;0;14
1150;0;11
1160;1;7
1170;0;6
1180;0;8
1190;0;8
1200;0;8
1210;0;13
1220;0;7
1230;0;11
1240;0;9
1250;0;4
1260;0;13
1270;0;10
1280;0;11
1290;0;15
1300;0;18
1310;0;14
1320;0;8
1330;0;9
1340;0;12
1350;0;9
1360;0;13
1370;0;8
1380;0;6
1390;0;4
1400;0;6
1410;0;10
1420;0;12
1430;0;18
1440;0;8
1450;0;5
1460;0;4
1470;0;10
1480;0;8
1490;0;7
1500;0;9
1510;0;21
1520;0;7
1530;0;6
1540;0;11
1550;0;13
1560;0;12
1570;0;12
1580;1;12
1590;0;12
1600;1;9
1610;1;11
1620;1;12
1630;0;11
1640;1;7
1650;0;10
1660;1;8
1670;1;12
1680;1;10
