Year;SelfSacrifice;NbHeroes
0;0;0
0;0;0
10;0;0
20;0;2
30;0;1
40;0;0
50;0;4
60;0;1
70;0;2
80;0;4
90;0;3
100;0;2
110;0;2
120;0;0
130;0;2
140;0;7
150;0;3
160;0;3
170;0;4
180;0;3
190;0;7
200;0;4
210;0;8
220;0;2
230;0;4
240;0;2
250;0;4
260;0;5
270;0;4
280;0;1
290;0;1
300;0;1
310;0;6
320;0;6
330;0;13
340;0;4
350;0;8
360;0;4
370;0;4
380;0;5
390;0;5
400;0;5
410;0;1
420;0;1
430;0;3
440;0;5
450;0;1
460;0;6
470;0;4
480;0;4
490;0;3
500;0;4
510;0;7
520;0;7
530;0;4
540;0;4
550;0;4
560;0;6
570;0;4
580;0;3
590;0;5
600;0;2
610;0;5
620;0;2
630;0;1
640;0;3
650;0;5
660;0;1
670;0;9
680;0;7
690;0;4
700;0;4
710;0;3
720;0;1
730;0;1
740;0;4
750;0;6
760;0;5
770;0;4
780;0;2
790;0;6
800;0;6
810;0;9
820;0;8
830;0;3
840;0;7
850;0;6
860;0;7
870;0;3
880;0;4
890;0;7
900;0;3
910;0;7
920;0;7
930;0;8
940;0;3
950;0;6
960;0;6
970;0;2
980;0;4
990;0;4
1000;0;8
1010;0;0
1020;0;8
1030;0;6
1040;0;6
1050;0;8
1060;0;2
1070;0;7
1080;0;5
1090;0;6
1100;0;5
1110;0;1
1120;0;7
1130;0;1
1140;0;4
1150;0;5
1160;0;9
1170;0;5
1180;0;6
1190;0;7
1200;0;5
1210;0;5
1220;0;4
1230;0;0
1240;0;4
1250;0;3
1260;0;3
1270;0;2
1280;0;7
1290;0;7
1300;0;6
1310;0;4
1320;0;3
1330;0;3
1340;0;3
1350;0;4
1360;0;1
1370;0;3
1380;0;4
1390;0;3
1400;0;6
1410;0;6
1420;0;3
1430;0;3
1440;0;3
1450;0;5
1460;0;6
1470;0;6
1480;0;2
1490;0;8
1500;0;5
1510;0;5
1520;0;3
1530;0;6
1540;0;7
1550;0;1
1560;0;2
1570;0;5
1580;0;5
1590;0;10
1600;0;3
1610;0;7
1620;0;5
1630;0;1
1640;0;3
1650;0;5
1660;0;3
1670;0;5
1680;0;9
